admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-08-26;2018-10-04;40;1477.6741943359375
ML0101;1;2019-08-29;2019-10-11;44;1359.4427490234375
ML0101;2;2020-08-29;2020-10-19;52;1739.149169921875
ML0101;3;2021-08-30;2021-08-31;2;891.5463256835938
ML0101;4;2021-09-15;2021-09-17;3;908.7849731445312
ML0101;5;2022-09-02;2022-10-05;34;1330.593017578125
ML0102;0;2018-08-09;2018-09-20;43;439.5993957519531
ML0102;1;2019-08-26;2019-09-07;13;658.4635620117188
ML0102;2;2020-08-05;2020-08-15;11;254.69468688964844
ML0102;3;2020-08-27;2020-09-25;30;1186.3372802734375
ML0102;4;2021-08-22;2021-08-23;2;149.89251708984375
ML0103;0;2018-08-26;2018-10-04;40;1543.85986328125
ML0103;1;2019-08-27;2019-10-02;37;1482.45703125
ML0103;2;2020-08-29;2020-10-19;52;1731.0546875
ML0103;3;2021-09-06;2021-09-25;20;943.5875854492188
ML0103;4;2022-09-22;2022-10-05;14;988.194580078125
ML0104;0;2018-08-30;2018-09-18;20;1372.333984375
ML0104;1;2019-08-31;2019-09-26;27;1021.3496704101562
ML0104;2;2020-08-30;2020-09-25;27;1830.94189453125
ML0104;3;2022-09-02;2022-09-25;24;954.081298828125
ML0105;0;2018-08-30;2018-09-18;20;1339.5318603515625
ML0105;1;2019-08-31;2019-09-26;27;1021.3496704101562
ML0105;2;2020-08-30;2020-09-25;27;1728.6207275390625
ML0105;3;2022-09-02;2022-09-25;24;989.5094604492188
ML0107;0;2016-09-02;2016-09-05;4;360.6906433105469
ML0107;1;2017-08-26;2017-08-27;2;244.40805053710938
ML0107;2;2018-08-18;2018-08-19;2;392.9775695800781
ML0107;3;2018-09-10;2018-09-19;10;552.7108764648438
ML0107;4;2019-08-26;2019-09-05;11;602.156005859375
ML0107;5;2020-08-06;2020-08-07;2;388.4337463378906
ML0107;6;2020-08-28;2020-09-16;20;1574.0797119140625
ML0107;7;2022-09-02;2022-09-04;3;433.0430603027344
ML0201;0;2018-09-12;2018-09-13;2;41.23405456542969
ML0201;1;2019-08-26;2019-09-04;10;114.89212036132812
ML0201;2;2020-08-07;2020-08-15;9;108.13795471191406
ML0201;3;2020-08-27;2020-09-20;25;299.27252197265625
ML0202;0;2016-09-01;2016-09-30;30;1265.17333984375
ML0202;1;2018-08-26;2018-10-17;53;1917.839111328125
ML0202;2;2019-08-31;2019-10-19;50;1625.285888671875
ML0202;3;2020-08-31;2020-10-25;56;1797.5048828125
ML0202;4;2021-08-19;2021-10-07;50;1683.8358154296875
ML0202;5;2022-09-09;2022-10-16;38;1602.0916748046875
ML0203;0;2018-09-04;2018-10-11;38;4680.7333984375
ML0203;1;2019-09-04;2019-10-15;42;4656.04296875
ML0203;2;2020-09-10;2020-10-13;34;4838.17041015625
ML0203;3;2021-09-05;2021-10-02;28;4415.90625
ML0203;4;2022-09-13;2022-10-13;31;4325.90673828125
ML0204;0;2018-09-03;2018-10-11;39;4714.064453125
ML0204;1;2019-09-04;2019-10-16;43;4682.2412109375
ML0204;2;2020-09-09;2020-10-16;38;4864.60498046875
ML0204;3;2021-09-05;2021-10-02;28;4439.7353515625
ML0204;4;2022-09-13;2022-10-13;31;4451.41650390625
ML0205;0;2018-09-02;2018-09-13;12;233.5138702392578
ML0205;1;2019-08-26;2019-09-05;11;340.3564453125
ML0205;2;2020-08-07;2020-08-08;2;171.18301391601562
ML0205;3;2020-08-27;2020-09-17;22;681.4035034179688
ML0205;4;2021-08-19;2021-08-20;2;86.39899444580078
ML0206;0;2018-09-02;2018-10-10;39;4701.2451171875
ML0206;1;2019-09-05;2019-10-16;42;4606.4501953125
ML0206;2;2020-09-09;2020-10-17;39;4853.04638671875
ML0206;3;2021-09-05;2021-10-03;29;4393.21240234375
ML0206;4;2022-09-13;2022-10-13;31;4469.3212890625
ML0207;0;2018-08-12;2018-08-21;10;279.1396179199219
ML0207;1;2018-09-02;2018-09-14;13;278.8695373535156
ML0207;2;2019-08-26;2019-09-05;11;478.13201904296875
ML0207;3;2020-08-27;2020-09-13;18;684.3390502929688
ML0301;0;2016-08-29;2016-10-01;34;618.1450805664062
ML0301;1;2018-08-20;2018-10-13;55;1104.1978759765625
ML0301;2;2019-08-31;2019-10-16;47;865.2159423828125
ML0301;3;2020-08-31;2020-10-18;49;822.0731201171875
ML0301;4;2021-08-15;2021-10-02;49;835.3688354492188
ML0301;5;2022-08-31;2022-10-10;41;803.840576171875
ML0302;0;2016-09-01;2016-10-04;34;238.69720458984375
ML0302;1;2018-08-22;2018-10-13;53;419.12841796875
ML0302;2;2019-09-01;2019-10-16;46;322.12548828125
ML0302;3;2020-09-05;2020-09-24;20;267.9563903808594
ML0302;4;2020-10-13;2020-10-16;4;144.90020751953125
ML0302;5;2021-08-19;2021-09-30;43;290.8681945800781
ML0302;6;2022-09-03;2022-10-08;36;259.5400695800781
ML0303;0;2016-09-01;2016-09-30;30;594.3427734375
ML0303;1;2018-08-22;2018-10-13;53;1029.5843505859375
ML0303;2;2019-08-31;2019-10-16;47;827.2728881835938
ML0303;3;2020-09-01;2020-10-17;47;741.1484985351562
ML0303;4;2021-08-16;2021-10-02;48;835.3688354492188
ML0303;5;2022-09-01;2022-10-09;39;784.8097534179688
ML0304;0;2016-08-30;2016-09-05;7;263.4093322753906
ML0304;1;2018-08-18;2018-09-19;33;477.5076599121094
ML0304;2;2019-08-30;2019-09-23;25;307.1868591308594
ML0304;3;2020-08-27;2020-09-24;29;697.1974487304688
ML0304;4;2021-08-17;2021-08-24;8;284.2618408203125
ML0304;5;2021-09-05;2021-09-06;2;137.0848388671875
ML0304;6;2022-09-21;2022-09-25;5;166.49490356445312
ML0305;0;2016-08-29;2016-10-01;34;772.7244262695312
ML0305;1;2018-08-22;2018-10-11;51;1107.9990234375
ML0305;2;2019-08-31;2019-10-16;47;940.4368896484375
ML0305;3;2020-08-31;2020-10-17;48;973.49462890625
ML0305;4;2021-08-15;2021-09-30;47;959.376220703125
ML0305;5;2022-09-01;2022-10-08;38;803.840576171875
ML0306;0;2018-08-22;2018-10-13;53;1307.0408935546875
ML0306;1;2019-08-31;2019-10-14;45;1217.8380126953125
ML0306;2;2020-09-12;2020-09-26;15;997.4844970703125
ML0306;3;2020-10-08;2020-10-16;9;875.9334106445312
ML0306;4;2021-09-04;2021-09-30;27;963.524169921875
ML0306;5;2022-09-01;2022-09-20;20;914.7860717773438
ML0306;6;2022-10-02;2022-10-05;4;732.1671142578125
ML0401;0;2018-09-05;2018-10-10;36;4344.501953125
ML0401;1;2019-09-06;2019-10-14;39;4102.6591796875
ML0401;2;2020-09-09;2020-10-18;40;4364.37109375
ML0401;3;2021-09-05;2021-10-03;29;4069.509033203125
