admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2020-09-08;2020-09-19;12;1739.990234375
ML0102;0;2019-08-26;2019-08-28;3;748.8421020507812
ML0102;1;2020-09-02;2020-09-14;13;879.98779296875
ML0103;0;2020-09-10;2020-09-23;14;1681.0198974609375
ML0104;0;2018-09-02;2018-09-04;3;1653.940185546875
ML0104;1;2019-08-28;2019-09-03;7;1759.07861328125
ML0104;2;2020-09-08;2020-09-12;5;1772.81640625
ML0107;0;2020-09-03;2020-09-08;6;1388.7294921875
ML0201;0;2019-08-26;2019-08-27;2;271.4717102050781
ML0201;1;2020-08-30;2020-09-03;5;386.15960693359375
ML0205;0;2020-09-10;2020-09-11;2;552.4307250976562
ML0207;0;2019-08-26;2019-08-29;4;769.6194458007812
ML0207;1;2020-09-02;2020-09-07;6;569.0541381835938
ML0301;0;2018-09-12;2018-09-21;10;1128.89794921875
ML0302;0;2018-08-27;2018-09-20;25;442.103515625
ML0303;0;2018-09-12;2018-09-21;10;1013.3282470703125
ML0304;0;2020-09-09;2020-09-11;3;605.9402465820312
ML0306;0;2018-09-01;2018-09-19;19;1415.508056640625
ML0404;0;2019-08-26;2019-08-29;4;498.6182861328125
ML0404;1;2020-08-29;2020-09-04;7;515.9025268554688
ML0503;0;2020-09-15;2020-09-28;14;3417.84228515625
ML0504;0;2018-08-08;2018-08-09;2;415.2723083496094
ML0504;1;2019-08-24;2019-08-25;2;438.2337646484375
ML0507;0;2020-09-16;2020-09-25;10;3655.6640625
ML0604;0;2020-10-11;2020-10-13;3;2500.571044921875
