admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0305;1;2019-09-18;2019-09-21;4;804.0422973632812
ML0305;2;2020-09-12;2020-09-15;4;868.3369750976562
ML0305;3;2021-09-04;2021-09-05;2;763.181640625
ML0306;0;2018-08-30;2018-09-24;26;1307.0408935546875
ML0306;1;2019-09-05;2019-09-20;16;1199.051513671875
ML0401;0;2018-09-14;2018-09-19;6;4003.588623046875
ML0401;1;2020-09-14;2020-09-28;15;4364.37109375
ML0402;0;2018-09-06;2018-10-02;27;1981.27978515625
ML0402;1;2020-09-13;2020-09-29;17;1763.4117431640625
ML0402;2;2021-09-19;2021-09-20;2;1547.654296875
ML0402;3;2022-09-24;2022-10-05;12;1687.6734619140625
ML0403;0;2018-09-17;2018-09-21;5;3632.60107421875
ML0403;1;2020-09-13;2020-09-28;16;4085.939697265625
ML0403;2;2022-09-30;2022-10-06;7;3825.4755859375
ML0404;0;2019-08-26;2019-09-03;9;267.2956848144531
ML0404;1;2020-09-02;2020-09-11;10;437.5732421875
ML0405;0;2018-09-15;2018-10-13;29;1728.250244140625
ML0405;1;2019-09-15;2019-09-30;16;1571.9263916015625
ML0405;2;2020-09-10;2020-10-22;43;1777.4791259765625
ML0405;3;2022-09-28;2022-10-08;11;1482.4307861328125
ML0406;0;2018-09-15;2018-09-20;6;3824.59130859375
ML0406;1;2019-09-24;2019-09-25;2;3652.59033203125
ML0406;2;2020-09-14;2020-09-28;15;4193.87255859375
ML0406;3;2022-10-02;2022-10-05;4;3784.343017578125
ML0502;0;2019-08-28;2019-08-31;4;177.09783935546875
ML0503;0;2018-09-14;2018-09-26;13;3024.670166015625
ML0503;1;2019-09-18;2019-10-02;15;2948.265380859375
ML0503;2;2020-09-13;2020-10-13;31;3388.788330078125
ML0503;3;2021-09-23;2021-09-27;5;2745.303955078125
ML0504;0;2018-08-13;2018-08-14;2;295.6141052246094
ML0504;1;2019-08-25;2019-08-30;6;248.03053283691406
ML0505;0;2019-08-28;2019-08-30;3;107.62969970703125
ML0506;0;2020-09-19;2020-10-28;40;3085.1826171875
ML0507;0;2018-09-16;2018-09-24;9;3075.1181640625
ML0507;1;2019-09-24;2019-09-25;2;2913.928466796875
ML0507;2;2020-09-13;2020-10-01;19;3579.93505859375
ML0507;3;2021-09-23;2021-09-26;4;2774.038818359375
ML0508;0;2020-09-20;2020-10-31;42;3041.39697265625
ML0601;0;2020-09-24;2020-12-05;73;2371.183349609375
ML0602;0;2020-09-19;2020-11-26;69;2421.331298828125
ML0603;0;2020-10-13;2020-12-09;58;2160.95654296875
ML0604;0;2019-10-07;2019-10-19;13;2268.99755859375
ML0604;1;2020-09-18;2020-11-23;67;2492.08544921875
ML0605;0;2020-10-13;2020-12-06;55;2118.059814453125
ML0701;0;2019-12-09;2020-01-02;25;1629.072998046875
ML0702;0;2019-11-24;2019-11-26;3;1955.78564453125
ML0702;1;2020-10-24;2020-11-30;38;2075.5244140625
ML0703;0;2020-10-28;2020-12-19;53;1880.6339111328125
ML0901;0;2018-09-12;2018-09-22;11;4707.1630859375
ML0901;1;2019-09-18;2019-09-19;2;4303.51123046875
ML0901;2;2020-09-15;2020-09-25;11;4683.8671875
