admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0401;3;2021-09-21;2021-09-25;5;3893.427001953125
ML0401;4;2022-09-25;2022-10-08;14;4186.0546875
ML0402;0;2018-09-02;2018-10-09;38;2002.023193359375
ML0402;1;2019-09-16;2019-09-27;12;1589.721923828125
ML0402;2;2020-09-11;2020-10-19;39;1800.8046875
ML0402;3;2021-09-05;2021-09-25;21;1671.8704833984375
ML0402;4;2022-09-18;2022-10-06;19;1720.5526123046875
ML0403;0;2018-09-14;2018-09-23;10;3983.62646484375
ML0403;1;2019-09-12;2019-10-02;21;3870.675537109375
ML0403;2;2020-09-12;2020-10-01;20;4251.9150390625
ML0403;3;2021-09-20;2021-09-29;10;3736.876708984375
ML0403;4;2022-09-23;2022-10-11;19;4034.923095703125
ML0404;0;2017-08-26;2017-08-27;2;79.73793029785156
ML0404;1;2018-08-12;2018-08-20;9;248.27333068847656
ML0404;2;2018-09-11;2018-09-16;6;179.83889770507812
ML0404;3;2019-08-25;2019-09-11;18;361.3558349609375
ML0404;4;2020-08-05;2020-08-07;3;126.17362976074219
ML0404;5;2020-08-26;2020-09-20;26;441.094482421875
ML0405;0;2018-09-13;2018-10-15;33;1768.6597900390625
ML0405;1;2019-09-13;2019-10-03;21;1573.1480712890625
ML0405;2;2020-09-08;2020-10-23;46;1789.1226806640625
ML0405;3;2021-09-19;2021-09-20;2;1408.4390869140625
ML0405;4;2022-09-26;2022-10-06;11;1490.2664794921875
ML0406;0;2018-09-13;2018-09-23;11;4063.887939453125
ML0406;1;2019-09-10;2019-10-01;22;3979.11328125
ML0406;2;2020-09-13;2020-09-30;18;4186.76904296875
ML0406;3;2021-09-20;2021-09-29;10;3783.089111328125
ML0406;4;2022-09-25;2022-10-09;15;4030.783447265625
ML0502;0;2017-08-11;2017-08-13;3;162.7914581298828
ML0502;1;2018-08-11;2018-08-21;11;274.3285827636719
ML0502;2;2018-09-03;2018-09-07;5;206.0472412109375
ML0502;3;2019-08-25;2019-09-01;8;253.74485778808594
ML0502;4;2020-08-27;2020-09-14;19;244.31089782714844
ML0503;0;2018-09-13;2018-10-03;21;3021.027099609375
ML0503;1;2019-09-13;2019-10-02;20;2983.930908203125
ML0503;2;2020-09-11;2020-10-14;34;3408.66650390625
ML0503;3;2021-09-21;2021-09-29;9;2839.623291015625
ML0503;4;2022-10-05;2022-10-07;3;2637.802978515625
ML0504;0;2018-08-11;2018-08-20;10;352.1454162597656
ML0504;1;2018-09-03;2018-09-05;3;176.87155151367188
ML0504;2;2019-08-24;2019-09-03;11;331.9149475097656
ML0504;3;2020-08-05;2020-08-13;9;300.0260009765625
ML0504;4;2022-08-31;2022-09-01;2;176.60423278808594
ML0505;0;2018-08-11;2018-08-21;11;211.81533813476562
ML0505;1;2018-09-03;2018-09-05;3;130.85968017578125
ML0505;2;2019-08-25;2019-09-01;8;165.978759765625
ML0505;3;2020-08-27;2020-09-07;12;167.30374145507812
ML0505;4;2022-08-31;2022-09-02;3;133.8947296142578
ML0506;0;2019-09-25;2019-10-02;8;2858.124755859375
ML0506;1;2019-10-22;2019-10-27;6;2822.057861328125
ML0506;2;2020-09-19;2020-11-02;45;3126.2001953125
ML0507;0;2018-09-13;2018-10-01;19;3169.145263671875
ML0507;1;2019-09-12;2019-10-01;20;3031.944091796875
ML0507;2;2020-09-11;2020-10-14;34;3587.4345703125
ML0507;3;2021-09-20;2021-09-28;9;2975.865966796875
ML0507;4;2022-09-25;2022-10-08;14;2927.31396484375
ML0508;0;2019-09-30;2019-10-02;3;2760.8388671875
ML0508;1;2019-10-16;2019-10-27;12;2843.57958984375
ML0508;2;2020-09-19;2020-11-02;45;3070.044921875
ML0601;0;2020-09-23;2020-10-25;33;2380.54296875
ML0601;1;2020-11-10;2020-11-30;21;2278.95849609375
ML0602;0;2020-09-22;2020-10-26;35;2434.7685546875
ML0602;1;2020-11-17;2020-11-20;4;2236.303466796875
ML0603;0;2020-10-13;2020-10-14;2;2132.85888671875
ML0603;1;2020-11-16;2020-12-02;17;2165.33349609375
ML0604;0;2019-10-07;2019-10-10;4;2239.06787109375
ML0604;1;2020-09-22;2020-10-26;35;2503.4091796875
ML0605;0;2020-10-13;2020-10-14;2;2098.99267578125
ML0605;1;2020-10-28;2020-10-29;2;2095.75927734375
ML0605;2;2020-11-13;2020-12-01;19;2121.31298828125
ML0701;0;2016-01-06;2016-01-08;3;1492.6146240234375
ML0701;1;2018-12-13;2018-12-31;19;1580.7025146484375
ML0701;2;2019-12-05;2020-01-08;35;1626.4168701171875
ML0701;3;2020-12-01;2020-12-27;27;1589.728515625
ML0702;0;2020-10-27;2020-11-29;34;2080.193359375
ML0703;0;2020-10-28;2020-12-19;53;1878.119873046875
ML0901;0;2018-09-10;2018-09-23;14;4783.91357421875
ML0901;1;2019-09-11;2019-10-01;21;4589.162109375
ML0901;2;2020-09-14;2020-09-28;15;4759.35546875
ML0901;3;2021-09-21;2021-09-25;5;4188.24951171875
ML0901;4;2022-09-23;2022-10-05;13;4338.697265625
