admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-08-24;2018-10-06;44;1495.413818359375
ML0101;1;2019-08-26;2019-10-10;46;1330.858154296875
ML0101;2;2020-08-22;2020-10-21;61;1759.916259765625
ML0101;3;2021-08-20;2021-09-30;42;983.7645263671875
ML0101;4;2022-09-02;2022-10-08;37;1025.2508544921875
ML0102;0;2016-08-19;2016-08-23;5;198.4358367919922
ML0102;1;2016-09-16;2016-09-18;3;176.32608032226562
ML0102;2;2017-08-26;2017-08-27;2;135.6396484375
ML0102;3;2018-08-04;2018-09-24;52;452.1783142089844
ML0102;4;2019-08-09;2019-09-20;43;1319.748291015625
ML0102;5;2020-07-17;2020-10-02;78;902.251708984375
ML0102;6;2021-08-17;2021-08-23;7;346.6737365722656
ML0102;7;2022-09-03;2022-10-04;32;320.7627868652344
ML0103;0;2018-08-24;2018-10-06;44;1461.636962890625
ML0103;1;2019-08-27;2019-10-10;45;1369.079345703125
ML0103;2;2020-08-24;2020-10-21;59;1731.6153564453125
ML0103;3;2021-08-21;2021-09-30;41;989.826904296875
ML0103;4;2022-09-16;2022-10-07;22;998.0346069335938
ML0104;0;2017-08-27;2017-08-28;2;736.7542114257812
ML0104;1;2018-08-24;2018-09-23;31;1678.791259765625
ML0104;2;2019-08-26;2019-09-29;35;1798.094970703125
ML0104;3;2020-08-23;2020-10-10;49;1821.5841064453125
ML0104;4;2021-08-20;2021-09-23;35;958.259033203125
ML0104;5;2022-09-01;2022-09-25;25;900.439453125
ML0105;0;2018-08-24;2018-09-23;31;1281.1678466796875
ML0105;1;2019-08-26;2019-09-29;35;1132.0830078125
ML0105;2;2020-08-23;2020-10-10;49;1403.166015625
ML0105;3;2021-08-20;2021-09-23;35;958.259033203125
ML0105;4;2022-09-01;2022-09-25;25;900.439453125
ML0107;0;2016-07-25;2016-09-18;56;534.9017944335938
ML0107;1;2017-08-27;2017-08-30;4;336.0091552734375
ML0107;2;2018-08-12;2018-09-23;43;650.45849609375
ML0107;3;2019-08-26;2019-09-08;14;707.5496826171875
ML0107;4;2020-07-31;2020-09-17;49;1360.5220947265625
ML0107;5;2021-08-07;2021-08-26;20;439.1654052734375
ML0107;6;2022-08-27;2022-09-29;34;527.7752685546875
ML0201;0;2016-08-11;2016-09-02;23;74.68731689453125
ML0201;1;2017-08-10;2017-08-11;2;23.492448806762695
ML0201;2;2017-08-23;2017-08-27;5;56.19501876831055
ML0201;3;2018-08-04;2018-09-18;46;125.40251159667969
ML0201;4;2019-08-08;2019-08-09;2;28.5705509185791
ML0201;5;2019-08-20;2019-09-20;32;476.9964599609375
ML0201;6;2020-07-21;2020-09-22;64;359.6213073730469
ML0201;7;2021-08-17;2021-08-20;4;73.07915496826172
ML0201;8;2021-09-01;2021-09-12;12;33.50998306274414
ML0201;9;2022-09-03;2022-09-25;23;121.74418640136719
ML0202;0;2016-08-29;2016-10-04;37;1262.7159423828125
ML0202;1;2018-08-23;2018-10-17;56;1941.6478271484375
ML0202;2;2019-08-30;2019-10-18;50;1579.539794921875
ML0202;3;2020-08-30;2020-10-26;58;1736.724609375
ML0202;4;2021-08-20;2021-10-08;50;1637.518798828125
ML0202;5;2022-09-07;2022-10-15;39;1640.5377197265625
ML0203;0;2018-08-31;2018-10-15;46;4948.30419921875
ML0203;1;2019-08-30;2019-10-18;50;4891.9169921875
ML0203;2;2020-09-06;2020-10-18;43;4853.0859375
ML0203;3;2021-09-01;2021-10-03;33;4568.81298828125
ML0203;4;2022-09-08;2022-10-19;42;4457.51416015625
ML0204;0;2018-08-31;2018-10-15;46;4948.30419921875
ML0204;1;2019-08-30;2019-10-19;51;4891.9169921875
ML0204;2;2020-09-06;2020-10-18;43;4869.72705078125
ML0204;3;2021-09-01;2021-10-03;33;4590.93212890625
ML0204;4;2022-09-06;2022-10-19;44;4504.73779296875
ML0205;0;2016-08-10;2016-09-18;40;189.2500762939453
ML0205;1;2017-08-26;2017-08-27;2;47.8350830078125
ML0205;2;2018-08-12;2018-09-21;41;449.8949279785156
ML0205;3;2019-08-08;2019-09-21;45;685.4252319335938
ML0205;4;2020-07-19;2020-10-09;83;733.2364501953125
ML0205;5;2021-08-17;2021-09-20;35;363.4576721191406
ML0205;6;2022-09-03;2022-10-04;32;318.6273193359375
ML0206;0;2018-08-31;2018-10-14;45;4677.08251953125
ML0206;1;2019-09-01;2019-10-19;49;4632.34033203125
ML0206;2;2020-09-06;2020-10-18;43;4879.57470703125
ML0206;3;2021-09-01;2021-10-05;35;4494.29931640625
ML0206;4;2022-09-05;2022-10-18;44;4504.73779296875
ML0207;0;2016-07-25;2016-07-26;2;107.36473083496094
ML0207;1;2016-08-19;2016-08-22;4;190.35653686523438
ML0207;2;2017-07-14;2017-07-16;3;126.69105529785156
ML0207;3;2017-08-11;2017-08-12;2;108.0050277709961
ML0207;4;2017-08-26;2017-08-28;3;116.90927124023438
ML0207;5;2018-08-04;2018-09-18;46;402.551513671875
ML0207;6;2019-08-08;2019-08-09;2;112.8208999633789
ML0207;7;2019-08-25;2019-09-20;27;1270.918212890625
ML0207;8;2020-07-17;2020-07-31;15;185.73678588867188
ML0207;9;2020-08-13;2020-09-22;41;739.129150390625
ML0207;10;2021-08-19;2021-08-20;2;92.158935546875
ML0207;11;2022-09-03;2022-09-26;24;316.8990783691406
ML0301;0;2016-08-27;2016-10-04;39;601.0596313476562
ML0301;1;2018-08-18;2018-10-14;58;1134.9940185546875
ML0301;2;2019-08-27;2019-10-18;53;871.09814453125
ML0301;3;2020-09-01;2020-10-20;50;781.2941284179688
ML0301;4;2021-08-13;2021-10-04;53;825.1638793945312
ML0301;5;2022-08-30;2022-10-11;43;765.6829223632812
ML0302;0;2016-08-29;2016-10-06;39;236.555419921875
ML0302;1;2018-08-17;2018-10-14;59;459.11883544921875
ML0302;2;2019-08-29;2019-10-20;53;332.4900207519531
ML0302;3;2020-09-06;2020-10-16;41;249.13107299804688
ML0302;4;2021-08-19;2021-09-29;42;315.9425964355469
ML0302;5;2022-09-01;2022-10-12;42;261.74517822265625
ML0303;0;2016-08-29;2016-10-03;36;601.0596313476562
ML0303;1;2018-08-19;2018-10-14;57;1013.892333984375
ML0303;2;2019-08-29;2019-10-19;52;809.03271484375
ML0303;3;2020-09-01;2020-10-18;48;739.9335327148438
ML0303;4;2021-08-14;2021-10-05;53;773.8056640625
ML0303;5;2022-08-30;2022-10-11;43;765.6829223632812
ML0304;0;2016-08-19;2016-09-21;34;349.4227294921875
ML0304;1;2017-08-09;2017-09-04;27;259.0298767089844
ML0304;2;2018-08-10;2018-10-10;62;555.3536376953125
ML0304;3;2019-08-25;2019-10-10;47;429.4181823730469
ML0304;4;2020-08-13;2020-10-14;63;649.203857421875
ML0304;5;2021-08-07;2021-09-19;44;436.6929931640625
ML0304;6;2022-09-04;2022-09-30;27;418.866943359375
ML0305;0;2016-08-27;2016-10-05;40;745.5491333007812
ML0305;1;2018-08-20;2018-10-13;55;1142.01318359375
ML0305;2;2019-08-26;2019-10-18;54;928.3172607421875
ML0305;3;2020-08-30;2020-10-19;51;942.9314575195312
ML0305;4;2021-08-13;2021-10-02;51;973.2041015625
ML0305;5;2022-09-02;2022-10-10;39;776.0889892578125
ML0306;0;2018-08-18;2018-10-13;57;1397.93310546875
ML0306;1;2019-08-21;2019-10-18;59;1183.3363037109375
ML0306;2;2020-09-07;2020-10-18;42;1040.4429931640625
ML0306;3;2021-08-28;2021-10-03;37;1066.9896240234375
ML0306;4;2022-09-01;2022-10-05;35;877.8001708984375
ML0401;0;2018-09-03;2018-10-13;41;4372.31201171875
ML0401;1;2019-09-02;2019-10-15;44;4119.92626953125
ML0401;2;2020-09-06;2020-10-19;44;4372.865234375
ML0401;3;2021-09-02;2021-10-05;34;4072.533935546875
ML0401;4;2022-09-12;2022-10-17;36;4225.41748046875
ML0402;0;2016-08-29;2016-10-09;42;1292.7720947265625
ML0402;1;2018-08-23;2018-10-22;61;2012.721923828125
ML0402;2;2019-08-30;2019-10-26;58;1635.150146484375
ML0402;3;2020-08-30;2020-10-28;60;1854.5911865234375
ML0402;4;2021-08-19;2021-10-09;52;1637.518798828125
ML0402;5;2022-09-07;2022-10-20;44;1707.811767578125
ML0403;0;2018-09-04;2018-10-14;41;3971.133544921875
ML0403;1;2019-09-02;2019-10-14;43;3888.083740234375
ML0403;2;2020-09-06;2020-10-21;46;4188.275390625
ML0403;3;2021-09-02;2021-10-06;35;3875.30419921875
ML0403;4;2022-09-09;2022-10-19;41;4011.850830078125
ML0404;0;2016-07-24;2016-07-27;4;96.8854751586914
ML0404;1;2016-08-12;2016-09-03;23;123.41716003417969
ML0404;2;2017-08-10;2017-08-29;20;243.48910522460938
ML0404;3;2018-08-04;2018-09-20;48;241.4263916015625
ML0404;4;2019-07-26;2019-09-25;62;587.6181030273438
ML0404;5;2020-07-29;2020-09-24;58;441.1199951171875
ML0404;6;2021-08-18;2021-08-20;3;153.50155639648438
ML0404;7;2022-08-30;2022-09-25;27;223.81756591796875
ML0405;0;2016-09-08;2016-10-12;35;1128.9381103515625
ML0405;1;2018-08-25;2018-10-24;61;1793.4732666015625
ML0405;2;2019-09-01;2019-10-30;60;1545.3939208984375
ML0405;3;2020-08-28;2020-10-30;64;1815.218017578125
ML0405;4;2021-08-19;2021-10-11;54;1483.5819091796875
ML0405;5;2022-09-09;2022-10-21;43;1571.1236572265625
ML0406;0;2018-09-04;2018-10-13;40;4090.410888671875
ML0406;1;2019-09-02;2019-10-14;43;3953.03564453125
ML0406;2;2020-09-07;2020-10-20;44;4224.63720703125
ML0406;3;2021-09-02;2021-10-06;35;3915.243896484375
