identifier;events;flood_start;flood_end;duration;peak_streamflow
Bafing Makana;0;2018-09-07;2018-09-13;7;1103.802978515625
Bafing Makana;1;2020-09-07;2020-09-16;10;1362.973876953125
Bamako;0;2020-09-17;2020-09-21;5;4578.3447265625
Bougouni;0;2018-09-02;2018-09-22;21;673.6932373046875
Bougouni;1;2020-09-12;2020-09-13;2;513.29248046875
Dire;0;2020-11-11;2020-12-02;22;2275.747314453125
Douna;0;2018-09-14;2018-09-26;13;1833.02392578125
Gao;0;2020-11-17;2020-12-06;20;1824.9833984375
Guelelinkoro;0;2018-09-01;2018-09-23;23;1303.14892578125
Guelelinkoro;1;2019-09-06;2019-09-19;14;1161.021728515625
Kayes;0;2019-09-04;2019-09-05;2;489.3283386230469
Kayes;1;2020-09-03;2020-09-28;26;787.33544921875
Koulikoro;0;2018-09-13;2018-09-20;8;4677.8779296875
Koulikoro;1;2020-09-16;2020-09-24;9;4714.49658203125
Mopti;0;2020-09-13;2020-10-01;19;2695.960693359375
Pankourou;0;2018-08-29;2018-09-25;28;1029.5843505859375
Pankourou;1;2019-09-18;2019-09-19;2;738.436767578125
Sofara;0;2018-09-16;2018-09-26;11;1311.1815185546875
Sofara;1;2019-09-19;2019-09-27;9;1281.3966064453125
Sofara;2;2020-09-10;2020-10-24;45;1573.8031005859375
