admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-11;2018-09-19;9;1395.3275146484375
ML0101;1;2020-09-09;2020-09-26;18;1757.5460205078125
ML0102;0;2019-08-27;2019-09-03;8;700.0286254882812
ML0102;1;2020-08-31;2020-09-16;17;1078.1881103515625
ML0103;0;2018-09-12;2018-09-21;10;1419.905517578125
ML0103;1;2019-08-28;2019-09-05;9;1392.005859375
ML0103;2;2020-09-06;2020-10-01;26;1734.14453125
ML0104;0;2018-09-04;2018-09-13;10;1472.4647216796875
ML0104;1;2019-08-31;2019-09-02;3;1188.748291015625
ML0104;2;2020-09-11;2020-09-15;5;1246.63818359375
ML0107;0;2019-08-27;2019-08-29;3;771.6692504882812
ML0107;1;2020-09-06;2020-09-09;4;730.005126953125
ML0201;0;2019-08-27;2019-09-01;6;211.00680541992188
ML0201;1;2020-08-31;2020-09-09;10;268.9991455078125
ML0202;0;2018-09-10;2018-09-21;12;1925.190185546875
ML0203;0;2018-09-17;2018-09-20;4;4498.1865234375
ML0203;1;2020-09-15;2020-09-19;5;4718.20556640625
ML0204;0;2018-09-17;2018-09-20;4;4499.91748046875
ML0204;1;2020-09-15;2020-09-23;9;4796.79833984375
ML0205;0;2019-08-31;2019-09-01;2;226.80393981933594
ML0205;1;2020-09-02;2020-09-09;8;591.67236328125
ML0206;0;2018-09-18;2018-09-19;2;4345.16943359375
ML0206;1;2020-09-15;2020-09-24;10;4796.79833984375
ML0207;0;2019-08-27;2019-09-02;7;618.0897216796875
ML0207;1;2020-08-31;2020-09-08;9;700.5781860351562
ML0301;0;2018-08-28;2018-09-24;28;1098.8826904296875
ML0301;1;2019-09-16;2019-09-18;3;809.6785888671875
ML0302;0;2018-08-27;2018-09-22;27;445.4316101074219
ML0303;0;2018-08-28;2018-09-25;29;1019.9642333984375
ML0304;0;2020-09-02;2020-09-12;11;681.765380859375
ML0305;0;2018-08-31;2018-09-24;25;1139.3233642578125
ML0306;0;2018-08-31;2018-09-22;23;1346.27783203125
ML0306;1;2019-09-04;2019-09-18;15;1211.4102783203125
ML0401;0;2018-09-16;2018-09-17;2;4077.77978515625
ML0401;1;2020-09-22;2020-09-23;2;4286.22705078125
ML0402;0;2018-09-12;2018-09-25;14;1978.2943115234375
ML0403;0;2020-09-15;2020-09-23;9;4074.41064453125
ML0404;0;2019-08-25;2019-09-01;8;361.3558349609375
ML0404;1;2020-08-31;2020-09-09;10;441.094482421875
ML0405;0;2018-09-16;2018-09-28;13;1730.4422607421875
ML0405;1;2020-09-13;2020-10-19;37;1789.1226806640625
ML0406;0;2020-09-15;2020-09-23;9;4186.76904296875
ML0503;0;2018-09-21;2018-09-23;3;2810.720458984375
ML0503;1;2019-09-26;2019-09-28;3;2819.125
ML0503;2;2020-09-13;2020-10-02;20;3408.66650390625
ML0503;3;2021-09-23;2021-09-24;2;2813.59912109375
ML0504;0;2019-08-25;2019-08-28;4;313.98809814453125
ML0506;0;2020-10-04;2020-10-23;20;3070.044921875
ML0507;0;2018-09-20;2018-09-22;3;2889.516357421875
ML0507;1;2020-09-13;2020-09-29;17;3587.4345703125
ML0508;0;2020-10-05;2020-10-25;21;3070.044921875
ML0601;0;2020-09-24;2020-10-22;29;2380.54296875
ML0601;1;2020-11-15;2020-11-29;15;2278.95849609375
ML0602;0;2020-09-25;2020-10-21;27;2434.7685546875
ML0603;0;2020-11-18;2020-11-30;13;2165.33349609375
ML0604;0;2020-09-22;2020-10-21;30;2503.4091796875
ML0703;0;2020-11-16;2020-12-10;25;1878.119873046875
ML0901;0;2018-09-17;2018-09-20;4;4405.22119140625
ML0901;1;2020-09-16;2020-09-23;8;4732.7041015625
