admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-07;2018-09-20;14;1445.9169921875
ML0101;1;2019-09-05;2019-09-13;9;1323.472900390625
ML0101;2;2020-09-07;2020-10-03;27;1739.990234375
ML0102;0;2018-09-13;2018-09-15;3;474.87408447265625
ML0102;1;2019-08-26;2019-09-05;11;748.8421020507812
ML0102;2;2020-08-31;2020-09-16;17;879.98779296875
ML0103;0;2018-09-08;2018-09-23;16;1486.42138671875
ML0103;1;2019-09-02;2019-09-15;14;1370.807373046875
ML0103;2;2020-09-03;2020-10-05;33;1681.0198974609375
ML0104;0;2018-09-01;2018-09-14;14;1653.940185546875
ML0104;1;2019-08-28;2019-09-03;7;1759.07861328125
ML0104;2;2020-09-07;2020-09-17;11;1901.860595703125
ML0105;0;2020-09-10;2020-09-14;5;1350.30126953125
ML0107;0;2020-08-27;2020-09-10;15;1388.7294921875
ML0201;0;2019-08-26;2019-08-27;2;271.4717102050781
ML0201;1;2020-08-29;2020-09-11;14;386.15960693359375
ML0202;0;2018-09-04;2018-09-24;21;1939.9949951171875
ML0202;1;2020-09-12;2020-09-20;9;1710.6053466796875
ML0202;2;2021-09-20;2021-09-21;2;1646.1727294921875
ML0203;0;2018-09-12;2018-09-22;11;4944.44189453125
ML0203;1;2019-09-11;2019-09-30;20;4880.91259765625
ML0203;2;2020-09-14;2020-09-25;12;4810.14697265625
ML0204;0;2018-09-12;2018-09-22;11;4944.44189453125
ML0204;1;2019-09-11;2019-09-30;20;4880.91259765625
ML0204;2;2020-09-14;2020-09-26;13;4811.23828125
ML0205;0;2019-08-26;2019-08-27;2;503.833251953125
ML0205;1;2020-09-10;2020-09-12;3;552.4307250976562
ML0206;0;2018-09-14;2018-09-20;7;4656.59228515625
ML0206;1;2019-09-13;2019-09-29;17;4660.75146484375
ML0206;2;2020-09-15;2020-09-26;12;4807.88671875
ML0206;3;2022-09-28;2022-10-02;5;4536.6826171875
ML0207;0;2019-08-26;2019-08-31;6;769.6194458007812
ML0207;1;2020-08-31;2020-09-12;13;708.7898559570312
ML0301;0;2018-08-25;2018-09-27;34;1128.89794921875
ML0301;1;2019-09-13;2019-09-23;11;866.384765625
ML0301;2;2021-09-02;2021-09-06;5;799.7500610351562
ML0301;3;2021-09-17;2021-09-21;5;821.049072265625
ML0302;0;2018-08-24;2018-09-28;36;442.103515625
ML0302;1;2019-09-12;2019-09-22;11;330.10284423828125
ML0302;2;2021-09-02;2021-09-05;4;319.0112609863281
ML0302;3;2021-09-17;2021-09-19;3;302.59124755859375
ML0303;0;2018-08-25;2018-09-29;36;1013.3282470703125
ML0303;1;2019-09-13;2019-09-25;13;798.841552734375
ML0303;2;2021-09-17;2021-09-19;3;758.8265380859375
ML0304;0;2018-09-02;2018-09-13;12;562.2042846679688
ML0304;1;2020-08-29;2020-09-13;16;636.0226440429688
ML0305;0;2018-08-27;2018-09-28;33;1128.89794921875
ML0305;1;2019-09-15;2019-09-24;10;936.70703125
ML0305;2;2020-09-15;2020-09-16;2;950.5014038085938
ML0305;3;2021-09-02;2021-09-05;4;942.932373046875
ML0306;0;2018-08-28;2018-09-27;31;1415.508056640625
ML0306;1;2019-08-31;2019-09-27;28;1191.1640625
ML0401;0;2018-09-15;2018-09-19;5;4410.97021484375
ML0401;1;2020-09-14;2020-09-26;13;4338.744140625
ML0402;0;2018-09-06;2018-10-05;30;2039.949951171875
ML0402;1;2020-09-13;2020-09-30;18;1843.18896484375
ML0402;2;2020-10-11;2020-10-16;6;1736.621337890625
ML0402;3;2022-09-30;2022-10-02;3;1698.362548828125
ML0403;0;2018-09-16;2018-09-19;4;3990.948974609375
ML0403;1;2019-09-15;2019-09-16;2;3893.73046875
ML0403;2;2019-09-27;2019-09-28;2;3854.0625
ML0403;3;2020-09-14;2020-09-27;14;4193.5595703125
ML0403;4;2021-09-22;2021-09-23;2;3855.423828125
ML0403;5;2022-09-26;2022-10-05;10;4028.6328125
ML0404;0;2019-08-25;2019-08-31;7;566.0518188476562
ML0404;1;2020-08-29;2020-09-13;16;515.9025268554688
ML0405;0;2018-09-11;2018-10-13;33;1795.8270263671875
ML0405;1;2019-09-14;2019-09-16;3;1518.3460693359375
ML0405;2;2020-09-08;2020-10-22;45;1844.4476318359375
ML0405;3;2021-09-22;2021-09-23;2;1498.7376708984375
ML0405;4;2022-09-30;2022-10-02;3;1564.145263671875
ML0406;0;2018-09-16;2018-09-19;4;4099.58154296875
ML0406;1;2019-09-14;2019-09-15;2;3937.57470703125
ML0406;2;2020-09-14;2020-09-26;13;4229.435546875
ML0406;3;2022-09-27;2022-10-04;8;4027.332763671875
ML0502;0;2018-08-08;2018-08-16;9;316.0685729980469
ML0502;1;2020-09-09;2020-09-11;3;294.8813781738281
ML0503;0;2018-09-15;2018-09-24;10;3019.3203125
ML0503;1;2019-09-19;2019-09-28;10;2913.2333984375
ML0503;2;2020-09-10;2020-10-11;32;3417.84228515625
ML0503;3;2021-09-20;2021-09-26;7;2975.827880859375
ML0504;0;2018-08-08;2018-08-16;9;421.3664245605469
ML0504;1;2019-08-24;2019-08-25;2;438.2337646484375
ML0505;0;2018-08-08;2018-08-16;9;224.80735778808594
ML0506;0;2019-09-26;2019-09-28;3;2884.5576171875
ML0506;1;2020-09-16;2020-11-01;47;3119.869384765625
ML0507;0;2018-09-16;2018-09-23;8;3199.18701171875
