admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0203;0;2018-09-02;2018-10-14;43;4948.30419921875
ML0204;0;2018-09-02;2018-10-14;43;4948.30419921875
ML0206;0;2018-09-02;2018-10-11;40;4677.08251953125
ML0301;0;2016-08-29;2016-10-02;35;601.0596313476562
ML0301;1;2018-08-20;2018-10-13;55;1134.9940185546875
ML0303;0;2016-08-30;2016-10-02;34;601.0596313476562
ML0303;1;2018-08-20;2018-10-13;55;1013.892333984375
ML0305;0;2016-08-29;2016-10-03;36;745.5491333007812
ML0305;1;2018-08-20;2018-10-12;54;1142.01318359375
ML0402;0;2016-09-01;2016-10-06;36;1292.7720947265625
ML0402;1;2018-08-24;2018-10-21;59;2012.721923828125
ML0406;0;2018-09-08;2018-10-11;34;4090.410888671875
ML0503;0;2018-09-04;2018-10-18;45;3002.369140625
ML0506;0;2018-09-09;2018-11-07;60;2782.428466796875
ML0901;0;2018-09-02;2018-10-11;40;4715.20166015625
