admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2020-09-09;2020-09-20;12;1750.4853515625
ML0102;0;2019-08-27;2019-09-01;6;596.1281127929688
ML0102;1;2020-09-02;2020-09-14;13;861.5140991210938
ML0103;0;2020-09-09;2020-09-22;14;1742.160400390625
ML0104;0;2019-08-29;2019-08-30;2;1633.5367431640625
ML0104;1;2020-09-09;2020-09-12;4;1762.7733154296875
ML0107;0;2020-09-05;2020-09-08;4;974.7349243164062
ML0201;0;2019-08-27;2019-08-28;2;193.15142822265625
ML0201;1;2020-09-05;2020-09-06;2;128.91555786132812
ML0207;0;2019-08-27;2019-09-01;6;508.98602294921875
ML0207;1;2020-09-02;2020-09-04;3;596.6093139648438
ML0301;0;2018-09-11;2018-09-21;11;1136.5162353515625
ML0302;0;2018-09-03;2018-09-20;18;467.364501953125
ML0303;0;2018-09-11;2018-09-21;11;1025.4114990234375
ML0304;0;2020-09-10;2020-09-11;2;478.1509704589844
ML0305;0;2018-09-14;2018-09-16;3;1114.2650146484375
ML0306;0;2018-09-03;2018-09-20;18;1375.244140625
ML0404;0;2019-08-26;2019-08-31;6;371.3629150390625
ML0404;1;2020-08-31;2020-09-06;7;398.0613098144531
ML0503;0;2020-09-15;2020-09-27;13;3445.754638671875
ML0504;0;2019-08-25;2019-08-26;2;305.40240478515625
ML0507;0;2020-09-16;2020-09-25;10;3663.697265625
ML0604;0;2020-10-05;2020-10-06;2;2489.775146484375
