identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-04;2018-09-28;25;1424.72509765625
ML0101;1;2019-08-30;2019-09-25;27;1348.0521240234375
ML0101;2;2020-09-04;2020-10-11;38;1732.9112548828125
ML0101;3;2022-09-22;2022-09-26;5;982.6009521484375
ML0102;0;2018-08-12;2018-09-19;39;432.99713134765625
ML0102;1;2019-08-25;2019-09-06;13;720.3877563476562
ML0102;2;2020-08-06;2020-08-08;3;240.49826049804688
ML0102;3;2020-08-27;2020-09-24;29;1158.6055908203125
ML0103;0;2018-09-01;2018-09-28;28;1492.15234375
ML0103;1;2019-08-27;2019-09-19;24;1421.9464111328125
ML0103;2;2020-09-04;2020-10-16;43;1747.106689453125
ML0104;0;2018-09-01;2018-09-18;18;1440.9989013671875
ML0104;1;2019-08-31;2019-09-25;26;1058.4261474609375
ML0104;2;2020-08-31;2020-09-24;25;1882.676025390625
ML0104;3;2022-09-04;2022-09-05;2;803.1153564453125
ML0104;4;2022-09-22;2022-09-23;2;762.80810546875
ML0105;0;2018-09-01;2018-09-18;18;1340.6029052734375
ML0105;1;2019-08-31;2019-09-25;26;1050.439453125
ML0105;2;2020-08-30;2020-09-24;26;1595.85205078125
ML0105;3;2022-09-04;2022-09-05;2;803.1153564453125
ML0105;4;2022-09-22;2022-09-24;3;762.80810546875
ML0107;0;2016-07-30;2016-07-31;2;221.18812561035156
ML0107;1;2016-08-17;2016-09-07;22;525.0198364257812
ML0107;2;2018-08-16;2018-08-19;4;411.5644836425781
ML0107;3;2018-08-30;2018-09-19;21;567.9846801757812
ML0107;4;2019-08-27;2019-09-05;10;808.2073974609375
ML0107;5;2020-08-07;2020-08-08;2;320.4999694824219
ML0107;6;2020-08-27;2020-09-16;21;1308.6627197265625
ML0107;7;2021-08-21;2021-08-22;2;216.54571533203125
ML0107;8;2022-09-01;2022-09-06;6;438.2304382324219
ML0201;0;2016-08-29;2016-09-05;8;51.94637680053711
ML0201;1;2017-08-24;2017-08-28;5;38.9290771484375
ML0201;2;2018-08-12;2018-09-16;36;126.29032135009766
ML0201;3;2019-08-25;2019-09-12;19;215.45526123046875
ML0201;4;2020-08-05;2020-09-21;48;271.83892822265625
ML0201;5;2021-08-18;2021-08-21;4;31.210891723632812
ML0201;6;2022-09-23;2022-09-24;2;27.45761489868164
ML0202;0;2018-08-30;2018-10-09;41;1916.3975830078125
ML0202;1;2019-09-04;2019-10-03;30;1616.6175537109375
ML0202;2;2020-09-09;2020-09-28;20;1779.0992431640625
ML0202;3;2020-10-11;2020-10-18;8;1418.23095703125
ML0202;4;2021-09-03;2021-09-29;27;1677.2408447265625
ML0202;5;2022-09-16;2022-10-09;24;1627.509765625
ML0203;0;2018-09-04;2018-10-02;29;4809.5224609375
ML0203;1;2019-09-05;2019-10-13;39;4701.9501953125
ML0203;2;2020-09-12;2020-09-29;18;4818.6982421875
ML0203;3;2021-09-09;2021-09-27;19;4414.04443359375
ML0203;4;2022-09-19;2022-10-07;19;4350.50439453125
ML0204;0;2018-09-04;2018-10-02;29;4810.232421875
ML0204;1;2019-09-05;2019-10-13;39;4701.9501953125
ML0204;2;2020-09-12;2020-09-30;19;4837.04150390625
ML0204;3;2021-09-07;2021-09-27;21;4438.28759765625
ML0204;4;2022-09-16;2022-10-07;22;4417.50439453125
ML0205;0;2016-08-14;2016-08-15;2;180.8447723388672
ML0205;1;2016-08-30;2016-08-31;2;131.07666015625
ML0205;2;2018-08-12;2018-09-16;36;277.3018493652344
ML0205;3;2019-08-25;2019-09-12;19;459.3033447265625
ML0205;4;2020-08-06;2020-09-23;49;797.238037109375
ML0205;5;2021-08-18;2021-08-24;7;142.85406494140625
ML0205;6;2022-09-22;2022-09-27;6;128.91156005859375
ML0206;0;2018-09-06;2018-10-02;27;4772.568359375
ML0206;1;2019-09-07;2019-10-12;36;4618.38525390625
ML0206;2;2020-09-12;2020-10-03;22;4800.2939453125
ML0206;3;2021-09-06;2021-09-30;25;4422.71826171875
ML0206;4;2022-09-16;2022-10-08;23;4424.61083984375
ML0207;0;2017-08-12;2017-08-13;2;61.826927185058594
ML0207;1;2017-08-27;2017-08-28;2;59.41179656982422
ML0207;2;2018-08-08;2018-09-16;40;337.7808837890625
ML0207;3;2019-08-25;2019-09-05;12;628.647216796875
ML0207;4;2020-08-06;2020-08-09;4;188.5473175048828
ML0207;5;2020-08-26;2020-09-16;22;683.7431640625
ML0301;0;2018-08-24;2018-10-06;44;1124.6922607421875
ML0301;1;2019-09-02;2019-10-03;32;875.1298217773438
ML0301;2;2020-09-09;2020-09-21;13;761.6500244140625
ML0301;3;2021-08-17;2021-09-23;38;855.4400024414062
ML0301;4;2022-09-03;2022-09-30;28;805.2964477539062
ML0302;0;2018-08-25;2018-10-08;45;437.6109924316406
ML0302;1;2019-09-05;2019-10-10;36;329.5447998046875
ML0302;2;2020-09-10;2020-09-14;5;240.30140686035156
ML0302;3;2021-08-31;2021-09-25;26;291.0281982421875
ML0302;4;2022-09-12;2022-09-17;6;255.46095275878906
ML0303;0;2018-08-25;2018-10-08;45;1033.29541015625
ML0303;1;2019-09-05;2019-10-05;31;816.7832641601562
ML0303;2;2020-09-09;2020-09-21;13;710.4331665039062
ML0303;3;2021-08-18;2021-09-23;37;834.036376953125
ML0303;4;2022-09-03;2022-09-30;28;801.1033325195312
ML0304;0;2016-08-29;2016-09-04;7;295.7203369140625
ML0304;1;2018-08-17;2018-09-19;34;469.5578308105469
