admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-08-29;2018-10-03;36;1476.0762939453125
ML0101;1;2019-08-29;2019-10-10;43;1334.6114501953125
ML0101;2;2020-08-29;2020-10-18;51;1757.5460205078125
ML0101;3;2021-08-23;2021-09-24;33;954.70947265625
ML0101;4;2022-09-04;2022-10-03;30;1180.5589599609375
ML0102;0;2018-08-11;2018-09-20;41;478.2503356933594
ML0102;1;2019-08-25;2019-09-11;18;700.0286254882812
ML0102;2;2020-08-06;2020-08-08;3;182.11961364746094
ML0102;3;2020-08-27;2020-09-26;31;1078.1881103515625
ML0102;4;2021-08-19;2021-08-21;3;147.21861267089844
ML0102;5;2022-09-23;2022-09-27;5;220.9812469482422
ML0103;0;2018-08-24;2018-10-05;43;1452.3040771484375
ML0103;1;2019-08-27;2019-10-02;37;1392.005859375
ML0103;2;2020-08-29;2020-10-19;52;1734.14453125
ML0103;3;2021-08-23;2021-09-27;36;987.8143310546875
ML0103;4;2022-09-23;2022-10-04;12;981.35400390625
ML0104;0;2018-08-31;2018-09-18;19;1535.76318359375
ML0104;1;2019-08-30;2019-09-26;28;1251.1070556640625
ML0104;2;2020-08-30;2020-09-29;31;1894.8433837890625
ML0104;3;2021-09-04;2021-09-09;6;879.5858154296875
ML0104;4;2022-09-22;2022-09-23;2;772.3109741210938
ML0105;0;2018-08-31;2018-09-18;19;1351.666015625
ML0105;1;2019-08-30;2019-09-26;28;1154.2958984375
ML0105;2;2020-08-30;2020-09-29;31;1463.91796875
ML0105;3;2021-09-04;2021-09-09;6;879.5858154296875
ML0105;4;2022-09-22;2022-09-23;2;772.3109741210938
ML0107;0;2016-07-28;2016-07-29;2;355.78643798828125
ML0107;1;2016-08-18;2016-08-20;3;338.1249694824219
ML0107;2;2016-09-02;2016-09-04;3;407.6789245605469
ML0107;3;2018-08-16;2018-08-18;3;430.93316650390625
ML0107;4;2018-09-01;2018-09-02;2;427.4453125
ML0107;5;2018-09-13;2018-09-18;6;484.7156982421875
ML0107;6;2019-08-27;2019-09-04;9;771.6692504882812
ML0107;7;2020-08-26;2020-09-16;22;1155.609130859375
ML0201;0;2018-09-06;2018-09-14;9;124.41388702392578
ML0201;1;2019-08-27;2019-09-11;16;211.00680541992188
ML0201;2;2020-08-06;2020-08-14;9;102.58907318115234
ML0201;3;2020-08-26;2020-09-14;20;268.9991455078125
ML0202;0;2016-09-01;2016-10-02;32;1292.667236328125
ML0202;1;2018-08-24;2018-10-16;54;1925.190185546875
ML0202;2;2019-08-30;2019-10-18;50;1582.1767578125
ML0202;3;2020-09-02;2020-10-25;54;1758.61474609375
ML0202;4;2021-08-19;2021-10-07;50;1671.8704833984375
ML0202;5;2022-09-11;2022-10-15;35;1625.734619140625
ML0203;0;2018-09-03;2018-10-13;41;4893.0908203125
ML0203;1;2019-09-03;2019-10-15;43;4733.59912109375
ML0203;2;2020-09-09;2020-10-15;37;4829.513671875
ML0203;3;2021-09-04;2021-10-02;29;4457.4580078125
ML0203;4;2022-09-13;2022-10-13;31;4390.1416015625
ML0204;0;2018-09-03;2018-10-13;41;4893.0908203125
