event_ID;index;identifier;flood_start;flood_end;duration
Bamako_0;0;Bamako;2018-09-13;2018-09-18;6
Bougouni_0;0;Bougouni;2018-09-12;2018-10-09;28
Douna_0;0;Douna;2018-09-22;2018-10-20;29
Pankourou_0;0;Pankourou;2016-09-11;2016-10-01;21
Pankourou_1;1;Pankourou;2018-08-31;2018-09-11;12
