admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0103;1;2019-09-02;2019-09-09;8;1358.9459228515625
ML0203;1;2019-09-11;2019-09-30;20;4755.34619140625
ML0205;0;2019-08-27;2019-08-28;2;563.7254028320312
ML0206;1;2019-09-12;2019-09-26;15;4653.74755859375
ML0302;1;2019-09-13;2019-09-20;8;325.03240966796875
ML0305;0;2018-08-28;2018-09-27;31;1175.034423828125
ML0305;1;2019-09-15;2019-09-22;8;946.0242309570312
ML0402;3;2022-09-27;2022-10-04;8;1735.9434814453125
ML0405;3;2022-09-26;2022-10-04;9;1514.8189697265625
ML0406;3;2022-09-29;2022-10-06;8;3998.770263671875
ML0604;0;2019-10-04;2019-10-18;15;2294.147216796875
ML0701;0;2019-12-10;2019-12-30;21;1623.6905517578125
ML0702;0;2019-11-21;2019-11-25;5;2016.279541015625
ML0901;0;2018-09-10;2018-09-21;12;4764.3291015625
ML0901;1;2019-09-12;2019-09-19;8;4659.5751953125
