identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0504;2;2017-09-05;2017-09-06;2;99.26700592041016
ML0504;3;2018-08-10;2018-08-21;12;347.6227111816406
ML0504;4;2018-09-02;2018-09-06;5;179.78033447265625
ML0504;5;2019-08-24;2019-09-04;12;328.67999267578125
ML0504;6;2020-08-04;2020-08-14;11;327.8744201660156
ML0504;7;2020-08-27;2020-08-31;5;177.27914428710938
ML0504;8;2022-08-31;2022-09-02;3;159.195068359375
ML0505;0;2016-07-23;2016-07-24;2;67.71338653564453
ML0505;1;2016-08-13;2016-08-21;9;130.738037109375
ML0505;2;2017-08-12;2017-08-30;19;142.36781311035156
ML0505;3;2018-08-10;2018-09-17;39;185.32525634765625
ML0505;4;2019-08-25;2019-09-04;11;160.99241638183594
ML0505;5;2020-08-08;2020-09-16;40;199.37545776367188
ML0505;6;2022-08-30;2022-09-06;8;136.27049255371094
ML0506;0;2018-09-05;2018-11-10;67;2792.575927734375
ML0506;1;2019-09-05;2019-11-17;74;2856.0751953125
ML0506;2;2020-09-05;2020-11-17;74;3133.935302734375
ML0506;3;2021-09-07;2021-11-08;63;2669.510009765625
ML0506;4;2022-09-12;2022-11-11;61;2813.081298828125
ML0507;0;2018-09-03;2018-10-19;47;3110.584228515625
ML0507;1;2019-09-03;2019-10-19;47;3010.012939453125
ML0507;2;2020-09-05;2020-10-26;52;3599.184326171875
ML0507;3;2021-09-03;2021-10-08;36;3081.8056640625
ML0507;4;2022-09-05;2022-10-22;48;2956.68603515625
ML0508;0;2018-09-07;2018-11-12;67;2792.575927734375
ML0508;1;2019-09-07;2019-11-21;76;2856.0751953125
ML0508;2;2020-09-06;2020-11-30;86;3046.50830078125
ML0508;3;2021-09-04;2021-11-08;66;2611.934814453125
ML0508;4;2022-09-12;2022-11-15;65;2787.54736328125
ML0601;0;2016-10-11;2016-10-25;15;1742.681396484375
ML0601;1;2017-10-09;2017-10-14;6;1722.89892578125
ML0601;2;2018-09-11;2018-12-27;108;2106.038330078125
ML0601;3;2019-09-14;2020-01-04;113;2144.678466796875
ML0601;4;2020-09-10;2020-12-31;113;2366.24169921875
ML0601;5;2021-09-20;2021-12-05;77;1879.801025390625
ML0601;6;2022-09-22;2022-12-28;98;2120.0927734375
ML0602;0;2017-10-10;2017-10-13;4;1725.226806640625
ML0602;1;2018-09-08;2018-12-20;104;2156.734375
ML0602;2;2019-09-12;2019-12-17;97;2199.12939453125
ML0602;3;2020-09-09;2020-12-19;102;2415.75439453125
ML0602;4;2021-09-17;2021-11-27;72;1929.885498046875
ML0602;5;2022-09-22;2022-12-16;86;2185.30078125
ML0603;0;2016-10-09;2016-10-25;17;1733.7132568359375
ML0603;1;2017-10-11;2017-11-05;26;1707.43603515625
ML0603;2;2018-09-15;2018-12-31;108;2039.216064453125
ML0603;3;2019-09-19;2020-01-06;110;2043.3951416015625
ML0603;4;2020-09-16;2021-01-02;109;2164.01953125
ML0603;5;2021-09-27;2021-12-11;76;1823.072021484375
ML0603;6;2022-09-29;2023-01-01;95;2001.0439453125
ML0604;0;2017-10-10;2017-10-11;2;1742.12939453125
ML0604;1;2018-09-08;2018-12-19;103;2175.046142578125
ML0604;2;2019-09-12;2019-12-17;97;2299.025634765625
ML0604;3;2020-09-09;2020-12-19;102;2485.452392578125
ML0604;4;2021-09-16;2021-11-28;74;1951.0645751953125
ML0604;5;2022-09-20;2022-12-15;87;2209.494140625
ML0605;0;2016-10-09;2016-10-25;17;1730.1317138671875
ML0605;1;2017-10-22;2017-11-06;16;1706.776123046875
ML0605;2;2018-09-16;2018-12-31;107;2035.900146484375
ML0605;3;2019-09-20;2020-01-07;110;2040.5911865234375
ML0605;4;2020-09-18;2021-01-02;107;2122.216796875
ML0605;5;2021-09-29;2021-12-10;73;1817.7708740234375
ML0605;6;2022-09-30;2022-12-30;92;2001.0439453125
ML0701;0;2016-01-07;2016-01-28;22;1489.9327392578125
ML0701;1;2016-11-24;2016-12-27;34;1440.9892578125
ML0701;2;2018-11-14;2019-01-23;71;1577.2137451171875
ML0701;3;2019-11-11;2020-01-26;77;1626.972900390625
ML0701;4;2020-11-10;2021-01-19;71;1588.08642578125
ML0701;5;2021-11-24;2022-01-03;41;1481.3441162109375
ML0701;6;2022-11-06;2023-01-20;76;1555.2154541015625
ML0702;0;2016-01-07;2016-01-10;4;1576.048828125
ML0702;1;2017-10-17;2017-11-17;32;1692.0401611328125
ML0702;2;2018-09-19;2019-01-04;108;1921.145263671875
ML0702;3;2019-09-24;2020-01-13;112;2015.29736328125
ML0702;4;2020-09-20;2021-01-10;113;2077.336669921875
ML0702;5;2021-09-29;2021-12-27;90;1768.4443359375
ML0702;6;2022-09-30;2023-01-03;96;1941.8504638671875
ML0703;0;2016-01-07;2016-01-20;14;1562.89892578125
ML0703;1;2018-10-10;2019-01-11;94;1717.7432861328125
ML0703;2;2019-09-28;2020-01-17;112;1770.3341064453125
ML0703;3;2020-09-28;2021-01-13;108;1878.97412109375
ML0703;4;2021-12-13;2022-01-12;31;1532.65576171875
ML0703;5;2022-10-15;2023-01-16;94;1699.761474609375
ML0901;0;2018-09-01;2018-10-14;44;4803.48583984375
ML0901;1;2019-09-02;2019-10-19;48;4556.0986328125
ML0901;2;2020-09-06;2020-10-18;43;4807.86572265625
ML0901;3;2021-09-03;2021-10-04;32;4409.705078125
ML0901;4;2022-09-05;2022-10-17;43;4370.453125
