identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-05;2018-09-28;24;1477.6741943359375
ML0101;1;2019-08-30;2019-09-19;21;1359.4427490234375
ML0101;2;2020-09-02;2020-10-12;41;1739.149169921875
ML0101;3;2022-09-03;2022-09-04;2;953.5892944335938
ML0101;4;2022-09-22;2022-09-27;6;974.296875
ML0102;0;2018-08-09;2018-09-20;43;439.5993957519531
ML0102;1;2019-08-26;2019-09-06;12;658.4635620117188
ML0102;2;2020-08-07;2020-08-10;4;254.69468688964844
ML0102;3;2020-08-27;2020-09-24;29;1186.3372802734375
ML0103;0;2018-09-02;2018-09-29;28;1543.85986328125
ML0103;1;2019-08-28;2019-09-20;24;1482.45703125
ML0103;2;2020-09-04;2020-10-16;43;1731.0546875
ML0104;0;2018-09-02;2018-09-18;17;1372.333984375
ML0104;1;2019-08-31;2019-09-17;18;1021.3496704101562
ML0104;2;2020-08-30;2020-09-24;26;1830.94189453125
ML0104;3;2022-09-02;2022-09-06;5;822.3631591796875
ML0104;4;2022-09-23;2022-09-24;2;695.5639038085938
ML0105;0;2018-09-02;2018-09-18;17;1339.5318603515625
ML0105;1;2019-08-31;2019-09-17;18;1021.3496704101562
ML0105;2;2020-08-30;2020-09-24;26;1728.6207275390625
ML0105;3;2022-09-02;2022-09-06;5;822.3631591796875
ML0105;4;2022-09-23;2022-09-24;2;695.5639038085938
ML0107;0;2016-08-18;2016-08-22;5;358.2537536621094
ML0107;1;2016-09-02;2016-09-08;7;417.25592041015625
ML0107;2;2017-08-26;2017-08-27;2;244.40805053710938
ML0107;3;2018-08-17;2018-08-20;4;414.2016296386719
ML0107;4;2018-08-31;2018-09-20;21;552.7108764648438
ML0107;5;2019-08-26;2019-09-06;12;602.156005859375
ML0107;6;2020-08-05;2020-08-07;3;388.4337463378906
ML0107;7;2020-08-26;2020-09-16;22;1574.0797119140625
ML0107;8;2021-08-22;2021-08-23;2;295.9475402832031
ML0107;9;2022-09-02;2022-09-06;5;433.0430603027344
ML0201;0;2016-08-30;2016-08-31;2;42.06892395019531
ML0201;1;2017-08-24;2017-08-29;6;30.867090225219727
ML0201;2;2018-08-12;2018-09-18;38;134.45091247558594
ML0201;3;2019-08-26;2019-09-13;19;114.89212036132812
ML0201;4;2020-08-05;2020-09-21;48;299.27252197265625
ML0201;5;2021-08-19;2021-08-20;2;18.451356887817383
ML0202;0;2018-08-29;2018-10-10;43;1917.839111328125
ML0202;1;2019-09-04;2019-10-01;28;1625.285888671875
ML0202;2;2020-09-10;2020-09-29;20;1769.4759521484375
ML0202;3;2020-10-12;2020-10-19;8;1376.1170654296875
ML0202;4;2021-09-04;2021-09-30;27;1683.8358154296875
ML0202;5;2022-09-17;2022-10-10;24;1602.0916748046875
ML0203;0;2018-09-05;2018-09-25;21;4680.7333984375
ML0203;1;2019-09-06;2019-10-14;39;4656.04296875
ML0203;2;2020-09-12;2020-09-30;19;4771.95751953125
ML0203;3;2021-09-09;2021-09-10;2;3954.17236328125
ML0203;4;2021-09-22;2021-09-27;6;4050.0986328125
ML0203;5;2022-09-16;2022-10-08;23;4325.90673828125
ML0204;0;2018-09-05;2018-09-25;21;4714.064453125
ML0204;1;2019-09-06;2019-10-14;39;4682.2412109375
ML0204;2;2020-09-12;2020-09-30;19;4848.69970703125
ML0204;3;2021-09-09;2021-09-27;19;4439.7353515625
ML0204;4;2022-09-16;2022-10-08;23;4451.41650390625
