admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0103;1;2019-09-02;2019-09-15;14;1370.807373046875
ML0203;1;2019-09-11;2019-09-30;20;4880.91259765625
ML0205;0;2019-08-26;2019-08-27;2;503.833251953125
ML0206;1;2019-09-13;2019-09-29;17;4660.75146484375
ML0302;1;2019-09-12;2019-09-22;11;330.10284423828125
ML0305;0;2018-08-27;2018-09-28;33;1128.89794921875
ML0305;1;2019-09-15;2019-09-24;10;936.70703125
ML0402;3;2022-09-30;2022-10-02;3;1698.362548828125
ML0405;4;2022-09-30;2022-10-02;3;1564.145263671875
ML0406;3;2022-09-27;2022-10-04;8;4027.332763671875
ML0601;0;2019-10-25;2019-10-26;2;2159.462158203125
ML0602;2;2022-10-18;2022-10-19;2;2218.926025390625
ML0604;0;2019-10-03;2019-10-30;28;2284.3525390625
ML0604;2;2022-10-18;2022-10-19;2;2236.260498046875
ML0701;0;2019-12-10;2019-12-23;14;1612.8057861328125
ML0702;0;2019-11-20;2019-11-23;4;2016.171142578125
ML0901;0;2018-09-14;2018-09-20;7;4698.3505859375
ML0901;1;2019-09-11;2019-09-28;18;4714.56640625
