identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0403;1;2019-09-13;2019-10-01;19;3848.783203125
ML0403;2;2020-09-13;2020-09-30;18;4099.8271484375
ML0403;3;2021-09-22;2021-09-26;5;3600.10400390625
ML0403;4;2022-09-24;2022-10-10;17;4033.91064453125
ML0404;0;2019-08-25;2019-09-02;9;318.25494384765625
ML0404;1;2020-08-31;2020-09-10;11;489.3145446777344
ML0405;0;2018-09-10;2018-10-16;37;1749.2689208984375
ML0405;1;2019-09-11;2019-10-05;25;1580.62841796875
ML0405;2;2020-09-07;2020-10-24;48;1785.995849609375
ML0405;3;2021-09-18;2021-09-25;8;1411.1077880859375
ML0405;4;2022-09-25;2022-10-08;14;1491.8603515625
ML0406;0;2018-09-13;2018-09-22;10;4007.703857421875
ML0406;1;2019-09-12;2019-09-29;18;3965.72900390625
ML0406;2;2020-09-13;2020-09-30;18;4175.25390625
ML0406;3;2021-09-22;2021-09-25;4;3739.19970703125
ML0406;4;2022-09-27;2022-10-08;12;4030.7548828125
ML0502;0;2019-08-26;2019-08-30;5;248.60647583007812
ML0503;0;2018-09-13;2018-10-10;28;3030.924560546875
ML0503;1;2019-09-12;2019-10-03;22;2989.339599609375
ML0503;2;2020-09-12;2020-10-15;34;3365.73583984375
ML0503;3;2021-09-21;2021-09-30;10;2781.001953125
ML0503;4;2022-09-29;2022-10-08;10;2806.74658203125
ML0504;0;2018-08-12;2018-08-13;2;305.53997802734375
ML0504;1;2019-08-25;2019-08-30;6;272.65008544921875
ML0505;0;2019-08-26;2019-08-29;4;153.46546936035156
ML0506;0;2018-09-26;2018-09-29;4;2727.885009765625
ML0506;1;2019-09-21;2019-10-30;40;2856.0751953125
ML0506;2;2020-09-15;2020-11-04;51;3133.935302734375
ML0506;3;2022-10-03;2022-10-25;23;2813.081298828125
ML0507;0;2018-09-13;2018-09-25;13;3110.584228515625
ML0507;1;2019-09-12;2019-10-01;20;3010.012939453125
ML0507;2;2020-09-12;2020-10-03;22;3599.184326171875
ML0507;3;2021-09-21;2021-09-26;6;2812.9921875
ML0507;4;2022-09-29;2022-10-08;10;2956.68603515625
ML0508;0;2018-09-25;2018-09-29;5;2705.095947265625
ML0508;1;2019-09-23;2019-11-04;43;2856.0751953125
ML0508;2;2020-09-18;2020-11-05;49;3046.50830078125
ML0508;3;2022-10-09;2022-10-28;20;2787.54736328125
ML0601;0;2019-10-06;2019-10-29;24;2144.678466796875
ML0601;1;2020-09-20;2020-12-10;82;2366.24169921875
ML0601;2;2022-10-16;2022-10-24;9;2093.445068359375
ML0602;0;2018-09-25;2018-10-10;16;2148.302734375
ML0602;1;2018-10-30;2018-11-01;3;2079.1484375
ML0602;2;2019-09-30;2019-11-02;34;2199.12939453125
ML0602;3;2020-09-17;2020-12-02;77;2415.75439453125
ML0602;4;2022-10-08;2022-10-26;19;2185.30078125
ML0603;0;2018-10-01;2018-10-20;20;2039.216064453125
ML0603;1;2019-10-09;2019-10-30;22;2043.3951416015625
ML0603;2;2020-10-08;2020-12-12;66;2164.01953125
ML0604;0;2018-09-25;2018-10-08;14;2169.328369140625
ML0604;1;2018-10-30;2018-10-31;2;2112.71484375
ML0604;2;2019-09-27;2019-11-02;37;2299.025634765625
ML0604;3;2020-09-16;2020-12-01;77;2485.452392578125
ML0604;4;2022-10-05;2022-10-26;22;2209.494140625
ML0605;0;2018-10-01;2018-10-20;20;2035.900146484375
ML0605;1;2019-10-09;2019-11-03;26;2040.5911865234375
ML0605;2;2019-11-22;2019-11-26;5;1983.4208984375
ML0605;3;2020-10-08;2020-12-12;66;2122.216796875
ML0701;0;2016-01-07;2016-01-08;2;1489.9327392578125
ML0701;1;2018-12-14;2018-12-31;18;1577.2137451171875
ML0701;2;2019-12-06;2020-01-06;32;1626.972900390625
ML0701;3;2020-12-03;2020-12-26;24;1588.08642578125
ML0702;0;2019-10-15;2019-12-04;51;2015.29736328125
ML0702;1;2020-10-15;2020-12-08;55;2077.336669921875
ML0702;2;2022-11-13;2022-11-14;2;1936.511962890625
ML0703;0;2019-11-24;2019-12-28;35;1770.3341064453125
ML0703;1;2020-10-25;2020-12-25;62;1878.97412109375
ML0901;0;2018-09-10;2018-09-23;14;4803.48583984375
ML0901;1;2019-09-11;2019-09-29;19;4556.0986328125
ML0901;2;2020-09-14;2020-09-28;15;4807.86572265625
ML0901;3;2021-09-22;2021-09-23;2;4022.691650390625
ML0901;4;2022-09-23;2022-09-27;5;4298.083984375
