admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-06;2018-09-21;16;1424.72509765625
ML0101;1;2019-09-03;2019-09-16;14;1281.7806396484375
ML0101;2;2020-09-07;2020-10-02;26;1687.4654541015625
ML0102;0;2018-09-13;2018-09-14;2;282.4933776855469
ML0102;1;2019-08-26;2019-09-04;10;720.3877563476562
ML0102;2;2020-09-01;2020-09-16;16;1158.6055908203125
ML0103;0;2018-09-08;2018-09-23;16;1492.15234375
ML0103;1;2019-08-28;2019-09-09;13;1421.9464111328125
ML0103;2;2020-09-07;2020-10-05;29;1747.106689453125
ML0104;0;2018-09-04;2018-09-15;12;1405.5299072265625
ML0104;1;2019-09-01;2019-09-03;3;1017.5655517578125
ML0104;2;2020-09-07;2020-09-17;11;1816.2119140625
ML0105;0;2018-09-12;2018-09-14;3;902.5013427734375
ML0105;1;2020-09-07;2020-09-15;9;1475.207275390625
ML0107;0;2019-08-27;2019-09-02;7;808.2073974609375
ML0107;1;2020-09-06;2020-09-10;5;685.5934448242188
ML0201;0;2019-08-30;2019-08-31;2;65.77733612060547
ML0201;1;2020-09-01;2020-09-10;10;271.83892822265625
ML0202;0;2018-09-03;2018-09-26;24;1916.3975830078125
ML0202;1;2020-09-12;2020-09-23;12;1758.8890380859375
ML0202;2;2021-09-18;2021-09-20;3;1501.21240234375
ML0203;0;2018-09-12;2018-09-22;11;4809.5224609375
ML0203;1;2019-09-14;2019-09-28;15;4551.11865234375
ML0203;2;2020-09-14;2020-09-23;10;4752.29931640625
ML0204;0;2018-09-12;2018-09-22;11;4810.232421875
ML0204;1;2019-09-14;2019-09-28;15;4551.11865234375
ML0204;2;2020-09-14;2020-09-25;12;4808.30615234375
ML0205;0;2019-08-31;2019-09-01;2;168.98129272460938
ML0205;1;2020-09-05;2020-09-11;7;442.9351501464844
ML0206;0;2018-09-12;2018-09-22;11;4772.568359375
ML0206;1;2019-09-14;2019-09-19;6;4444.076171875
ML0206;2;2020-09-14;2020-09-27;14;4800.2939453125
ML0207;0;2019-08-25;2019-09-02;9;628.647216796875
ML0207;1;2020-09-01;2020-09-10;10;683.7431640625
ML0301;0;2018-08-25;2018-09-26;33;1124.6922607421875
ML0301;1;2019-09-17;2019-09-21;5;760.6100463867188
ML0301;2;2020-09-12;2020-09-13;2;752.9812622070312
ML0301;3;2021-09-03;2021-09-06;4;826.73095703125
ML0302;0;2018-08-26;2018-09-23;29;437.6109924316406
ML0302;1;2019-09-17;2019-09-20;4;288.361083984375
ML0303;0;2018-08-27;2018-09-28;33;1033.29541015625
ML0303;1;2019-09-17;2019-09-22;6;754.2367553710938
ML0303;2;2020-09-12;2020-09-13;2;710.4331665039062
ML0303;3;2021-09-04;2021-09-06;3;680.3657836914062
ML0303;4;2021-09-18;2021-09-19;2;631.6682739257812
ML0303;5;2022-09-13;2022-09-14;2;763.293701171875
ML0304;0;2018-09-05;2018-09-07;3;363.0989685058594
ML0304;1;2020-08-30;2020-09-13;15;682.2948608398438
ML0305;0;2018-08-26;2018-09-25;31;1124.6922607421875
ML0305;1;2019-09-17;2019-09-22;6;832.8395385742188
ML0305;2;2020-09-11;2020-09-14;4;866.2449340820312
ML0305;3;2021-09-03;2021-09-05;3;857.109619140625
ML0306;0;2018-08-29;2018-09-24;27;1323.813232421875
ML0306;1;2019-09-04;2019-09-27;24;1223.018798828125
ML0401;0;2018-09-13;2018-09-19;7;4209.3701171875
ML0401;1;2020-09-15;2020-09-28;14;4374.4853515625
ML0402;0;2018-09-07;2018-10-02;26;1990.9862060546875
