admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0303;8;2021-08-28;2021-08-31;3;822.4840087890625
ML0303;9;2021-09-03;2021-09-03;0;736.5148315429688
ML0303;10;2021-09-12;2021-09-13;1;756.6886596679688
ML0303;11;2022-09-01;2022-09-02;1;751.2877197265625
ML0303;12;2022-09-06;2022-09-11;5;784.8097534179688
ML0303;13;2022-09-13;2022-09-14;1;762.64697265625
ML0201;0;2018-09-05;2018-09-05;0;134.45091247558594
ML0201;1;2019-08-20;2019-08-20;0;128.57044982910156
ML0201;2;2019-08-22;2019-08-26;4;195.2600860595703
ML0201;3;2020-08-20;2020-08-20;0;163.1853790283203
ML0201;4;2020-08-22;2020-09-04;13;299.27252197265625
ML0401;0;2018-09-04;2018-09-14;10;4344.501953125
ML0401;1;2019-09-06;2019-09-13;7;4102.6591796875
ML0401;2;2019-09-15;2019-09-15;0;3980.76318359375
ML0401;3;2019-09-17;2019-09-18;1;4090.614013671875
ML0401;4;2019-09-21;2019-09-21;0;4038.3662109375
ML0401;5;2020-09-06;2020-09-23;17;4363.53076171875
ML0401;6;2021-09-16;2021-09-16;0;4068.69482421875
ML0401;7;2022-09-18;2022-09-18;0;4027.0673828125
ML0401;8;2022-09-20;2022-09-21;1;4001.9833984375
ML0401;9;2022-09-23;2022-10-01;8;4129.505859375
ML0507;0;2018-09-07;2018-09-19;12;3020.103515625
ML0507;1;2019-09-11;2019-09-13;2;2873.021728515625
ML0507;2;2019-09-15;2019-09-24;9;2936.303955078125
ML0507;3;2020-09-06;2020-09-27;21;3385.13134765625
ML0507;4;2020-10-02;2020-10-02;0;2831.11279296875
ML0507;5;2020-10-05;2020-10-06;1;2834.537353515625
ML0507;6;2021-09-16;2021-09-20;4;2943.5654296875
ML0507;7;2022-09-30;2022-09-30;0;2823.6845703125
ML0206;0;2018-08-31;2018-09-17;17;4680.50244140625
ML0206;1;2019-09-02;2019-09-25;23;4567.50244140625
ML0206;2;2019-10-03;2019-10-05;2;4218.46728515625
ML0206;3;2020-09-06;2020-09-23;17;4853.04638671875
ML0206;4;2021-09-03;2021-09-03;0;4114.27978515625
ML0206;5;2021-09-12;2021-09-19;7;4393.21240234375
ML0206;6;2022-09-10;2022-10-01;21;4469.3212890625
ML0301;0;2018-08-20;2018-09-20;31;1029.5843505859375
ML0301;1;2018-09-25;2018-09-25;0;729.9347534179688
ML0301;2;2019-09-11;2019-09-16;5;827.2728881835938
ML0301;3;2019-09-18;2019-09-18;0;738.436767578125
ML0301;4;2020-09-04;2020-09-05;1;734.9855346679688
ML0301;5;2020-09-07;2020-09-07;0;739.2476806640625
ML0301;6;2021-08-17;2021-08-17;0;730.1172485351562
ML0301;7;2021-08-25;2021-08-26;1;750.7708740234375
ML0301;8;2021-08-28;2021-08-31;3;822.4840087890625
ML0301;9;2021-09-03;2021-09-03;0;736.5148315429688
ML0301;10;2021-09-12;2021-09-13;1;756.6886596679688
ML0301;11;2022-09-01;2022-09-02;1;751.2877197265625
ML0301;12;2022-09-06;2022-09-11;5;784.8097534179688
ML0301;13;2022-09-13;2022-09-14;1;762.64697265625
ML0306;0;2018-08-23;2018-09-18;26;1307.0408935546875
ML0306;1;2018-09-25;2018-09-26;1;1043.302978515625
ML0306;2;2019-08-29;2019-09-15;17;1209.327880859375
ML0306;3;2019-09-21;2019-09-22;1;1026.0146484375
ML0306;4;2020-09-06;2020-09-06;0;1014.857177734375
ML0306;5;2020-09-08;2020-09-08;0;1041.3338623046875
ML0202;0;2018-08-20;2018-09-19;30;1104.3914794921875
ML0202;1;2019-09-11;2019-09-14;3;940.4368896484375
ML0202;2;2020-09-04;2020-09-10;6;954.7938842773438
ML0202;3;2020-09-12;2020-09-12;0;861.9390869140625
ML0202;4;2021-08-12;2021-08-13;1;889.078125
ML0202;5;2021-08-17;2021-08-17;0;887.65673828125
ML0202;6;2021-08-26;2021-08-30;4;941.66796875
ML0202;7;2021-09-13;2021-09-13;0;857.3464965820312
ML0203;0;2020-09-10;2020-09-14;4;3602.687744140625
ML0204;0;2018-08-29;2018-09-19;21;4571.1572265625
ML0204;1;2018-09-25;2018-09-26;1;3993.268310546875
ML0204;2;2019-08-30;2019-09-27;28;4543.87158203125
ML0204;3;2019-09-30;2019-09-30;0;3987.943359375
ML0204;4;2019-10-02;2019-10-07;5;4217.14794921875
ML0204;5;2020-09-04;2020-09-23;19;4809.1201171875
ML0204;6;2021-08-30;2021-08-30;0;3953.0380859375
ML0204;7;2021-09-01;2021-09-04;3;4106.48583984375
ML0204;8;2021-09-12;2021-09-20;8;4308.7197265625
ML0204;9;2022-09-09;2022-09-14;5;4169.39013671875
ML0204;10;2022-09-16;2022-10-01;15;4283.60107421875
ML0207;0;2018-09-05;2018-09-05;0;134.45091247558594
ML0207;1;2019-08-22;2019-08-25;3;195.2600860595703
ML0207;2;2020-08-20;2020-08-20;0;163.1853790283203
ML0207;3;2020-08-22;2020-09-04;13;299.27252197265625
