siteName;source;river;gaugeId;qualityVerified;hasModel;latitude;longitude
;HYBAS;;hybas_1121132520;False;True;0.4979166666658443;41.07708333332994
;HYBAS;;hybas_1121132680;False;True;0.4895833333325754;42.918749999996464
;HYBAS;;hybas_1121132740;False;True;0.4854166666657988;43.07708333332988
;HYBAS;;hybas_1121133480;True;True;0.4437499999991701;42.71874999999636
;HYBAS;;hybas_1121134490;False;True;0.3895833333324958;42.14791666666309
;HYBAS;;hybas_1121135300;False;True;0.360416666665742;42.20624999999643
;HYBAS;;hybas_1121135920;False;True;0.3354166666657647;42.87708333332984
;HYBAS;;hybas_1121136000;False;True;0.3312499999991587;42.03124999999648
;HYBAS;;hybas_1121136400;False;True;0.3187499999991132;41.48958333332979
;HYBAS;;hybas_1121136410;False;True;0.3187499999991132;41.9770833333298
;HYBAS;;hybas_1121136490;False;True;0.3145833333324503;42.28541666666308
;HYBAS;;hybas_1121136750;False;True;0.2979166666657988;41.97291666666314
;HYBAS;;hybas_1121137050;False;True;0.2854166666656965;42.74791666666312
;HYBAS;;hybas_1121137160;False;True;0.2770833333324844;42.27291666666315
;HYBAS;;hybas_1121137610;False;True;0.2562499999991701;41.62708333332989
;HYBAS;;hybas_1121137780;False;True;0.2479166666659011;41.66458333332992
;HYBAS;;hybas_1121137970;False;True;0.2395833333324617;41.56458333332978
;HYBAS;;hybas_1121138960;True;True;0.1937499999992269;42.33124999999649
;HYBAS;;hybas_1121139090;False;True;0.189583333332564;41.72708333332986
;HYBAS;;hybas_1121139500;False;True;0.172916666665742;42.76874999999643
;HYBAS;;hybas_1121140760;False;True;0.1187499999990109;41.98958333332985
;HYBAS;;hybas_1121140890;False;True;0.1145833333325754;41.98124999999641
;HYBAS;;hybas_1121141000;False;True;0.1104166666657988;41.88958333332971
;HYBAS;;hybas_1121141310;False;True;0.0979166666656965;42.202083333329824
;HYBAS;;hybas_1121141420;False;True;0.0937499999990905;42.14374999999649
;HYBAS;;hybas_1121141990;False;True;0.06874999999917;41.46458333332981
;HYBAS;;hybas_1121143060;False;True;0.0270833333325413;41.41458333332975
;HYBAS;;hybas_1121143150;False;True;0.0229166666658784;41.422916666663184
;HYBAS;;hybas_1121143510;False;True;0.0104166666658329;41.24791666666306
;HYBAS;;hybas_1121144270;False;True;-0.0270833333342466;42.61874999999645
;HYBAS;;hybas_1121144990;False;True;-0.0562500000008299;42.58958333332987
;HYBAS;;hybas_1121145330;False;True;-0.0729166666675382;42.59374999999648
;HYBAS;;hybas_1121147560;False;True;-0.1604166666675723;41.74374999999651
;HYBAS;;hybas_1121147720;False;True;-0.1645833333341215;41.73541666666307
;HYBAS;;hybas_1121147800;False;True;-0.1687500000008412;41.92708333332973
;HYBAS;;hybas_1121148480;False;True;-0.1979166666674814;41.63958333332977
;HYBAS;;hybas_1121148490;False;True;-0.1979166666674814;41.81041666666312
;HYBAS;;hybas_1121149640;False;True;-0.2395833333342238;41.510416666663104
;HYBAS;;hybas_1121149770;False;True;-0.2437500000008299;42.61458333332979
;HYBAS;;hybas_1121150190;False;True;-0.2604166666675382;41.422916666663184
;HYBAS;;hybas_1121150200;False;True;-0.2604166666675382;41.48958333332979
;HYBAS;;hybas_1121150430;False;True;-0.268750000000864;41.42708333332985
;HYBAS;;hybas_1121153730;False;True;-0.4187500000008981;41.11458333332973
;HYBAS;;hybas_1121153990;False;True;-0.4312500000008299;41.93958333332978
;HYBAS;;hybas_1121154980;False;True;-0.4645833333341329;41.94374999999644
;HYBAS;;hybas_1121156570;False;True;-0.547916666667561;41.97291666666314
;HYBAS;;hybas_1121161700;False;True;-0.7729166666675837;41.7895833333298
;HYBAS;;hybas_1121161990;False;True;-0.7812500000009095;41.78541666666314
;HYBAS;;hybas_1121162000;False;True;-0.7812500000009095;41.98958333332985
;HYBAS;;hybas_1121162300;False;True;-0.7937500000008981;41.75208333332978
;HYBAS;;hybas_1121162450;False;True;-0.8020833333342239;41.75624999999639
;HYBAS;;hybas_1121162650;False;True;-0.8104166666674928;42.047916666663184
;HYBAS;;hybas_1121162660;False;True;-0.8104166666674928;42.0562499999964
;HYBAS;;hybas_1121163060;False;True;-0.8270833333340875;41.0687499999965
;HYBAS;;hybas_1121163240;False;True;-0.8354166666675837;41.33124999999649
;HYBAS;;hybas_1121164120;False;True;-0.8895833333342011;41.66458333332992
;HYBAS;;hybas_1121164760;False;True;-0.9145833333342352;41.422916666663184
;HYBAS;;hybas_1121169980;False;True;-1.1062500000007844;41.75624999999639
;HYBAS;;hybas_1121173100;False;True;-1.2520833333341557;41.48958333332979
;HYBAS;;hybas_1121173220;False;True;-1.2604166666674814;41.63958333332977
;HYBAS;;hybas_1121175230;False;True;-1.3520833333341784;41.55624999999651
;HYBAS;;hybas_1121177310;False;True;-1.4520833333341443;41.48541666666313
;HYBAS;;hybas_1121938570;False;True;11.222916666665526;43.30208333332973
;HYBAS;;hybas_1121941620;False;True;11.022916666665653;43.48541666666313
;HYBAS;;hybas_1121943130;False;True;10.922916666665683;43.30624999999651
;HYBAS;;hybas_1121943880;False;True;10.868749999999013;42.99374999999645
;HYBAS;;hybas_1121944990;False;True;10.797916666665628;42.94791666666322
;HYBAS;;hybas_1121945790;False;True;10.743749999998954;42.872916666663
;HYBAS;;hybas_1121948920;False;True;10.56041666666556;45.49374999999651
;HYBAS;;hybas_1121949550;False;True;10.52708333333237;46.3687499999964
;HYBAS;;hybas_1121950170;False;True;10.493749999999013;42.88124999999644
;HYBAS;;hybas_1121950700;False;True;10.460416666665653;45.57708333332977
;HYBAS;;hybas_1121950800;False;True;10.456249999998988;42.84791666666308
;HYBAS;;hybas_1121950940;False;True;10.447916666665549;50.84374999999631
;HYBAS;;hybas_1121951270;False;True;10.427083333332234;45.63541666666305
;HYBAS;;hybas_1121951740;False;True;10.402083333332314;42.81041666666306
;HYBAS;;hybas_1121952300;False;True;10.368749999998954;43.831249999996544
;HYBAS;;hybas_1121952310;False;True;10.368749999998954;45.63541666666305
;HYBAS;;hybas_1121952480;False;True;10.356249999998909;45.197916666663104
;HYBAS;;hybas_1121953260;False;True;10.31458333333228;50.47291666666308
;HYBAS;;hybas_1121953410;False;True;10.306249999999013;44.09374999999636
;HYBAS;;hybas_1121956880;False;True;10.102083333332304;44.45624999999649
;HYBAS;;hybas_1121961590;False;True;9.84374999999909;43.764583333329824
;HYBAS;;hybas_1121971540;False;True;9.235416666665628;50.53541666666303
;HYBAS;;hybas_1121972180;False;True;9.202083333332268;47.45624999999643
;HYBAS;;hybas_1121973680;False;True;9.114583333332403;47.46041666666309
;HYBAS;;hybas_1121975520;False;True;9.006249999999;48.30208333332979
;HYBAS;;hybas_1121976060;False;True;8.97291666666564;47.31041666666306
;HYBAS;;hybas_1121976540;False;True;8.93958333333228;47.47708333332975
;HYBAS;;hybas_1121977290;False;True;8.902083333332428;47.52291666666304
;HYBAS;;hybas_1121977980;False;True;8.860416666665628;47.95624999999637
;HYBAS;;hybas_1121978570;False;True;8.831249999998875;47.52708333332964
;HYBAS;;hybas_1121979650;False;True;8.760416666665662;46.7145833333297
;HYBAS;;hybas_1121979960;False;True;8.747916666665617;47.22291666666303
;HYBAS;;hybas_1121986310;False;True;8.381249999999056;49.16458333332963
;HYBAS;;hybas_1121986630;False;True;8.360416666665742;46.01458333332971
;HYBAS;;hybas_1121988470;False;True;8.252083333332337;49.45208333332977
;HYBAS;;hybas_1121992640;False;True;8.022916666665708;49.75624999999644
;HYBAS;;hybas_1122004840;False;True;7.28124999999892;47.90208333332964
;HYBAS;;hybas_1122005160;False;True;7.264583333332439;49.38958333332965
;HYBAS;;hybas_1122006300;False;True;7.206249999999102;48.356249999996464
;HYBAS;;hybas_1122007790;False;True;7.106249999999022;48.00208333332978
;HYBAS;;hybas_1122010570;False;True;6.910416666665753;49.17291666666307
;HYBAS;;hybas_1122010610;False;True;6.9062499999990905;49.19374999999639
;HYBAS;;hybas_1122012840;False;True;6.747916666665674;47.46874999999631
;HYBAS;;hybas_1122013480;False;True;6.706249999999045;47.51041666666293
;HYBAS;;hybas_1122013580;False;True;6.697916666665776;48.06041666666312
;HYBAS;;hybas_1122014650;False;True;6.622916666665788;47.60208333332963
;HYBAS;;hybas_1122017690;False;True;6.427083333332348;48.89374999999637
;HYBAS;;hybas_1122018460;False;True;6.37708333333245;48.24374999999628
;HYBAS;;hybas_1122019660;False;True;6.293749999999022;47.13958333332977
;HYBAS;;hybas_1122020840;False;True;6.214583333332371;47.96458333332959
;HYBAS;;hybas_1122021750;False;True;6.152083333332428;47.45624999999643
;HYBAS;;hybas_1122023810;False;True;6.018749999998931;47.79791666666307
;HYBAS;;hybas_1122024290;False;True;5.989583333332405;47.90624999999648
;HYBAS;;hybas_1122026980;False;True;5.806249999999011;48.185416666663
;HYBAS;;hybas_1122029120;False;True;5.66041666666581;47.32291666666293
;HYBAS;;hybas_1122034390;False;True;5.289583333332416;47.606249999996464
;HYBAS;;hybas_1122036220;False;True;5.143749999999045;46.45624999999649
;HYBAS;;hybas_1122038820;False;True;4.927083333332462;46.21458333332976
;HYBAS;;hybas_1122038990;False;True;4.906249999999147;45.018749999996544
;HYBAS;;hybas_1122039080;False;True;4.902083333332371;46.86041666666307
;HYBAS;;hybas_1122039320;False;True;4.881249999999056;45.03958333332969
;HYBAS;;hybas_1122040230;False;True;4.810416666665674;46.55208333332979
;HYBAS;;hybas_1122040970;False;True;4.739583333332462;46.68541666666312
;HYBAS;;hybas_1122041060;False;True;4.731249999999022;44.52708333332987
;HYBAS;;hybas_1122041550;False;True;4.681249999999125;46.64791666666309
;HYBAS;;hybas_1122042480;False;True;4.577083333332382;43.16874999999641
;HYBAS;;hybas_1122042640;False;True;4.552083333332462;43.14374999999649
;HYBAS;;hybas_1122042880;False;True;4.527083333332314;43.34791666666314
;HYBAS;;hybas_1122044120;False;True;4.402083333332428;45.33124999999643
;HYBAS;;hybas_1122044300;False;True;4.381249999999113;44.889583333329824
;HYBAS;;hybas_1122045510;False;True;4.256249999999056;43.0062499999965
;HYBAS;;hybas_1122045760;False;True;4.227083333332303;43.1645833333298
;HYBAS;;hybas_1122046470;False;True;4.143749999999045;42.2562499999965
;HYBAS;;hybas_1122046590;False;True;4.13124999999917;42.75208333332978
;HYBAS;;hybas_1122046810;False;True;4.110416666665685;46.59374999999642
;HYBAS;;hybas_1122046950;False;True;4.093749999998977;44.206249999996544
;HYBAS;;hybas_1122048840;False;True;3.864583333332348;41.91041666666303
;HYBAS;;hybas_1122048870;False;True;3.860416666665742;43.06458333332984
;HYBAS;;hybas_1122049740;False;True;3.768749999999045;46.38958333332971
;HYBAS;;hybas_1122049810;False;True;3.75624999999917;41.8812499999965
;HYBAS;;hybas_1122049870;False;True;3.74791666666573;45.31874999999639
;HYBAS;;hybas_1122050090;False;True;3.727083333332416;42.89791666666315
;HYBAS;;hybas_1122050310;False;True;3.702083333332496;45.34374999999648
;HYBAS;;hybas_1122050410;False;True;3.6895833333323935;41.88958333332971
;HYBAS;;hybas_1122050650;False;True;3.672916666665742;45.67291666666307
;HYBAS;;hybas_1122050700;False;True;3.668749999999079;42.49791666666317
;HYBAS;;hybas_1122052090;False;True;3.5062499999990564;43.21041666666321
;HYBAS;;hybas_1122052190;False;True;3.4979166666657875;45.44374999999644
;HYBAS;;hybas_1122052500;False;True;3.4687499999990337;44.7270833333298
;HYBAS;;hybas_1122052570;False;True;3.4562499999991587;42.22291666666314
;HYBAS;;hybas_1122052790;False;True;3.4395833333324504;42.76041666666322
;HYBAS;;hybas_1122052910;False;True;3.427083333332405;42.28541666666308
;HYBAS;;hybas_1122052950;False;True;3.422916666665799;44.91041666666314
;HYBAS;;hybas_1122054200;False;True;3.2729166666657648;45.54791666666301
;HYBAS;;hybas_1122054290;False;True;3.2645833333323253;42.50208333332984
;HYBAS;;hybas_1122054590;False;True;3.231249999999136;45.41041666666308
;HYBAS;;hybas_1122054910;False;True;3.197916666665776;43.2854166666632
;HYBAS;;hybas_1122055050;False;True;3.18541666666573;45.54374999999635
;HYBAS;;hybas_1122055510;False;True;3.135416666665833;43.64791666666315
;HYBAS;;hybas_1122055630;False;True;3.1229166666657875;45.55208333332979
;HYBAS;;hybas_1122055700;False;True;3.110416666665685;42.09374999999659
;HYBAS;;hybas_1122055940;False;True;3.089583333332371;45.42291666666313
;HYBAS;;hybas_1122056280;False;True;3.043749999999136;45.51874999999643
;HYBAS;;hybas_1122056340;False;True;3.03958333333253;42.7229166666632
;HYBAS;;hybas_1122056570;False;True;3.014583333332382;45.41458333332969
;HYBAS;;hybas_1122056640;False;True;3.006249999999113;44.08958333332976
;HYBAS;;hybas_1122056960;False;True;2.9812499999990223;45.82291666666305
;HYBAS;;hybas_1122057530;False;True;2.906249999999204;45.54791666666301
;HYBAS;;hybas_1122057900;False;True;2.856249999999136;45.73958333332979
;HYBAS;;hybas_1122058000;False;True;2.8437499999990905;42.42708333332979
;HYBAS;;hybas_1122058030;False;True;2.8354166666658216;45.72291666666314
;HYBAS;;hybas_1122058380;False;True;2.797916666665799;45.52708333332987
;HYBAS;;hybas_1122058480;False;True;2.7854166666657534;44.11041666666307
;HYBAS;;hybas_1122058930;False;True;2.7437499999991246;45.68124999999634
;HYBAS;;hybas_1122059030;False;True;2.7270833333324163;45.514583333329824
;HYBAS;;hybas_1122059440;False;True;2.668749999999136;45.62708333332984
;HYBAS;;hybas_1122059740;False;True;2.635416666665776;42.797916666663184
;HYBAS;;hybas_1122059940;False;True;2.618749999999068;41.47291666666308
;HYBAS;;hybas_1122059950;False;True;2.618749999999068;42.3520833333298
;HYBAS;;hybas_1122059960;False;True;2.618749999999068;44.81458333332984
;HYBAS;;hybas_1122059970;False;True;2.618749999999068;45.59374999999642
;HYBAS;;hybas_1122060010;False;True;2.610416666665799;41.56041666666317
;HYBAS;;hybas_1122060020;False;True;2.610416666665799;44.02291666666298
;HYBAS;;hybas_1122060090;False;True;2.6020833333323594;41.510416666663104
;HYBAS;;hybas_1122060260;False;True;2.581249999999045;45.5687499999965
;HYBAS;;hybas_1122060320;False;True;2.577083333332439;44.61458333332979
;HYBAS;;hybas_1122060360;False;True;2.572916666665833;42.48541666666313
;HYBAS;;hybas_1122060390;False;True;2.56874999999917;44.206249999996544
;HYBAS;;hybas_1122060730;False;True;2.531249999999204;42.74791666666312
;HYBAS;;hybas_1122061020;False;True;2.5020833333324504;44.25208333332984
;HYBAS;;hybas_1122061240;False;True;2.477083333332473;45.4770833333298
;HYBAS;;hybas_1122061520;False;True;2.427083333332405;44.31041666666312
;HYBAS;;hybas_1122061530;False;True;2.422916666665799;43.668749999996464
;HYBAS;;hybas_1122061540;False;True;2.422916666665799;45.45208333332971
;HYBAS;;hybas_1122061640;False;True;2.4062499999990905;42.643749999996544
;HYBAS;;hybas_1122061780;False;True;2.389583333332439;44.21874999999642
