ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-31,164.4375,164.4375,164.375,164.4375,164.46875,164.40625,164.375,164.40625,164.40625,164.5,164.40625
2005-03-31,163.375,163.25,163.28125,163.3125,163.21875,163.40625,163.375,163.28125,163.3125,163.25,163.28125
2006-03-31,164.1875,164.34375,164.1875,164.3125,164.03125,164.34375,164.25,164.125,164.28125,164.0625,164.1875
2007-03-31,163.6875,163.71875,163.71875,163.71875,163.8125,163.71875,163.71875,163.75,163.75,163.71875,163.71875
2008-03-31,163.25,163.1875,163.1875,163.21875,163.1875,163.34375,163.1875,163.3125,163.34375,163.28125,163.20625
2009-03-31,164.25,164.28125,164.25,166.375,164.1875,164.1875,164.34375,164.1875,164.25,164.21875,164.2375
2010-03-31,164.65625,164.625,164.59375,164.65625,164.65625,164.6875,164.59375,164.65625,164.5625,164.65625,164.64375
2011-03-31,164.875,164.84375,164.9375,164.90625,164.875,164.84375,164.96875,164.9375,164.9375,164.84375,164.875
2012-03-31,166.125,163.34375,163.5625,163.5,163.5,163.71875,164.21875,164.40625,163.40625,163.46875,163.5
2013-03-31,164.59375,164.53125,164.5625,164.625,164.5625,164.5625,164.5625,164.625,164.71875,164.53125,164.5625
2014-03-31,163.34375,163.40625,163.40625,163.40625,163.4375,163.40625,163.40625,163.40625,163.375,163.375,163.40625
2015-03-31,162.96875,163.03125,162.96875,163.0625,163.0,163.0,163.03125,162.96875,163.0625,162.96875,162.9875
2016-03-31,163.0,163.0,162.96875,163.03125,163.0625,163.0,163.0,163.03125,163.0625,162.96875,163.0
2017-03-31,162.84375,162.875,162.9375,163.03125,162.90625,163.03125,162.90625,162.625,162.9375,162.90625,162.90625
2018-03-31,162.53125,162.5,162.625,162.53125,162.5,162.53125,162.59375,162.53125,162.40625,162.53125,162.53125
2019-03-31,162.875,164.84375,162.96875,163.0,163.0625,163.03125,163.09375,163.0625,163.21875,163.875,163.05
2020-03-31,163.5,163.5,163.40625,163.5,163.46875,163.5,163.53125,163.46875,163.375,163.5,163.4875
2021-03-31,164.21875,164.15625,164.21875,164.15625,164.3125,164.1875,164.25,164.21875,164.1875,164.1875,164.1875
2022-03-31,162.40625,162.40625,162.375,162.375,162.375,162.21875,162.25,162.375,162.40625,162.34375,162.375
2004-04-03,164.4375,164.5625,165.0,164.78125,164.4375,164.375,164.40625,164.40625,164.40625,164.375,164.40625
