ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-31,1.28125,1.25,1.28125,1.375,1.28125,1.28125,1.28125,1.28125,1.28125,1.28125,1.28125
2005-03-31,0.875,0.875,0.875,0.875,0.90625,0.875,0.875,0.875,0.875,0.875,0.875
2006-03-31,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875
2007-03-31,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
2008-03-31,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625,3.15625
2009-03-31,2.5,2.625,2.5,2.5,2.5,2.5,2.5,2.5,2.53125,2.5,2.5
2010-03-31,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2011-03-31,1.4375,1.4375,1.4375,1.4375,1.40625,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375
2012-03-31,0.8125,0.8125,0.8125,0.875,0.8125,0.8125,0.90625,0.8125,0.90625,0.8125,0.8125
2013-03-31,0.71875,0.71875,0.71875,0.75,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2014-03-31,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
2015-03-31,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2016-03-31,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2017-03-31,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2018-03-31,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2019-03-31,0.875,0.875,0.875,0.90625,0.90625,0.875,0.9375,0.875,0.875,0.875,0.875
2020-03-31,0.96875,0.9375,0.90625,1.09375,0.90625,0.96875,0.9375,0.9375,1.03125,0.9375,0.9375
2021-03-31,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125,1.03125
2022-03-31,1.15625,1.0625,1.15625,1.03125,1.28125,1.09375,1.03125,1.09375,1.0625,1.09375,1.08125
