ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-30,201.96875,201.90625,201.96875,203.09375,202.625,201.96875,202.5,202.4375,202.15625,202.9375,202.08125
2005-03-30,242.78125,242.46875,242.5,242.9375,242.90625,242.78125,242.71875,242.625,242.875,242.59375,242.68125
2006-03-30,193.5,193.90625,193.9375,194.1875,193.6875,194.25,194.4375,194.03125,194.5,193.90625,193.925
2007-03-30,174.375,175.5,175.75,174.96875,176.40625,174.25,175.375,176.15625,174.9375,175.0625,175.025
2008-03-30,183.25,183.34375,182.625,183.8125,183.40625,183.8125,183.6875,183.625,184.21875,183.125,183.38125
2009-03-30,190.375,190.25,189.71875,191.28125,190.3125,189.90625,191.34375,189.625,192.71875,190.03125,190.1625
2010-03-30,184.40625,183.90625,184.125,184.125,184.125,184.28125,184.6875,184.3125,184.15625,184.40625,184.14375
2011-03-30,197.25,196.84375,196.96875,197.3125,197.15625,197.125,197.3125,197.03125,196.4375,197.0625,197.05
2012-03-30,170.96875,169.6875,169.375,170.375,169.25,171.5625,172.59375,170.5,169.09375,171.625,170.1
2013-03-30,197.46875,197.09375,197.3125,200.625,197.0,197.65625,197.34375,197.25,197.90625,197.90625,197.33125
2014-03-30,167.125,167.6875,167.4375,168.375,167.5625,167.84375,167.90625,168.0,167.6875,167.75,167.6875
2015-03-30,178.65625,178.5,178.40625,178.40625,178.5,178.4375,178.1875,178.90625,178.6875,178.59375,178.475
2016-03-30,172.5625,171.90625,172.59375,172.28125,172.21875,172.1875,172.03125,172.375,172.46875,172.09375,172.20625
2017-03-30,179.0625,178.8125,178.96875,178.53125,178.65625,179.15625,178.4375,177.625,178.6875,178.65625,178.65625
2018-03-30,186.25,186.5625,186.75,186.34375,186.5,185.8125,186.34375,186.59375,186.3125,186.53125,186.34375
2019-03-30,178.5625,199.3125,179.40625,183.0,185.125,180.03125,184.9375,179.5,180.4375,184.5,180.275
2020-03-30,173.125,171.09375,170.8125,178.0,178.40625,173.625,171.5625,171.53125,172.8125,176.15625,172.3125
2021-03-30,167.84375,167.96875,168.46875,167.8125,168.21875,168.0,167.96875,167.59375,168.0625,167.84375,167.91875
2022-03-30,167.375,167.0,166.96875,167.59375,166.96875,167.4375,167.59375,167.46875,167.25,167.78125,167.325
2004-04-02,225.9375,204.84375,204.96875,229.3125,210.8125,221.375,207.53125,204.625,204.1875,204.15625,204.91875
2005-04-02,232.75,232.5,232.09375,232.375,232.6875,232.15625,232.4375,232.34375,232.8125,232.375,232.375
2006-04-02,195.84375,196.375,195.46875,197.28125,195.71875,198.53125,195.6875,195.46875,195.59375,195.5,195.65
2007-04-02,174.71875,174.375,174.09375,175.40625,173.9375,174.46875,174.59375,174.96875,174.34375,174.65625,174.43125
2008-04-02,188.28125,188.78125,188.625,189.28125,189.0,189.5625,189.375,189.21875,188.59375,189.46875,188.9125
2009-04-02,189.53125,190.40625,190.125,189.875,190.125,190.125,190.0,189.625,190.4375,189.71875,189.95
2010-04-02,181.5625,181.46875,182.0,181.5,181.65625,181.71875,182.21875,182.09375,182.03125,182.09375,181.69375
2011-04-02,196.8125,197.4375,196.84375,197.3125,197.3125,196.3125,197.59375,196.71875,197.625,196.40625,196.83125
2012-04-02,171.625,171.6875,172.0,171.65625,171.96875,171.40625,171.40625,171.65625,171.5625,171.625,171.625
2013-04-02,197.34375,197.5625,197.46875,197.6875,197.9375,197.5625,197.46875,197.90625,197.40625,197.96875,197.525
2014-04-02,165.78125,166.5625,166.5625,166.40625,166.875,166.625,166.71875,166.09375,166.5,166.71875,166.5375
2015-04-02,177.1875,177.34375,177.5,177.3125,177.28125,177.625,177.25,177.28125,177.40625,177.3125,177.3
2016-04-02,171.71875,172.03125,172.15625,171.71875,172.03125,171.90625,171.75,172.25,172.5,171.71875,171.84375
2017-04-02,179.0625,179.53125,179.5625,178.96875,179.75,178.375,178.6875,178.46875,179.125,178.375,178.85625
2018-04-02,189.625,188.5625,188.90625,187.78125,201.78125,188.28125,196.96875,187.875,187.53125,187.5625,188.11875
2019-04-02,187.75,185.4375,186.53125,186.25,185.03125,186.3125,192.34375,184.78125,185.59375,185.1875,185.53125
2020-04-02,171.40625,171.09375,171.59375,171.75,171.8125,171.25,171.4375,171.46875,171.53125,171.625,171.45625
2021-04-02,165.78125,166.53125,166.625,165.9375,166.15625,166.03125,166.5625,166.0625,166.34375,166.15625,166.11875
2022-04-02,166.46875,166.3125,166.59375,166.71875,166.5625,166.5625,166.28125,166.0,166.46875,165.6875,166.40625
2004-04-06,219.5,219.71875,219.8125,220.15625,219.6875,220.375,219.03125,220.1875,220.375,219.40625,219.70625
2005-04-06,232.90625,234.03125,233.96875,233.9375,233.6875,233.40625,233.78125,233.8125,233.84375,233.96875,233.8
2006-04-06,203.34375,203.40625,203.03125,203.25,203.21875,203.1875,203.21875,203.21875,202.78125,202.90625,203.20625
2007-04-06,172.96875,172.625,173.3125,173.375,172.75,173.0625,172.375,172.65625,172.90625,173.21875,172.84375
2008-04-06,182.5625,182.8125,182.65625,182.375,182.78125,182.84375,183.0,182.5625,182.84375,183.0,182.73125
2009-04-06,195.25,195.09375,194.96875,196.03125,195.0,195.21875,195.53125,195.96875,195.6875,195.875,195.2375
2010-04-06,177.96875,177.6875,178.03125,177.6875,177.90625,177.96875,178.0625,177.875,177.96875,177.75,177.89375
2011-04-06,193.03125,193.28125,192.96875,193.5,192.84375,193.1875,192.90625,193.125,192.90625,192.78125,192.94375
2012-04-06,172.78125,173.59375,172.28125,172.96875,173.25,172.53125,173.03125,172.59375,172.625,172.65625,172.64375
2013-04-06,197.59375,197.8125,198.6875,197.625,197.21875,197.625,197.375,197.15625,197.21875,197.59375,197.50625
2014-04-06,165.0,164.96875,164.90625,165.0,165.8125,165.0,165.125,165.65625,165.375,164.78125,165.0
2015-04-06,180.84375,176.15625,175.75,175.90625,176.25,176.0625,175.9375,175.875,175.9375,176.28125,175.9375
2016-04-06,172.34375,171.75,171.4375,171.65625,171.5,171.8125,171.71875,172.03125,171.46875,179.65625,171.69375
2017-04-06,178.65625,178.28125,178.0,178.75,178.875,178.3125,178.53125,178.5,178.5,178.96875,178.5
2018-04-06,190.28125,190.1875,189.65625,190.5,191.0,190.34375,189.75,191.28125,190.125,190.3125,190.24375
2019-04-06,186.0625,184.96875,185.9375,185.71875,186.625,185.28125,186.375,185.75,185.875,186.0,185.825
2020-04-06,179.4375,179.59375,179.90625,179.84375,179.5625,179.59375,179.3125,180.0,179.59375,179.53125,179.58125
2021-04-06,163.9375,164.03125,164.1875,163.84375,163.59375,163.78125,163.96875,163.71875,163.96875,164.1875,163.9
2022-04-06,159.9375,159.3125,159.6875,159.8125,159.1875,159.21875,159.34375,159.3125,159.71875,160.03125,159.33125
2004-04-09,220.53125,220.4375,220.125,220.5,220.4375,220.4375,220.78125,220.875,220.0,219.9375,220.4375
2005-04-09,239.375,239.21875,239.28125,239.5,239.3125,239.09375,239.375,239.375,239.5,239.25,239.3
