ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-02,164.46875,164.34375,164.3125,164.46875,164.3125,164.4375,164.4375,164.34375,164.40625,164.46875,164.38125
2005-04-02,163.3125,163.28125,163.3125,163.3125,163.34375,163.3125,163.25,163.28125,163.3125,163.28125,163.3
2006-04-02,163.96875,164.0625,164.0625,164.1875,164.03125,164.15625,164.09375,164.1875,164.21875,164.03125,164.0625
2007-04-02,163.71875,163.6875,163.6875,163.78125,163.6875,163.75,163.75,163.78125,163.78125,163.625,163.70625
2008-04-02,163.0625,163.0,163.03125,163.03125,162.90625,163.1875,163.28125,163.3125,163.34375,163.15625,163.05
2009-04-02,164.15625,164.1875,164.125,165.34375,164.15625,164.125,164.1875,164.0625,164.125,164.15625,164.14375
2010-04-02,164.625,164.59375,164.53125,164.53125,164.53125,164.53125,164.59375,164.53125,164.53125,164.59375,164.53125
2011-04-02,164.78125,164.625,164.625,164.65625,164.71875,164.71875,164.6875,164.8125,164.75,164.8125,164.70625
2012-04-02,166.625,163.3125,163.375,163.375,163.375,163.46875,163.71875,163.78125,163.34375,163.25,163.375
2013-04-02,164.65625,164.65625,164.59375,164.625,164.625,164.59375,164.53125,164.59375,164.625,164.59375,164.59375
2014-04-02,163.21875,163.25,163.34375,163.3125,163.25,163.34375,163.25,163.34375,163.34375,163.3125,163.2875
2015-04-02,162.9375,162.90625,162.96875,163.03125,163.0,163.03125,163.03125,162.9375,163.03125,163.03125,162.9875
2016-04-02,162.875,162.9375,162.84375,162.875,162.96875,162.875,162.875,162.8125,162.96875,162.875,162.875
2017-04-02,162.625,162.625,162.59375,162.65625,162.65625,162.625,162.6875,162.53125,162.65625,162.65625,162.625
2018-04-02,162.46875,162.40625,162.5,162.46875,162.34375,162.46875,162.4375,162.375,162.40625,162.46875,162.425
2019-04-02,162.875,164.46875,162.9375,162.875,163.0,162.90625,162.90625,162.9375,163.0625,163.34375,162.925
2020-04-02,163.1875,163.3125,163.28125,163.28125,163.375,163.21875,163.3125,163.34375,163.28125,163.4375,163.28125
2021-04-02,164.125,164.15625,164.15625,164.1875,164.09375,164.09375,164.15625,164.09375,164.15625,164.09375,164.1125
2022-04-02,162.25,162.25,162.25,162.28125,162.28125,162.15625,162.15625,162.375,162.1875,162.1875,162.225
2004-04-05,164.25,164.59375,173.1875,164.875,164.25,164.125,164.3125,165.03125,164.25,164.34375,164.2875
2005-04-05,163.15625,163.125,163.21875,163.21875,163.1875,163.125,163.1875,163.15625,163.15625,163.15625,163.15625
2006-04-05,163.90625,163.96875,164.0,164.03125,163.90625,164.0625,163.9375,163.90625,163.90625,163.96875,163.925
2007-04-05,163.5,163.46875,163.46875,163.46875,163.5625,163.46875,163.4375,163.5,163.53125,163.46875,163.46875
2008-04-05,163.03125,163.09375,163.125,163.21875,163.03125,163.125,162.96875,163.0,163.125,163.03125,163.03125
2009-04-05,164.0,164.0,164.03125,163.96875,163.9375,163.96875,164.0,164.0,164.09375,164.03125,164.0
2010-04-05,164.375,164.3125,164.40625,164.46875,164.375,164.4375,164.375,164.46875,164.46875,164.4375,164.39375
2011-04-05,164.625,164.6875,164.5625,164.65625,164.6875,164.46875,164.5,164.625,164.46875,164.5625,164.5625
2012-04-05,163.125,163.09375,163.09375,163.09375,163.125,163.09375,163.15625,163.1875,163.15625,163.09375,163.09375
2013-04-05,164.46875,164.53125,164.46875,164.5,164.5,164.4375,164.53125,164.46875,164.46875,164.5,164.46875
2014-04-05,163.0625,163.09375,163.15625,163.0,163.09375,163.0625,163.125,163.0625,163.125,163.09375,163.08125
2015-04-05,162.90625,162.96875,163.03125,162.96875,163.0,162.96875,162.9375,162.84375,162.9375,162.90625,162.9375
2016-04-05,162.78125,162.78125,162.75,162.8125,162.71875,162.8125,162.8125,162.8125,162.78125,162.75,162.78125
