ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-30,318.1875,317.4375,314.78125,316.0,318.3125,322.78125,320.625,318.15625,318.9375,317.21875,317.86875
2005-03-30,304.09375,302.03125,303.4375,302.40625,303.78125,301.78125,303.15625,306.25,304.28125,303.3125,303.25
2006-03-30,225.8125,221.78125,221.3125,222.875,220.6875,223.125,220.90625,220.40625,221.75,221.875,221.575
2007-03-30,215.84375,217.5,220.34375,216.40625,222.6875,219.0625,218.21875,222.71875,217.25,216.1875,217.4
2008-03-30,225.5,223.8125,223.4375,224.71875,225.0625,225.03125,225.46875,226.0,226.8125,224.5625,224.90625
2009-03-30,316.65625,315.65625,319.5625,321.375,319.8125,316.875,316.71875,319.28125,320.0625,317.4375,317.2125
2010-03-30,233.4375,232.15625,231.96875,232.1875,230.65625,233.6875,231.6875,233.53125,232.71875,232.3125,232.175
2011-03-30,343.4375,346.40625,345.3125,340.3125,339.03125,346.03125,348.71875,339.34375,343.34375,343.9375,343.4
2012-03-30,249.0,250.59375,249.71875,250.03125,250.8125,251.0,249.875,251.875,251.0625,252.875,250.36875
2013-03-30,241.53125,240.71875,241.53125,243.5,239.34375,240.8125,244.875,240.9375,242.25,239.5,240.8875
2014-03-30,231.625,229.21875,230.40625,230.25,228.4375,232.15625,229.96875,230.25,228.78125,230.71875,230.1375
2015-03-30,207.15625,206.90625,208.25,206.34375,207.25,207.59375,206.53125,209.1875,208.53125,206.8125,207.05625
2016-03-30,242.40625,243.1875,243.0,242.65625,242.6875,242.46875,243.03125,242.59375,243.0,242.1875,242.63125
2017-03-30,223.3125,225.03125,225.78125,225.96875,225.8125,224.65625,224.53125,223.0625,223.25,224.28125,224.43125
2018-03-30,185.78125,185.6875,186.75,186.90625,185.9375,186.125,185.1875,187.03125,185.875,186.46875,185.9125
2019-03-30,269.25,269.0,266.03125,276.8125,278.625,268.625,274.0625,268.59375,274.0625,268.71875,268.8875
2020-03-30,277.125,276.40625,275.40625,278.9375,275.8125,276.125,273.5625,275.4375,277.03125,275.46875,275.675
