ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-02,97.03125,86.78125,87.96875,100.59375,87.40625,88.625,96.21875,87.875,89.625,105.5625,88.3625
2005-04-02,110.0,109.40625,110.09375,110.1875,108.84375,109.375,108.84375,108.6875,110.1875,110.84375,109.39375
2006-04-02,80.59375,80.15625,78.78125,80.8125,78.5,79.46875,86.34375,78.5625,78.28125,80.125,79.19375
2007-04-02,53.5625,54.34375,53.65625,53.53125,56.53125,53.46875,53.78125,55.59375,53.90625,55.0625,53.73125
2008-04-02,65.75,65.78125,65.6875,65.9375,65.625,65.9375,65.875,65.78125,65.84375,65.90625,65.78125
2009-04-02,71.6875,70.84375,69.9375,80.15625,71.09375,70.21875,72.78125,70.125,83.78125,69.96875,70.59375
2010-04-02,58.53125,58.59375,58.46875,58.59375,58.625,58.59375,58.71875,58.625,58.78125,58.59375,58.59375
2011-04-02,72.03125,69.5,69.59375,69.5625,69.40625,72.90625,69.96875,69.71875,69.40625,69.75,69.58125
2012-04-02,54.53125,52.8125,54.5,53.09375,52.75,60.34375,53.875,57.4375,53.125,58.84375,53.575
2013-04-02,75.0,75.125,75.03125,79.34375,75.09375,75.28125,75.28125,75.0625,77.96875,75.15625,75.1125
2014-04-02,45.84375,45.75,46.03125,45.84375,45.84375,46.09375,45.71875,45.84375,45.78125,45.8125,45.83125
2015-04-02,57.28125,57.40625,57.375,57.53125,57.4375,57.625,57.4375,57.34375,57.59375,57.40625,57.40625
2016-04-02,53.4375,53.5625,53.40625,53.4375,53.40625,53.53125,53.46875,53.4375,53.46875,53.4375,53.4375
2017-04-02,58.15625,58.1875,58.15625,58.125,58.3125,58.09375,58.15625,57.8125,57.84375,58.25,58.14375
2018-04-02,65.8125,64.40625,64.625,65.875,64.40625,69.8125,65.125,64.65625,65.90625,65.96875,64.9375
2019-04-02,64.21875,79.0625,68.78125,69.90625,67.53125,69.4375,70.71875,70.34375,65.5625,70.875,69.175
2020-04-02,68.75,60.71875,56.25,66.375,67.78125,66.78125,60.125,64.4375,61.90625,62.6875,62.375
