ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-01,252.6875,249.9375,255.15625,252.84375,251.5,255.71875,254.59375,252.25,252.71875,252.3125,252.5375
2005-04-01,168.96875,168.1875,169.03125,168.78125,169.125,168.5625,168.96875,169.03125,169.53125,169.4375,168.96875
2006-04-01,174.96875,173.1875,173.71875,171.5,172.625,175.6875,172.5,172.71875,173.15625,173.28125,172.98125
2007-04-01,188.25,188.59375,188.90625,186.3125,193.03125,187.0625,189.53125,192.53125,188.125,187.625,188.2
2008-04-01,200.21875,200.90625,200.96875,200.625,200.1875,201.875,200.6875,201.59375,202.21875,201.09375,200.81875
2009-04-01,250.84375,248.03125,248.40625,250.09375,250.6875,249.75,249.59375,248.78125,252.71875,249.625,249.6125
2010-04-01,207.8125,207.25,207.875,207.65625,207.5,208.65625,208.0,208.4375,207.96875,208.25,207.85
2011-04-01,282.5625,281.78125,280.84375,279.65625,278.40625,282.59375,280.9375,280.46875,280.1875,283.0,280.69375
2012-04-01,212.6875,214.65625,212.40625,213.1875,214.8125,212.90625,213.0,213.5,213.1875,215.78125,213.1125
2013-04-01,206.03125,205.53125,206.9375,205.71875,205.1875,205.6875,207.5,206.90625,206.65625,206.34375,205.90625
2014-04-01,213.21875,213.96875,212.5,212.9375,213.90625,212.46875,213.34375,212.96875,212.40625,211.375,212.7625
2015-04-01,174.78125,174.59375,175.0,174.34375,174.375,174.78125,174.90625,174.875,175.28125,174.125,174.70625
2016-04-01,214.46875,214.875,214.0625,215.59375,215.125,215.03125,214.75,216.375,215.0,215.28125,214.95
2017-04-01,197.1875,197.28125,197.28125,197.3125,196.84375,197.03125,196.71875,195.46875,195.375,196.90625,196.88125
2018-04-01,168.21875,168.28125,167.875,168.375,167.5625,168.0625,169.28125,167.53125,170.21875,169.0625,168.15625
2019-04-01,240.09375,240.25,238.5,239.6875,244.15625,239.375,239.71875,240.5625,240.25,239.34375,239.70625
2020-04-01,238.90625,237.46875,237.1875,240.21875,238.3125,238.59375,237.90625,238.78125,241.75,237.8125,238.15
2021-04-01,279.28125,280.59375,279.59375,280.75,281.0,280.6875,280.53125,281.15625,280.78125,281.125,280.65
2022-04-01,235.96875,236.78125,235.5,236.4375,236.375,236.75,235.875,236.28125,235.9375,236.28125,236.15625
2004-04-04,249.96875,249.59375,248.96875,251.15625,252.46875,247.65625,254.46875,249.3125,247.96875,255.25,249.48125
2005-04-04,169.625,169.875,169.28125,168.625,169.59375,169.3125,170.125,169.3125,169.3125,169.9375,169.3125
2006-04-04,172.625,173.6875,171.6875,173.46875,171.8125,174.0625,175.0625,171.65625,173.46875,172.1875,172.45
2007-04-04,192.03125,191.09375,187.03125,190.71875,185.59375,186.875,186.34375,187.0625,186.0,186.28125,186.6625
2008-04-04,198.71875,199.65625,199.28125,198.25,199.1875,200.375,198.6875,199.75,200.0,199.53125,199.24375
2009-04-04,246.65625,246.34375,246.21875,243.96875,244.9375,245.84375,246.21875,243.59375,243.6875,245.25,245.125
2010-04-04,208.0,206.125,207.53125,207.5625,208.1875,207.4375,208.0,208.15625,208.375,207.65625,207.61875
2011-04-04,277.9375,277.75,278.09375,278.0,278.34375,278.34375,278.1875,278.125,277.84375,277.40625,277.975
2012-04-04,212.96875,212.78125,213.65625,214.09375,214.21875,214.0,213.96875,213.1875,213.9375,214.3125,213.825
2013-04-04,207.65625,207.5,207.96875,207.78125,208.46875,207.0,207.09375,207.34375,207.90625,208.0,207.59375
2014-04-04,211.125,213.25,212.5,212.21875,213.03125,209.84375,213.84375,209.25,211.125,213.5625,211.78125
2015-04-04,172.375,173.21875,173.0,173.34375,173.53125,174.21875,173.78125,172.15625,173.375,173.3125,173.275
2016-04-04,211.90625,211.84375,212.3125,211.15625,212.40625,210.4375,211.375,212.71875,212.40625,213.09375,211.88125
2017-04-04,198.625,198.3125,198.21875,198.0625,198.78125,198.375,198.125,197.53125,198.6875,197.4375,198.18125
2018-04-04,171.6875,169.65625,170.3125,168.71875,169.78125,167.5,168.8125,170.875,167.9375,165.375,168.775
2019-04-04,237.71875,239.03125,237.4375,238.59375,236.59375,236.40625,238.46875,237.375,238.5625,235.0625,237.4125
2020-04-04,234.5625,233.5,233.59375,234.1875,234.8125,233.5,232.28125,234.28125,234.0625,233.28125,233.55625
2021-04-04,277.125,277.125,277.625,276.4375,276.6875,276.96875,276.0625,276.375,277.5625,276.75,276.725
2022-04-04,237.5625,236.25,237.75,236.90625,237.4375,237.96875,237.90625,236.6875,237.34375,236.78125,237.16875
2004-04-08,249.0625,248.71875,249.0625,250.125,250.59375,249.46875,250.09375,248.15625,248.5,248.65625,248.925
2005-04-08,167.21875,166.65625,166.53125,167.9375,167.59375,166.0,166.9375,167.1875,167.71875,167.21875,167.0875
2006-04-08,168.96875,170.6875,172.21875,170.4375,170.03125,169.8125,169.5625,170.6875,170.5,171.09375,170.275
2007-04-08,186.875,187.40625,188.25,188.0,187.40625,185.625,186.46875,187.0625,187.0625,187.9375,187.0625
2008-04-08,198.53125,199.5625,199.0625,198.375,198.875,198.71875,198.9375,199.25,198.6875,199.1875,198.8125
2009-04-08,243.6875,244.40625,244.75,242.5625,241.625,242.875,244.5,243.9375,242.90625,243.5625,243.3
2010-04-08,209.3125,207.96875,208.75,208.375,210.03125,208.90625,208.75,209.40625,208.78125,209.0625,208.76875
2011-04-08,281.15625,282.375,280.15625,280.375,280.4375,280.1875,281.1875,280.46875,280.78125,280.21875,280.4125
2012-04-08,215.34375,214.5,213.46875,212.5,221.09375,215.59375,215.53125,213.8125,213.96875,215.9375,214.2875
2013-04-08,203.46875,202.78125,202.9375,203.96875,203.40625,202.21875,203.15625,203.46875,203.21875,202.5,203.06875
2014-04-08,207.625,207.5,208.28125,208.4375,210.21875,208.625,208.125,210.3125,208.0625,207.8125,208.1
2015-04-08,173.71875,174.625,174.5625,174.28125,174.0,174.0625,174.75,174.21875,174.0625,173.9375,174.0625
2016-04-08,213.375,213.1875,212.53125,213.5,213.40625,210.84375,212.78125,211.875,213.65625,213.8125,213.025
2017-04-08,201.34375,198.90625,198.28125,199.65625,199.78125,198.96875,199.375,198.84375,199.0625,197.15625,198.94375
2018-04-08,174.09375,175.4375,174.21875,173.375,173.75,173.59375,174.375,173.3125,176.4375,173.0625,173.6875
2019-04-08,231.59375,232.4375,231.03125,232.90625,234.96875,231.9375,232.1875,232.0,232.6875,232.59375,232.1125
2020-04-08,233.15625,235.5,233.375,233.625,236.46875,232.90625,231.78125,234.6875,234.875,235.28125,233.525
2021-04-08,277.0625,277.5,277.71875,275.5625,277.3125,276.03125,277.59375,277.5,276.71875,277.25,277.175
2022-04-08,235.8125,236.4375,234.65625,236.59375,234.9375,233.90625,236.21875,234.8125,236.71875,236.09375,235.4625
2004-04-11,252.75,251.71875,250.96875,249.84375,252.0,250.625,250.625,249.5,253.53125,251.71875,250.83125
2005-04-11,166.59375,166.375,166.375,167.15625,166.40625,166.21875,167.96875,166.90625,167.03125,166.5625,166.5
2006-04-11,167.84375,166.875,167.6875,167.875,168.4375,167.65625,170.5625,168.40625,167.25,170.21875,167.78125
