ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-01,1.3125,1.28125,1.3125,1.71875,1.3125,1.3125,1.375,1.3125,1.3125,1.3125,1.3125
2005-04-01,0.84375,0.84375,0.875,0.84375,0.90625,0.84375,0.875,0.875,0.875,0.84375,0.84375
2006-04-01,0.6875,0.6875,0.6875,0.6875,0.6875,0.71875,0.6875,0.6875,0.6875,0.6875,0.6875
2007-04-01,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
2008-04-01,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125
2009-04-01,2.375,2.46875,2.34375,2.375,2.375,2.375,2.375,2.34375,2.40625,2.375,2.375
2010-04-01,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2011-04-01,1.46875,1.46875,1.4375,1.4375,1.4375,1.46875,1.46875,1.4375,1.4375,1.4375,1.4375
2012-04-01,0.8125,0.84375,0.84375,0.90625,0.84375,0.84375,0.9375,0.84375,0.90625,0.8125,0.84375
2013-04-01,0.75,0.75,0.75,0.78125,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2014-04-01,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
2015-04-01,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2016-04-01,0.875,0.90625,0.875,0.90625,0.875,0.875,0.90625,0.875,0.90625,0.90625,0.875
2017-04-01,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2018-04-01,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2019-04-01,0.875,0.875,0.875,0.90625,0.90625,0.875,1.03125,0.875,0.875,0.875,0.875
2020-04-01,1.0625,0.9375,0.9375,1.4375,0.9375,1.03125,0.9375,0.96875,1.125,0.96875,0.95625
2021-04-01,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125
2022-04-01,1.59375,1.25,1.53125,1.25,1.65625,1.28125,1.25,1.375,1.28125,1.375,1.28125
2004-04-04,1.78125,1.625,2.125,3.59375,2.15625,1.59375,3.875,1.90625,2.15625,1.71875,1.85625
2005-04-04,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
2006-04-04,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.6875,0.65625
2007-04-04,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
2008-04-04,2.75,2.78125,2.78125,2.78125,2.78125,2.78125,2.78125,2.78125,2.78125,2.78125,2.78125
2009-04-04,2.0,2.0,2.0,1.96875,1.96875,2.0,2.0,2.03125,1.96875,1.96875,1.9875
2010-04-04,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2011-04-04,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375
2012-04-04,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2013-04-04,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2014-04-04,0.75,0.78125,0.78125,0.78125,0.78125,0.75,0.78125,0.75,0.8125,0.78125,0.78125
2015-04-04,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2016-04-04,1.125,1.15625,1.125,1.15625,1.125,1.125,1.15625,1.15625,1.125,1.125,1.125
2017-04-04,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2018-04-04,2.53125,1.03125,1.5,0.90625,0.96875,1.03125,1.625,1.625,1.0,0.84375,1.01875
2019-04-04,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2020-04-04,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125,1.78125
2021-04-04,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875,1.71875
2022-04-04,2.15625,2.15625,2.15625,2.15625,2.1875,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625
2004-04-08,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2005-04-08,0.75,0.75,0.8125,0.8125,0.75,0.75,0.75,0.78125,0.75,0.8125,0.75
2006-04-08,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
2007-04-08,0.65625,0.65625,0.625,0.65625,0.625,0.65625,0.625,0.65625,0.625,0.625,0.625
2008-04-08,2.15625,2.1875,2.1875,2.15625,2.15625,2.15625,2.1875,2.15625,2.15625,2.1875,2.15625
2009-04-08,2.5625,1.6875,1.65625,1.6875,1.65625,1.65625,1.6875,1.6875,1.6875,1.65625,1.675
2010-04-08,0.71875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.71875,0.6875,0.6875,0.6875
2011-04-08,1.34375,1.34375,1.34375,1.375,1.375,1.34375,1.34375,1.34375,1.34375,1.375,1.34375
