ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-01,6.28125,6.25,6.25,6.375,6.25,6.25,6.34375,6.28125,6.28125,6.25,6.25
2005-04-01,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875
2006-04-01,4.625,4.625,4.625,4.625,4.625,4.65625,4.625,4.625,4.625,4.625,4.625
2007-04-01,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
2008-04-01,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125
2009-04-01,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625,6.40625
2010-04-01,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875
2011-04-01,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625
2012-04-01,5.84375,5.84375,5.84375,5.84375,5.84375,5.875,5.84375,5.84375,5.84375,5.84375,5.84375
2013-04-01,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875,5.1875
2014-04-01,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625
2015-04-01,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375
2016-04-01,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375
2017-04-01,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875
2018-04-01,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.96875,4.9375
2019-04-01,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
2020-04-01,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125
2021-04-01,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
2022-04-01,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625
2004-04-04,6.25,6.25,6.21875,6.34375,6.21875,6.25,6.5,6.25,6.21875,6.3125,6.25
2005-04-04,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875
2006-04-04,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375
2007-04-04,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375
2008-04-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2009-04-04,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375
2010-04-04,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375
2011-04-04,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625
2012-04-04,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125
2013-04-04,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625
2014-04-04,5.59375,5.59375,5.59375,5.59375,5.65625,5.59375,5.59375,5.59375,5.59375,5.625,5.59375
2015-04-04,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375
2016-04-04,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625
2017-04-04,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375
2018-04-04,4.96875,4.9375,4.96875,4.9375,4.9375,4.96875,4.9375,4.9375,4.9375,4.90625,4.9375
2019-04-04,5.71875,5.71875,5.71875,5.96875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875
2020-04-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2021-04-04,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875
2022-04-04,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125
2004-04-08,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875
2005-04-08,4.15625,4.15625,4.15625,4.15625,4.15625,4.15625,4.15625,4.1875,4.15625,4.1875,4.15625
2006-04-08,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625,4.5625
2007-04-08,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125
2008-04-08,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875
2009-04-08,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125,6.3125
2010-04-08,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125,5.8125
2011-04-08,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125,6.53125
2012-04-08,5.75,5.78125,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
2013-04-08,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125
2014-04-08,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625
2015-04-08,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625
2016-04-08,4.875,4.90625,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.90625,4.875
2017-04-08,5.40625,5.40625,5.40625,5.40625,5.4375,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625
2018-04-08,4.875,4.875,4.90625,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
2019-04-08,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625
2020-04-08,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875
2021-04-08,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875
2022-04-08,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2004-04-11,6.15625,6.15625,6.15625,6.1875,6.28125,6.15625,6.15625,6.15625,6.1875,6.15625,6.15625
2005-04-11,4.15625,4.15625,4.15625,4.15625,4.15625,4.15625,4.15625,4.1875,4.15625,4.15625,4.15625
2006-04-11,4.53125,4.53125,4.53125,4.53125,4.53125,4.53125,4.5625,4.53125,4.53125,4.53125,4.53125
2007-04-11,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125
2008-04-11,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375
2009-04-11,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125,6.28125
2010-04-11,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125
2011-04-11,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
2012-04-11,5.75,5.71875,5.75,5.71875,5.71875,5.75,5.71875,5.75,5.75,5.75,5.7375
2013-04-11,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375,5.09375
2014-04-11,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125
2015-04-11,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375
2016-04-11,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
2017-04-11,5.40625,5.375,5.40625,5.375,5.375,5.375,5.40625,5.375,5.375,5.375,5.375
2018-04-11,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
2019-04-11,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625
2020-04-11,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375
2021-04-11,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625
2022-04-11,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875
2004-04-15,6.125,6.1875,6.125,6.15625,6.15625,6.1875,6.1875,6.125,6.125,6.1875,6.14375
2005-04-15,4.125,4.125,4.15625,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125
2006-04-15,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
2007-04-15,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2008-04-15,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625
2009-04-15,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875,6.21875
2010-04-15,5.75,5.71875,5.71875,5.71875,5.75,5.71875,5.71875,5.71875,5.71875,5.75,5.71875
2011-04-15,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375,6.4375
2012-04-15,5.6875,5.6875,5.6875,5.78125,5.6875,5.6875,5.6875,5.6875,5.6875,5.75,5.6875
2013-04-15,5.0625,5.0625,5.0625,5.0625,5.0625,5.0625,5.0625,5.09375,5.09375,5.0625,5.0625
2014-04-15,5.5,5.5,5.5,5.5,5.5,5.5,5.53125,5.5,5.5,5.5,5.5
2015-04-15,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375
2016-04-15,4.84375,4.84375,4.875,4.84375,4.875,4.84375,4.875,4.84375,4.84375,4.84375,4.84375
2017-04-15,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375
2018-04-15,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375
2019-04-15,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375
2020-04-15,4.90625,4.90625,4.90625,4.90625,5.0,4.90625,5.0,4.9375,4.96875,4.9375,4.90625
2021-04-15,5.59375,5.59375,5.59375,5.59375,5.625,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375
2022-04-15,5.40625,5.4375,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625
2004-04-18,6.1875,6.125,6.09375,6.09375,6.125,6.21875,6.09375,6.125,6.25,6.1875,6.125
2005-04-18,4.125,4.125,4.125,4.21875,4.125,4.125,4.125,4.125,4.125,4.125,4.125
2006-04-18,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
2007-04-18,4.71875,4.75,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875
2008-04-18,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875,4.875
2009-04-18,6.1875,6.1875,6.1875,6.1875,6.1875,6.25,6.1875,6.1875,6.25,6.1875,6.1875
2010-04-18,5.71875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.71875,5.71875,5.75,5.6875
2011-04-18,6.4375,6.40625,6.40625,6.40625,6.40625,6.46875,6.40625,6.40625,6.40625,6.46875,6.40625
2012-04-18,5.65625,5.6875,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625,5.65625
2013-04-18,5.03125,5.03125,5.03125,5.03125,5.09375,5.0625,5.03125,5.03125,5.09375,5.03125,5.03125
2014-04-18,5.46875,5.46875,5.46875,5.46875,5.5,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875
2015-04-18,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375,4.34375
2016-04-18,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125
2017-04-18,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125
2018-04-18,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125
2019-04-18,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625
2020-04-18,4.96875,4.875,4.96875,4.875,4.9375,4.875,4.875,4.875,4.9375,4.96875,4.875
2021-04-18,5.5625,5.5625,5.5625,5.59375,5.5625,5.5625,5.59375,5.5625,5.5625,5.5625,5.5625
2022-04-18,5.375,5.375,5.375,5.375,5.46875,5.375,5.40625,5.46875,5.40625,5.375,5.375
2004-04-22,6.03125,6.0625,6.09375,6.0625,6.0625,6.09375,6.0625,6.0625,6.09375,6.03125,6.0625
2005-04-22,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375,4.09375
2006-04-22,4.46875,4.46875,4.46875,4.5,4.46875,4.5,4.46875,4.46875,4.46875,4.46875,4.46875
2007-04-22,4.71875,4.6875,4.71875,4.75,4.78125,4.71875,4.71875,4.6875,4.8125,4.6875,4.71875
2008-04-22,4.84375,5.03125,4.875,4.84375,4.96875,4.84375,4.84375,4.875,4.84375,4.90625,4.84375
2009-04-22,6.15625,6.15625,6.125,6.21875,6.125,6.1875,6.125,6.15625,6.125,6.125,6.125
2010-04-22,5.65625,5.75,5.6875,5.65625,5.6875,5.6875,5.65625,5.65625,5.6875,5.65625,5.65625
2011-04-22,6.375,6.4375,6.34375,6.4375,6.34375,6.34375,6.34375,6.34375,6.34375,6.375,6.34375
2012-04-22,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625
2013-04-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014-04-22,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375
2015-04-22,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125,4.3125
2016-04-22,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125
2017-04-22,5.28125,5.28125,5.28125,5.28125,5.28125,5.28125,5.3125,5.28125,5.28125,5.28125,5.28125
2018-04-22,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125,4.78125
2019-04-22,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125,5.53125
2020-04-22,4.96875,4.9375,4.9375,4.9375,4.9375,4.96875,4.96875,4.9375,4.9375,4.96875,4.9375
2021-04-22,5.5625,5.53125,5.53125,5.59375,5.5625,5.53125,5.53125,5.53125,5.53125,5.5625,5.53125
2022-04-22,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.34375,5.375,5.375,5.34375,5.34375
2004-04-25,6.03125,6.03125,6.03125,6.0,6.0,6.0625,6.0,6.03125,6.03125,6.0,6.01875
2005-04-25,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625
2006-04-25,4.5,4.46875,4.46875,4.5625,4.53125,4.625,4.5,4.5625,4.5,4.5625,4.5
2007-04-25,4.6875,4.71875,4.6875,4.6875,4.71875,4.6875,4.75,4.6875,4.71875,4.6875,4.6875
2008-04-25,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125
2009-04-25,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375,6.09375
2010-04-25,5.6875,5.625,5.625,5.625,5.6875,5.65625,5.65625,5.625,5.71875,5.625,5.625
2011-04-25,6.3125,6.3125,6.34375,6.3125,6.3125,6.375,6.3125,6.34375,6.3125,6.34375,6.3125
2012-04-25,5.625,5.65625,5.625,5.65625,5.625,5.625,5.6875,5.59375,5.59375,5.6875,5.625
2013-04-25,4.96875,5.0,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875
2014-04-25,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.40625,5.4375,5.46875,5.40625
2015-04-25,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125,4.28125
2016-04-25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2017-04-25,5.25,5.28125,5.28125,5.25,5.25,5.25,5.25,5.25,5.28125,5.25,5.25
2018-04-25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2019-04-25,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2020-04-25,4.90625,4.9375,4.90625,5.0,4.875,4.875,4.90625,4.90625,4.90625,4.875,4.90625
2021-04-25,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2022-04-25,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125
2004-04-29,6.0625,5.96875,6.0,6.15625,5.96875,6.0625,6.0,6.03125,6.0,6.03125,6.0
2005-04-29,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625
2006-04-29,4.5625,4.71875,4.5,4.5,4.46875,4.5625,4.53125,4.4375,4.5,4.5,4.5
2007-04-29,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625,4.65625
2008-04-29,4.78125,4.78125,4.78125,4.8125,4.78125,4.78125,4.8125,4.78125,4.84375,4.78125,4.78125
2009-04-29,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625,6.0625
2010-04-29,5.65625,5.625,5.65625,5.625,5.71875,5.625,5.71875,5.65625,5.65625,5.625,5.64375
2011-04-29,6.34375,6.3125,6.375,6.28125,6.3125,6.28125,6.3125,6.28125,6.34375,6.375,6.3125
2012-04-29,5.59375,5.6875,5.5625,5.65625,5.5625,5.5625,5.5625,5.71875,5.59375,5.625,5.58125
2013-04-29,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375
2014-04-29,5.375,5.375,5.375,5.40625,5.375,5.375,5.375,5.375,5.375,5.375,5.375
2015-04-29,4.25,4.28125,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
2016-04-29,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875
2017-04-29,5.34375,5.21875,5.25,5.21875,5.21875,5.25,5.3125,5.375,5.25,5.25,5.25
2018-04-29,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875,4.71875
2019-04-29,5.46875,5.46875,5.4375,5.4375,5.46875,5.4375,5.4375,5.4375,5.5,5.4375,5.4375
2020-04-29,4.875,4.875,4.9375,4.84375,4.875,4.84375,4.9375,4.84375,4.84375,4.875,4.8625
2021-04-29,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2022-04-29,5.28125,5.28125,5.28125,5.28125,5.34375,5.28125,5.28125,5.28125,5.28125,5.28125,5.28125
2004-05-02,6.0625,5.96875,5.96875,6.0,5.96875,6.0,5.96875,5.96875,6.0,5.96875,5.96875
2005-05-02,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625
2006-05-02,4.4375,4.46875,4.4375,4.4375,4.5625,4.4375,4.46875,4.4375,4.46875,4.4375,4.4375
2007-05-02,4.625,4.65625,4.65625,4.625,4.625,4.625,4.625,4.625,4.625,4.75,4.625
2008-05-02,4.9375,4.78125,4.78125,4.78125,4.875,4.75,4.875,4.75,4.75,4.875,4.78125
2009-05-02,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125,6.03125
2010-05-02,5.59375,5.6875,5.71875,5.71875,5.625,5.625,5.59375,5.71875,5.625,5.59375,5.625
2011-05-02,6.28125,6.25,6.25,6.25,6.28125,6.3125,6.3125,6.25,6.25,6.25,6.25
2012-05-02,5.5625,5.59375,5.5625,5.5625,5.5625,5.5625,5.59375,5.5625,5.53125,5.59375,5.5625
2013-05-02,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625
2014-05-02,5.34375,5.34375,5.34375,5.375,5.34375,5.34375,5.34375,5.40625,5.34375,5.34375,5.34375
2015-05-02,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
2016-05-02,4.6875,4.75,4.6875,4.6875,4.75,4.6875,4.71875,4.71875,4.71875,4.71875,4.70625
2017-05-02,5.1875,5.21875,5.1875,5.1875,5.21875,5.21875,5.21875,5.21875,5.1875,5.1875,5.1875
2018-05-02,4.6875,4.6875,4.71875,4.6875,4.6875,4.75,4.71875,4.6875,4.71875,4.6875,4.6875
2019-05-02,5.4375,5.4375,5.46875,5.46875,5.4375,5.4375,5.4375,5.4375,5.4375,5.46875,5.4375
2020-05-02,4.8125,4.8125,4.8125,4.8125,4.84375,4.8125,4.8125,4.8125,4.8125,4.8125,4.8125
2021-05-02,5.46875,5.46875,5.46875,5.46875,5.53125,5.5,5.46875,5.46875,5.46875,5.46875,5.46875
2022-05-02,5.25,5.25,5.28125,5.28125,5.25,5.3125,5.25,5.25,5.375,5.25,5.25
2004-05-06,5.90625,5.90625,5.96875,5.90625,5.90625,5.90625,5.90625,5.90625,5.90625,5.90625,5.90625
2005-05-06,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125,4.03125
2006-05-06,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625
2007-05-06,4.625,4.71875,4.625,4.625,4.625,4.625,4.625,4.59375,4.6875,4.6875,4.625
