ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-01,202.25,198.1875,199.75,201.96875,199.46875,201.75,201.15625,200.4375,200.0625,201.40625,200.2875
2005-04-01,235.5625,234.625,235.875,235.1875,235.125,235.5625,235.375,235.28125,236.125,235.875,235.3375
2006-04-01,190.375,192.09375,193.0,190.78125,191.28125,192.03125,192.75,191.375,191.0625,192.34375,191.3375
2007-04-01,171.15625,172.5625,172.65625,171.65625,173.90625,171.375,172.25,174.78125,172.375,172.0625,172.175
2008-04-01,184.84375,185.09375,184.46875,185.0,184.5625,185.84375,185.78125,185.90625,186.625,185.21875,185.05625
2009-04-01,186.90625,186.625,185.75,191.21875,187.40625,186.5625,187.5625,185.59375,189.78125,186.25,186.6
2010-04-01,180.34375,179.9375,180.21875,180.5625,180.4375,181.125,180.84375,180.65625,180.3125,180.9375,180.4
2011-04-01,194.8125,193.5625,193.46875,193.0,192.875,194.875,193.6875,194.375,193.125,194.40625,193.525
2012-04-01,169.0,167.71875,167.5625,168.375,167.4375,171.21875,170.78125,169.46875,167.5,171.625,168.1125
2013-04-01,194.5625,194.5625,194.71875,198.15625,194.71875,194.875,194.71875,194.96875,196.6875,194.78125,194.71875
2014-04-01,164.375,165.40625,164.5,165.40625,165.25,164.78125,165.34375,165.125,164.5625,164.65625,164.73125
2015-04-01,175.5,175.15625,175.34375,175.34375,175.375,175.3125,175.40625,175.625,175.75,175.03125,175.34375
2016-04-01,170.34375,170.09375,169.71875,169.625,169.84375,169.84375,169.28125,170.1875,169.59375,170.15625,169.79375
2017-04-01,177.78125,177.21875,176.71875,177.125,176.75,176.84375,176.25,174.96875,176.40625,177.1875,176.7375
2018-04-01,184.0,184.03125,184.09375,183.59375,183.71875,183.875,183.65625,184.21875,183.78125,184.15625,183.8375
2019-04-01,177.75,201.625,179.03125,182.25,183.40625,179.5625,182.125,178.6875,178.84375,182.9375,179.35
2020-04-01,171.46875,168.28125,166.625,185.1875,176.28125,173.15625,168.1875,168.125,169.71875,179.65625,169.14375
2021-04-01,164.84375,165.15625,164.78125,165.15625,165.25,165.15625,165.15625,164.875,165.09375,164.9375,165.03125
2022-04-01,165.6875,165.0625,164.59375,164.9375,164.3125,164.5625,164.15625,165.03125,164.6875,165.4375,164.65
