ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-31,13.75,13.65625,13.75,14.0625,13.71875,13.71875,13.78125,13.6875,13.71875,14.0625,13.71875
2005-03-31,23.84375,23.21875,23.65625,23.1875,23.15625,23.3125,23.125,23.40625,23.34375,23.40625,23.275
2006-03-31,14.25,14.15625,14.21875,14.125,14.125,14.21875,14.15625,14.1875,14.15625,14.125,14.15625
2007-03-31,10.09375,10.125,10.0625,10.125,10.1875,10.0625,10.15625,10.125,10.15625,10.09375,10.1125
2008-03-31,10.78125,10.75,10.75,10.78125,10.78125,10.75,10.75,10.78125,10.78125,10.78125,10.76875
2009-03-31,12.8125,12.78125,12.6875,13.25,12.875,12.71875,12.875,12.71875,13.15625,12.6875,12.75625
2010-03-31,11.4375,11.40625,11.4375,11.4375,11.46875,11.4375,11.46875,11.46875,11.4375,11.46875,11.4375
2011-03-31,18.625,18.75,18.5625,18.6875,18.5625,18.6875,18.71875,18.625,18.5625,18.59375,18.6125
2012-03-31,11.21875,10.96875,11.3125,10.96875,10.9375,12.65625,11.03125,11.03125,11.09375,11.15625,11.03125
2013-03-31,17.6875,17.5,17.5,17.5625,17.5,17.5625,17.59375,17.46875,17.6875,17.75,17.5375
2014-03-31,10.71875,10.65625,10.71875,10.75,10.75,10.6875,10.6875,10.71875,10.6875,10.6875,10.6875
2015-03-31,12.46875,12.5,12.46875,12.53125,12.53125,12.5,12.5,12.5,12.5625,12.5,12.5
2016-03-31,9.53125,9.53125,9.5,9.53125,9.53125,9.53125,9.53125,9.5,9.53125,9.53125,9.53125
2017-03-31,9.8125,9.84375,9.84375,9.84375,9.875,9.875,9.84375,9.78125,9.84375,9.84375,9.84375
2018-03-31,14.15625,14.125,14.125,14.1875,14.15625,14.1875,14.15625,14.15625,14.15625,14.15625,14.15625
2019-03-31,9.28125,10.15625,9.25,9.375,9.71875,9.375,10.375,9.375,9.3125,9.46875,9.375
2020-03-31,11.6875,11.28125,11.3125,11.6875,11.375,11.4375,11.46875,11.3125,11.375,11.53125,11.375
2021-03-31,8.8125,8.78125,8.8125,8.8125,8.8125,8.8125,8.8125,8.8125,8.78125,8.8125,8.8125
2022-03-31,8.21875,8.1875,8.1875,8.1875,8.15625,8.15625,8.15625,8.1875,8.15625,8.21875,8.175
2004-04-03,14.15625,13.71875,13.9375,14.78125,13.78125,13.4375,13.9375,13.53125,13.65625,13.46875,13.69375
2005-04-03,23.03125,23.65625,23.125,23.0625,23.65625,23.09375,23.0625,23.0,23.15625,23.0625,23.0625
2006-04-03,13.84375,13.84375,13.875,13.875,13.78125,13.84375,13.84375,13.78125,13.84375,13.84375,13.84375
2007-04-03,10.28125,10.3125,10.25,10.28125,10.25,10.28125,10.21875,10.28125,10.21875,10.25,10.25
2008-04-03,10.40625,10.40625,10.40625,10.4375,10.40625,10.40625,10.40625,10.40625,10.40625,10.40625,10.40625
2009-04-03,14.03125,14.0625,13.9375,13.9375,14.21875,14.0,13.9375,14.15625,13.96875,14.0,13.9875
2010-04-03,11.1875,11.1875,11.1875,11.25,11.21875,11.1875,11.1875,11.1875,11.1875,11.1875,11.1875
2011-04-03,18.65625,18.59375,18.46875,18.53125,18.65625,18.375,18.75,18.4375,18.5625,18.40625,18.50625
2012-04-03,11.0625,11.09375,11.09375,11.09375,11.09375,11.0625,11.09375,11.09375,11.09375,11.09375,11.09375
2013-04-03,19.03125,19.0,19.0,19.0,19.0,19.0,19.0,19.0625,19.0,18.96875,19.0
2014-04-03,10.5625,10.625,10.625,10.59375,10.71875,10.59375,10.65625,10.5625,10.5625,10.65625,10.59375
2015-04-03,12.0625,12.09375,12.09375,12.03125,12.03125,12.09375,12.03125,12.0625,12.0625,12.0625,12.0625
2016-04-03,9.34375,9.46875,9.40625,9.375,9.3125,9.40625,9.3125,9.34375,9.40625,9.3125,9.34375
2017-04-03,9.96875,9.96875,9.96875,10.0,9.96875,9.9375,9.9375,9.9375,9.9375,9.96875,9.95625
2018-04-03,14.59375,13.9375,14.03125,13.75,13.6875,13.75,13.65625,13.84375,14.5625,13.71875,13.75
2019-04-03,9.40625,9.4375,9.34375,9.53125,9.25,9.3125,9.40625,9.28125,9.3125,9.25,9.3125
2020-04-03,13.3125,13.25,13.34375,13.5,13.375,13.28125,13.34375,13.3125,13.3125,13.34375,13.3125
2021-04-03,8.5625,8.59375,8.59375,8.59375,8.5625,8.59375,8.59375,8.59375,8.5625,8.59375,8.59375
2022-04-03,8.40625,8.34375,8.34375,8.40625,8.4375,8.34375,8.375,8.34375,8.34375,8.3125,8.34375
2004-04-07,14.53125,14.59375,14.59375,14.71875,14.59375,14.625,14.5625,14.65625,14.65625,14.53125,14.59375
2005-04-07,22.1875,22.71875,22.3125,23.15625,22.71875,22.28125,22.46875,22.9375,22.78125,22.375,22.43125
2006-04-07,13.40625,13.375,13.40625,13.375,13.40625,13.375,13.375,13.375,13.375,13.34375,13.375
2007-04-07,10.15625,10.15625,10.15625,10.1875,10.125,10.15625,10.15625,10.15625,10.125,10.15625,10.15625
2008-04-07,10.125,10.15625,10.1875,10.125,10.125,10.09375,10.125,10.09375,10.09375,10.15625,10.125
2009-04-07,14.8125,14.71875,14.8125,14.8125,14.71875,14.78125,14.875,14.75,14.75,14.78125,14.76875
2010-04-07,10.90625,10.90625,10.90625,10.90625,10.9375,10.875,10.875,10.875,10.875,10.9375,10.89375
2011-04-07,17.9375,17.9375,18.0,17.90625,17.9375,17.9375,17.96875,18.0,17.9375,17.90625,17.9375
2012-04-07,10.9375,10.96875,10.90625,10.96875,11.0,11.0625,10.90625,10.875,10.96875,10.90625,10.925
2013-04-07,18.59375,18.40625,18.5625,18.46875,18.6875,18.4375,18.34375,18.28125,18.375,18.90625,18.425
2014-04-07,11.09375,11.09375,11.125,11.09375,11.125,11.0625,11.09375,11.09375,11.125,11.09375,11.09375
2015-04-07,11.46875,11.5,11.5,11.46875,11.53125,11.4375,11.5,11.4375,11.4375,11.53125,11.46875
