ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-30,199.3125,199.40625,199.3125,200.0625,199.84375,199.3125,199.65625,199.46875,199.65625,199.96875,199.44375
2005-03-30,243.5625,243.28125,243.21875,243.65625,243.34375,243.4375,243.25,243.25,243.5625,243.375,243.31875
2006-03-30,191.25,191.6875,191.25,191.8125,191.59375,191.625,191.84375,191.5625,191.9375,191.71875,191.6125
2007-03-30,172.15625,173.375,173.65625,172.65625,174.375,172.09375,172.71875,173.75,172.8125,172.78125,172.75625
2008-03-30,177.03125,177.40625,176.46875,177.96875,177.5,177.875,177.625,177.65625,178.21875,177.15625,177.4625
2009-03-30,188.6875,188.46875,188.1875,189.125,188.5625,188.1875,190.1875,188.15625,190.8125,188.25,188.38125
2010-03-30,182.6875,182.28125,182.40625,182.3125,182.34375,182.40625,182.75,182.1875,182.75,182.46875,182.38125
2011-03-30,195.78125,195.0,195.0,195.75,195.125,195.4375,195.65625,195.375,194.5625,195.625,195.275
2012-03-30,168.5,167.40625,167.28125,167.71875,167.09375,168.65625,170.3125,168.46875,166.75,169.21875,167.59375
2013-03-30,195.0,194.5625,194.71875,195.6875,194.5625,195.3125,194.625,195.0625,195.09375,195.40625,194.8875
2014-03-30,165.28125,165.4375,165.25,165.96875,165.34375,165.96875,165.75,165.71875,165.21875,165.3125,165.33125
2015-03-30,176.40625,176.1875,176.09375,176.15625,176.28125,175.9375,175.78125,176.75,176.34375,176.1875,176.175
2016-03-30,170.125,169.40625,169.96875,169.71875,169.53125,169.6875,169.625,169.875,169.84375,169.46875,169.6625
2017-03-30,174.4375,174.25,174.34375,174.34375,174.5625,174.625,174.3125,172.90625,174.0,174.03125,174.2875
2018-03-30,183.4375,183.90625,184.125,183.59375,183.8125,183.28125,183.59375,183.90625,183.90625,184.09375,183.725
2019-03-30,175.53125,192.15625,176.125,181.3125,182.40625,176.96875,180.71875,176.59375,177.375,178.96875,177.2125
2020-03-30,171.15625,169.6875,169.40625,174.03125,174.3125,171.125,170.1875,170.15625,171.21875,173.1875,170.75
2021-03-30,165.96875,166.125,166.5625,165.75,166.3125,166.25,166.125,165.71875,166.40625,165.96875,166.0625
2022-03-30,163.75,163.40625,163.375,164.125,163.6875,164.3125,164.125,164.25,163.625,164.0,163.725
2004-04-02,215.34375,201.25,201.75,225.375,203.3125,206.28125,202.125,201.40625,200.3125,201.21875,201.6125
2005-04-02,232.5625,232.59375,232.375,232.0625,232.78125,232.34375,232.59375,232.28125,233.28125,232.40625,232.39375
2006-04-02,191.5625,192.40625,191.1875,193.375,192.0625,195.65625,191.15625,191.4375,190.90625,191.09375,191.3375
2007-04-02,172.46875,171.59375,171.3125,173.25,171.3125,171.78125,172.1875,172.71875,172.09375,172.0625,171.95
2008-04-02,186.03125,186.5625,186.5625,186.96875,186.5625,187.34375,186.9375,186.6875,186.15625,187.0625,186.5625
2009-04-02,186.6875,187.5,187.4375,186.875,187.4375,187.09375,187.375,186.90625,187.71875,187.1875,187.15
2010-04-02,180.0625,180.0625,180.375,179.65625,180.03125,180.15625,180.78125,180.40625,180.375,180.3125,180.11875
2011-04-02,193.5625,194.1875,194.03125,194.03125,194.1875,192.96875,194.125,193.375,194.84375,193.3125,193.84375
2012-04-02,168.4375,168.4375,168.53125,168.78125,168.8125,168.5,168.59375,168.125,168.34375,168.40625,168.4375
