ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-30,274.46875,274.15625,274.375,274.375,274.25,274.46875,274.40625,274.34375,274.4375,274.28125,274.3625
2005-03-30,191.125,191.09375,191.09375,191.0625,191.15625,191.0,191.0625,191.125,191.1875,191.09375,191.09375
2006-03-30,195.0,194.75,194.65625,194.6875,194.8125,194.6875,194.53125,194.5625,194.75,194.65625,194.675
2007-03-30,211.25,211.28125,211.375,211.21875,211.84375,211.1875,211.28125,211.6875,211.40625,211.1875,211.26875
2008-03-30,225.1875,225.15625,225.125,225.25,225.1875,225.25,225.1875,225.3125,225.375,225.1875,225.1875
2009-03-30,270.59375,270.53125,270.46875,270.625,270.625,270.40625,270.5625,270.375,271.1875,270.46875,270.50625
2010-03-30,232.125,232.0,232.125,232.09375,232.0625,232.0625,232.0625,232.09375,232.0625,232.09375,232.0625
2011-03-30,303.59375,303.46875,303.3125,303.40625,303.1875,303.4375,303.5,303.28125,303.15625,303.5,303.36875
2012-03-30,235.5,235.625,235.3125,235.59375,235.65625,235.5625,235.59375,235.5625,235.375,235.875,235.5625
2013-03-30,228.84375,228.71875,228.8125,228.84375,228.78125,228.75,229.03125,228.90625,228.75,228.96875,228.8
2014-03-30,234.03125,234.0625,234.125,234.09375,233.96875,234.15625,234.125,234.0625,234.0,234.0,234.05
2015-03-30,197.59375,197.53125,197.625,197.59375,197.5625,197.53125,197.5625,197.75,197.71875,197.5,197.5625
2016-03-30,235.71875,235.6875,235.71875,235.71875,235.6875,235.65625,235.75,235.71875,235.71875,235.65625,235.70625
2017-03-30,221.71875,221.75,221.75,221.6875,221.625,221.8125,221.71875,221.5,221.625,221.59375,221.6625
2018-03-30,189.09375,189.09375,189.15625,189.1875,189.09375,189.0625,189.0,189.15625,189.125,189.15625,189.09375
2019-03-30,260.5625,261.5,260.6875,260.9375,261.9375,260.71875,261.09375,260.71875,260.875,260.71875,260.71875
2020-03-30,260.3125,259.6875,259.71875,260.0,259.96875,259.9375,259.78125,259.90625,260.25,259.8125,259.86875
2021-03-30,302.6875,302.6875,302.71875,302.71875,302.75,302.75,302.84375,302.71875,302.75,302.75,302.71875
2022-03-30,259.46875,259.28125,259.25,259.34375,260.0,259.375,259.375,259.4375,259.28125,259.46875,259.3625
2004-04-02,272.90625,273.0,272.875,273.375,273.53125,272.375,275.125,273.0625,273.03125,273.40625,273.01875
2005-04-02,190.0625,190.0625,190.03125,190.0,190.125,190.125,190.0625,189.9375,190.125,190.0625,190.0625
2006-04-02,193.65625,193.78125,193.625,193.90625,193.625,193.75,193.9375,193.46875,193.75,193.59375,193.64375
2007-04-02,210.59375,210.5,210.03125,210.53125,209.96875,210.125,210.03125,210.125,210.0625,210.09375,210.08125
2008-04-02,223.40625,223.5,223.53125,223.4375,223.5,223.53125,223.5,223.5625,223.46875,223.53125,223.5
2009-04-02,267.84375,267.875,267.90625,267.71875,267.875,267.9375,267.90625,267.78125,267.84375,267.875,267.8625
2010-04-02,230.84375,230.78125,230.84375,230.8125,230.9375,230.84375,230.90625,230.8125,230.84375,230.875,230.84375
2011-04-02,301.25,301.34375,301.3125,301.3125,301.375,301.28125,301.5,301.25,301.4375,301.21875,301.3
2012-04-02,234.3125,234.21875,234.28125,234.375,234.3125,234.28125,234.25,234.34375,234.3125,234.3125,234.3
2013-04-02,227.53125,227.46875,227.5,227.59375,227.65625,227.46875,227.40625,227.5,227.5625,227.59375,227.5
2014-04-02,232.4375,232.75,232.65625,232.71875,232.84375,232.5,232.65625,232.40625,232.65625,232.8125,232.65625
2015-04-02,196.375,196.4375,196.4375,196.4375,196.5,196.46875,196.46875,196.40625,196.4375,196.4375,196.4375
2016-04-02,234.15625,234.125,234.21875,234.1875,234.25,234.125,234.15625,234.3125,234.25,234.25,234.175
2017-04-02,220.375,220.46875,220.4375,220.375,220.46875,220.375,220.375,220.3125,220.4375,220.25,220.375
2018-04-02,191.65625,188.84375,189.03125,188.71875,189.28125,188.5,188.6875,189.1875,189.5625,188.4375,188.79375
2019-04-02,259.3125,259.125,259.0625,259.1875,259.0,258.96875,259.21875,258.875,259.03125,258.9375,259.01875
2020-04-02,257.875,257.75,257.78125,257.71875,257.75,257.75,257.75,257.84375,257.78125,257.84375,257.75
2021-04-02,300.5625,300.65625,300.65625,300.5625,300.53125,300.625,300.59375,300.53125,300.65625,300.625,300.58125
2022-04-02,257.90625,257.84375,257.84375,257.84375,257.96875,257.84375,257.9375,257.8125,257.875,257.75,257.84375
2004-04-06,271.1875,271.125,271.125,271.375,271.21875,271.34375,271.125,271.1875,271.1875,271.0625,271.1625
2005-04-06,188.59375,188.59375,188.65625,188.6875,188.65625,188.46875,188.59375,188.71875,188.5625,188.625,188.59375
2006-04-06,192.3125,192.375,192.3125,192.3125,192.1875,192.25,192.21875,192.3125,192.15625,192.40625,192.2875
2007-04-06,208.6875,208.71875,208.6875,208.78125,208.6875,208.5625,208.59375,208.65625,208.75,208.78125,208.6875
2008-04-06,220.84375,220.96875,220.9375,220.84375,220.9375,220.96875,220.84375,220.96875,220.875,220.96875,220.9125
2009-04-06,264.75,264.8125,264.90625,264.75,264.71875,264.75,264.875,264.8125,264.78125,264.9375,264.76875
2010-04-06,229.28125,229.125,229.15625,229.28125,229.3125,229.3125,229.25,229.21875,229.21875,229.25,229.2375
2011-04-06,298.9375,299.0625,298.84375,298.84375,298.78125,298.90625,298.78125,298.9375,298.84375,298.71875,298.84375
2012-04-06,233.875,233.15625,233.1875,233.0625,235.96875,233.21875,234.34375,232.96875,233.09375,233.3125,233.175
2013-04-06,225.78125,225.65625,225.71875,225.78125,225.59375,225.53125,225.75,225.6875,225.6875,225.59375,225.675
2014-04-06,230.59375,230.53125,230.53125,230.625,230.78125,230.625,230.5625,230.8125,230.53125,230.4375,230.55
2015-04-06,195.5,195.4375,195.40625,195.28125,195.40625,195.375,195.40625,195.40625,195.375,195.5,195.40625
2016-04-06,232.84375,232.71875,232.75,232.75,232.9375,232.75,232.78125,232.6875,232.75,232.96875,232.75
2017-04-06,219.09375,218.90625,218.875,219.75,219.15625,218.96875,218.96875,219.21875,219.4375,218.96875,218.96875
2018-04-06,193.4375,193.625,193.53125,193.4375,193.53125,193.46875,193.40625,193.4375,193.59375,193.375,193.4375
2019-04-06,256.75,256.625,256.5625,256.96875,256.90625,256.625,256.8125,256.71875,257.46875,256.75,256.7375
2020-04-06,256.4375,256.40625,256.4375,256.46875,256.5625,256.34375,256.3125,256.5625,256.4375,256.40625,256.425
2021-04-06,298.46875,298.5,298.46875,298.4375,298.5625,298.3125,298.53125,298.53125,298.375,298.5,298.46875
2022-04-06,256.59375,256.71875,256.46875,256.53125,256.625,256.6875,256.625,256.59375,256.75,256.59375,256.59375
2004-04-09,271.71875,271.71875,271.71875,271.625,271.6875,271.65625,271.8125,271.65625,271.625,271.71875,271.675
2005-04-09,187.59375,187.53125,187.53125,187.65625,187.5625,187.625,187.65625,187.5625,187.5625,187.6875,187.5625
2006-04-09,191.1875,191.15625,191.15625,191.21875,191.28125,191.25,191.53125,191.40625,191.15625,191.28125,191.20625
2007-04-09,207.5625,207.5,207.5,207.40625,207.625,207.5,207.5,207.4375,207.5625,207.59375,207.5
2008-04-09,218.9375,218.96875,219.03125,218.90625,218.96875,219.03125,219.0,219.0,218.90625,219.03125,218.96875
2009-04-09,262.6875,262.75,262.78125,262.59375,262.8125,262.84375,262.625,262.6875,262.71875,262.78125,262.70625
2010-04-09,228.03125,228.0,227.96875,228.03125,228.03125,228.09375,227.9375,228.0625,228.0625,228.0,228.01875
2011-04-09,296.40625,296.75,296.53125,296.75,296.84375,296.28125,297.25,297.1875,296.65625,296.53125,296.60625
2012-04-09,234.0,232.09375,232.8125,232.0625,232.125,232.125,232.375,232.125,232.625,231.9375,232.125
2013-04-09,224.84375,224.84375,224.5,224.9375,224.71875,224.78125,224.59375,224.75,224.78125,224.65625,224.7375
2014-04-09,229.53125,229.5625,229.4375,229.46875,229.34375,229.625,229.8125,229.46875,229.46875,229.5625,229.46875
2015-04-09,194.25,194.15625,194.4375,194.28125,194.21875,194.21875,194.40625,194.5625,194.71875,194.34375,194.26875
2016-04-09,231.96875,231.875,231.78125,231.71875,231.75,231.9375,231.875,231.75,231.78125,231.71875,231.76875
2017-04-09,218.3125,217.8125,217.6875,217.8125,218.15625,217.875,218.0,218.0,218.375,217.90625,217.89375
2018-04-09,190.0625,190.0,190.125,190.0,190.03125,190.0,190.09375,190.09375,189.96875,190.03125,190.01875
2019-04-09,255.0625,255.15625,255.125,255.09375,255.0625,255.0625,255.0625,255.0625,255.0625,255.1875,255.0625
2020-04-09,255.125,255.09375,255.03125,255.1875,255.09375,254.96875,255.03125,255.125,255.03125,255.0625,255.05
2021-04-09,296.5,296.59375,296.4375,296.46875,296.5625,296.34375,296.375,296.4375,296.3125,296.5,296.4375
2022-04-09,255.625,255.34375,255.59375,255.59375,255.71875,255.96875,256.0625,255.875,255.90625,255.75,255.68125
2004-04-13,269.875,270.34375,270.28125,270.0625,270.5625,271.9375,270.3125,270.0,270.15625,269.90625,270.11875
2005-04-13,186.21875,186.375,186.375,186.5,186.3125,186.40625,186.4375,186.34375,186.375,186.1875,186.3625
2006-04-13,189.875,190.0,189.875,189.96875,189.96875,189.875,190.0625,189.96875,189.9375,189.96875,189.95625
2007-04-13,206.21875,206.03125,206.125,206.1875,206.21875,206.0625,206.21875,206.1875,206.25,206.03125,206.1625
2008-04-13,217.0625,216.96875,216.875,216.9375,216.9375,217.0,216.9375,217.03125,216.96875,216.9375,216.9375
2009-04-13,260.34375,260.25,260.28125,260.3125,260.1875,260.28125,260.4375,260.25,260.34375,260.25,260.26875
2010-04-13,226.3125,226.375,226.40625,226.5625,226.3125,226.3125,226.34375,226.25,226.375,226.34375,226.33125
2011-04-13,294.09375,294.40625,294.28125,295.6875,294.59375,294.09375,294.03125,294.125,293.84375,294.53125,294.1125
2012-04-13,230.03125,229.84375,230.21875,231.3125,230.1875,229.9375,230.0,230.3125,230.03125,230.375,230.03125
2013-04-13,222.90625,223.03125,222.90625,222.8125,222.9375,223.0,223.0,222.9375,222.9375,222.96875,222.9375
2014-04-13,228.09375,228.15625,228.03125,228.125,228.125,228.0625,228.15625,228.125,228.0625,228.09375,228.09375
2015-04-13,192.8125,192.875,192.71875,192.78125,192.75,192.8125,192.65625,192.78125,192.875,192.84375,192.78125
2016-04-13,231.375,230.5,230.71875,231.09375,230.8125,231.1875,230.8125,230.6875,230.6875,230.625,230.70625
2017-04-13,217.78125,217.6875,217.6875,217.6875,217.8125,217.6875,217.75,217.84375,217.5625,217.6875,217.6875
2018-04-13,188.125,188.125,188.0,188.09375,188.28125,188.125,188.25,187.9375,188.21875,188.15625,188.125
2019-04-13,253.4375,253.28125,253.1875,253.21875,253.25,253.28125,253.28125,253.3125,253.125,253.34375,253.26875
