ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-03-30,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625,27.0625
2005-03-30,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375,21.34375
2006-03-30,23.15625,23.15625,23.125,23.15625,23.125,23.15625,23.15625,23.15625,23.15625,23.15625,23.15625
2007-03-30,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125
2008-03-30,14.90625,14.875,14.90625,14.90625,14.90625,14.90625,14.90625,14.90625,14.90625,14.90625,14.90625
2009-03-30,13.375,13.40625,13.375,13.5,13.40625,13.375,13.5,13.375,13.5,13.34375,13.375
2010-03-30,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.125,15.09375,15.09375
2011-03-30,20.65625,20.6875,20.65625,20.65625,20.65625,20.65625,20.6875,20.65625,20.65625,20.65625,20.65625
2012-03-30,16.4375,16.375,16.375,16.34375,16.375,16.65625,16.375,16.5,16.34375,16.375,16.375
2013-03-30,22.75,22.78125,22.75,22.78125,22.75,22.75,22.75,22.75,22.75,22.75,22.75
2014-03-30,17.9375,17.90625,17.90625,18.03125,17.90625,17.90625,17.96875,17.90625,17.96875,17.90625,17.90625
2015-03-30,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125,17.78125
2016-03-30,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125
2017-03-30,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125,17.03125
2018-03-30,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5
2019-03-30,20.5625,21.3125,20.5625,20.59375,20.59375,20.6875,20.71875,20.5625,20.8125,20.625,20.59375
2020-03-30,21.40625,21.40625,21.375,21.40625,21.40625,21.40625,21.40625,21.40625,21.40625,21.4375,21.40625
2021-03-30,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625,20.40625
2022-03-30,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
2004-04-02,26.0,26.0,26.0,26.03125,26.0,26.03125,26.0,26.0,26.03125,25.96875,26.0
2005-04-02,20.90625,20.875,20.875,20.875,20.875,20.875,20.90625,20.875,21.0,20.875,20.875
2006-04-02,22.625,22.75,22.71875,22.65625,23.03125,22.71875,22.6875,23.21875,22.71875,22.625,22.70625
2007-04-02,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875,17.71875
2008-04-02,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625,13.90625
2009-04-02,14.15625,14.5,14.1875,14.21875,14.21875,14.1875,14.3125,14.1875,14.21875,14.15625,14.1875
2010-04-02,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875,14.6875
2011-04-02,20.15625,20.1875,20.15625,20.15625,20.15625,20.15625,20.21875,20.15625,20.1875,20.15625,20.15625
2012-04-02,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375,16.09375
2013-04-02,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375,22.09375
2014-04-02,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5
2015-04-02,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125
2016-04-02,19.5625,19.5625,19.5625,19.5625,19.59375,19.5625,19.5625,19.5625,19.59375,19.5625,19.5625
2017-04-02,16.53125,16.5625,16.53125,16.5625,16.59375,16.5625,16.625,16.53125,16.53125,16.53125,16.53125
2018-04-02,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2019-04-02,18.53125,18.53125,18.5,18.53125,18.53125,18.53125,18.53125,18.625,18.5,18.5,18.53125
2020-04-02,20.75,20.78125,20.6875,20.78125,20.75,20.6875,20.8125,20.71875,20.71875,20.71875,20.71875
2021-04-02,19.84375,20.0,20.21875,19.84375,19.90625,19.84375,19.84375,20.03125,19.9375,19.84375,19.84375
2022-04-02,15.625,15.625,15.625,15.625,15.625,15.625,15.625,15.625,15.625,15.625,15.625
2004-04-06,26.34375,25.90625,25.9375,26.375,26.09375,25.78125,26.15625,25.75,25.84375,26.15625,25.925
2005-04-06,20.21875,20.21875,20.21875,20.25,20.21875,20.21875,20.21875,20.21875,20.21875,20.25,20.21875
2006-04-06,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125
2007-04-06,17.125,17.125,17.125,17.125,17.125,17.125,17.125,17.125,17.125,17.125,17.125
2008-04-06,13.09375,13.09375,13.09375,13.0625,13.09375,13.09375,13.09375,13.09375,13.09375,13.09375,13.09375
2009-04-06,12.96875,12.9375,12.9375,12.9375,12.9375,12.9375,12.9375,12.96875,12.96875,12.96875,12.9375
2010-04-06,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375,14.09375
2011-04-06,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25
2012-04-06,15.46875,15.46875,15.46875,15.46875,15.5,15.46875,15.46875,15.46875,15.46875,15.5,15.46875
2013-04-06,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25
2014-04-06,17.0,17.0,17.03125,16.96875,17.0,16.96875,17.0,17.0,17.0,16.96875,17.0
2015-04-06,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125,16.78125
2016-04-06,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375
2017-04-06,16.03125,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
2018-04-06,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875,16.46875
2019-04-06,20.15625,19.09375,18.9375,18.75,18.90625,19.09375,19.09375,19.125,19.375,18.9375,19.03125
2020-04-06,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75
2021-04-06,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
2022-04-06,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375,15.09375
