ValidTime,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,percentile_40.0
2004-04-02,6.28125,6.25,6.28125,6.375,6.25,6.3125,6.3125,6.28125,6.28125,6.25,6.28125
2005-04-02,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875,4.21875
2006-04-02,4.59375,4.59375,4.59375,4.59375,4.59375,4.65625,4.59375,4.59375,4.59375,4.59375,4.59375
2007-04-02,4.84375,4.84375,4.875,4.84375,4.84375,4.84375,4.875,4.875,4.84375,4.875,4.84375
2008-04-02,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125,5.03125
2009-04-02,6.375,6.375,6.375,6.375,6.375,6.375,6.375,6.375,6.40625,6.375,6.375
2010-04-02,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875,5.875
2011-04-02,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375,6.59375
2012-04-02,5.8125,5.8125,5.8125,5.8125,5.8125,5.84375,5.8125,5.8125,5.8125,5.8125,5.8125
2013-04-02,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625,5.15625
2014-04-02,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625,5.625
2015-04-02,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375,4.4375
2016-04-02,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375
2017-04-02,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875,5.46875
2018-04-02,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.9375,4.96875,4.9375
2019-04-02,5.71875,5.75,5.71875,5.75,5.75,5.75,5.75,5.71875,5.71875,5.75,5.7375
2020-04-02,5.03125,5.0,5.0,5.03125,5.0,5.0,5.0,5.0,5.03125,5.0,5.0
2021-04-02,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
2022-04-02,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625,5.5625
2004-04-05,6.25,6.25,6.21875,6.3125,6.21875,6.25,6.4375,6.25,6.21875,6.28125,6.25
2005-04-05,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875,4.1875
2006-04-05,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375,4.59375
2007-04-05,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375,4.84375
2008-04-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2009-04-05,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375,6.34375
2010-04-05,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375,5.84375
2011-04-05,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625,6.5625
2012-04-05,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125,5.78125
2013-04-05,5.125,5.15625,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125,5.125
2014-04-05,5.59375,5.59375,5.59375,5.59375,5.625,5.59375,5.59375,5.59375,5.59375,5.59375,5.59375
2015-04-05,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625,4.40625
2016-04-05,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625,4.90625
2017-04-05,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375,5.4375
2018-04-05,4.96875,4.90625,4.96875,4.9375,4.90625,4.9375,4.90625,4.9375,4.90625,4.90625,4.90625
2019-04-05,5.6875,5.71875,5.6875,5.90625,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875,5.6875
2020-04-05,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875,4.96875
2021-04-05,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875,5.71875
