;gaugeId;issue_date;issue_time;fc_date;fc_value
25;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-04;3187.799560546875
26;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-05;3184.103271484375
27;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-06;3179.745361328125
28;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-07;3095.24365234375
29;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-08;2970.1650390625
30;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-09;2969.701904296875
31;hybas_1120641660;2024-10-04;2024-10-04 14:01:46.539635+00:00;2024-10-10;3026.57958984375
32;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-04;3173.6298828125
33;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-05;3195.225341796875
34;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-06;3171.063232421875
35;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-07;3087.513671875
36;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-08;2934.26416015625
37;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-09;2964.138916015625
38;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-10;3051.114990234375
39;hybas_1120641660;2024-10-05;2024-10-05 13:50:01.388590+00:00;2024-10-11;3071.933349609375
40;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-05;3169.582275390625
41;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-06;3143.439453125
42;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-07;3056.822509765625
43;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-08;2956.05615234375
44;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-09;2965.861572265625
45;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-10;2993.049072265625
46;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-11;3005.71875
47;hybas_1120641660;2024-10-06;2024-10-06 13:37:09.453214+00:00;2024-10-12;3042.622802734375
48;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-06;3025.266845703125
49;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-07;2946.257080078125
50;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-08;2867.303955078125
51;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-09;2876.98583984375
52;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-10;2903.896240234375
53;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-11;2928.067626953125
54;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-12;2967.680908203125
55;hybas_1120641660;2024-10-07;2024-10-07 13:55:48.538211+00:00;2024-10-13;2983.48388671875
56;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-07;2956.24365234375
57;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-08;2928.209716796875
58;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-09;2880.581298828125
59;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-10;2870.784912109375
60;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-11;2902.87744140625
61;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-12;2914.84619140625
62;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-13;2912.70458984375
63;hybas_1120641660;2024-10-08;2024-10-08 13:40:50.126505+00:00;2024-10-14;2938.524658203125
64;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-08;2919.462890625
65;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-09;2900.973876953125
66;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-10;2880.690673828125
67;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-11;2923.319091796875
68;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-12;2950.49169921875
69;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-13;2955.405517578125
70;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-14;2992.29931640625
71;hybas_1120641660;2024-10-09;2024-10-09 13:58:56.863619+00:00;2024-10-15;2985.699462890625
72;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-09;2887.78564453125
73;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-10;2828.544189453125
74;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-11;2869.67431640625
75;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-12;2946.85498046875
76;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-13;2972.498291015625
77;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-14;2996.317626953125
78;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-15;3021.85302734375
79;hybas_1120641660;2024-10-10;2024-10-10 13:41:14.980239+00:00;2024-10-16;3034.449951171875
80;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-10;2868.90869140625
81;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-11;2935.4052734375
82;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-12;3006.38623046875
83;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-13;3056.764404296875
84;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-14;3086.967529296875
85;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-15;3093.714111328125
86;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-16;3090.378662109375
87;hybas_1120641660;2024-10-11;2024-10-11 14:01:48.120765+00:00;2024-10-17;3066.7900390625
88;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-11;2886.286865234375
89;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-12;2972.342041015625
90;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-13;3007.917724609375
91;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-14;3044.380859375
92;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-15;3066.660888671875
93;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-16;3083.57421875
94;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-17;3047.290283203125
95;hybas_1120641660;2024-10-12;2024-10-12 13:55:52.343842+00:00;2024-10-18;2973.93603515625
96;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-12;2929.9521484375
97;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-13;2997.156982421875
98;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-14;3028.967529296875
99;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-15;3045.236328125
100;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-16;3074.94970703125
101;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-17;3044.04638671875
102;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-18;2985.241943359375
103;hybas_1120641660;2024-10-13;2024-10-13 13:41:40.069315+00:00;2024-10-19;2956.24658203125
104;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-13;2990.51318359375
105;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-14;3035.594482421875
106;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-15;3044.673583984375
107;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-16;3069.356689453125
108;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-17;3057.578125
109;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-18;3002.808837890625
110;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-19;2949.952880859375
111;hybas_1120641660;2024-10-14;2024-10-14 14:01:29.080074+00:00;2024-10-20;2954.053466796875
112;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-14;2979.73583984375
113;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-15;2955.36962890625
114;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-16;3006.147216796875
115;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-17;3034.947998046875
116;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-18;3022.77099609375
117;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-19;3000.0654296875
118;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-20;2964.90576171875
119;hybas_1120641660;2024-10-15;2024-10-15 13:49:25.188543+00:00;2024-10-21;2898.3583984375
120;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-15;2958.13916015625
121;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-16;3008.42431640625
122;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-17;3020.1953125
123;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-18;3007.227294921875
124;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-19;3013.340576171875
125;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-20;2980.491943359375
126;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-21;2899.555908203125
127;hybas_1120641660;2024-10-16;2024-10-16 13:41:18.872245+00:00;2024-10-22;2813.2080078125
128;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-16;3029.293701171875
129;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-17;3046.858642578125
130;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-18;3019.616943359375
131;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-19;3029.02099609375
132;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-20;2987.046630859375
133;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-21;2933.277587890625
134;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-22;2854.56005859375
135;hybas_1120641660;2024-10-17;2024-10-17 14:03:27.916141+00:00;2024-10-23;2771.957763671875
136;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-17;3000.356689453125
137;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-18;2971.26220703125
138;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-19;2982.927978515625
139;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-20;2922.01611328125
140;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-21;2863.822021484375
141;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-22;2780.205078125
142;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-23;2706.36572265625
143;hybas_1120641660;2024-10-18;2024-10-18 13:49:02.680787+00:00;2024-10-24;2672.77783203125
144;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-18;2977.468017578125
145;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-19;2939.41357421875
146;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-20;2908.1064453125
147;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-21;2877.062744140625
148;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-22;2788.574951171875
149;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-23;2708.076904296875
150;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-24;2661.5576171875
151;hybas_1120641660;2024-10-19;2024-10-19 13:40:04.863632+00:00;2024-10-25;2626.730712890625
152;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-19;2939.4794921875
153;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-20;2873.984619140625
154;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-21;2870.034912109375
155;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-22;2804.410888671875
156;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-23;2724.68603515625
157;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-24;2669.025634765625
158;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-25;2637.874755859375
159;hybas_1120641660;2024-10-20;2024-10-20 14:00:18.109628+00:00;2024-10-26;2604.26318359375
160;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-20;2884.088134765625
161;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-21;2853.696533203125
162;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-22;2791.0673828125
163;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-23;2731.974365234375
164;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-24;2695.475830078125
165;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-25;2658.55615234375
166;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-26;2610.1357421875
167;hybas_1120641660;2024-10-21;2024-10-21 13:46:05.466924+00:00;2024-10-27;2577.498046875
168;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-21;2867.99365234375
169;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-22;2770.929931640625
170;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-23;2741.02197265625
171;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-24;2686.48876953125
172;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-25;2646.6259765625
173;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-26;2632.579345703125
174;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-27;2578.107177734375
175;hybas_1120641660;2024-10-22;2024-10-22 13:36:00.828568+00:00;2024-10-28;2537.103271484375
176;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-22;2801.490234375
177;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-23;2728.308837890625
178;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-24;2692.314453125
179;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-25;2645.473876953125
180;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-26;2628.118896484375
181;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-27;2568.70654296875
182;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-28;2517.45947265625
183;hybas_1120641660;2024-10-23;2024-10-23 13:56:16.577264+00:00;2024-10-29;2483.9501953125
184;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-23;2749.11279296875
185;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-24;2672.45166015625
186;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-25;2645.388916015625
187;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-26;2615.70849609375
188;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-27;2560.998291015625
189;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-28;2515.503662109375
190;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-29;2468.80322265625
191;hybas_1120641660;2024-10-24;2024-10-24 13:46:32.115642+00:00;2024-10-30;2460.770751953125
192;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-24;2676.14990234375
193;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-25;2619.91162109375
194;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-26;2586.1767578125
195;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-27;2543.3193359375
196;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-28;2491.79150390625
197;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-29;2436.071533203125
198;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-30;2424.287841796875
199;hybas_1120641660;2024-10-25;2024-10-25 13:37:10.666116+00:00;2024-10-31;2428.17626953125
200;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-25;2638.31494140625
201;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-26;2594.489990234375
202;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-27;2578.725830078125
203;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-28;2523.72607421875
204;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-29;2463.579833984375
205;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-30;2444.996826171875
206;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-10-31;2445.735595703125
207;hybas_1120641660;2024-10-26;2024-10-26 13:57:37.900394+00:00;2024-11-01;2422.55126953125
208;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-26;2596.191650390625
209;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-27;2566.055908203125
210;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-28;2531.27001953125
211;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-29;2474.93701171875
212;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-30;2455.58642578125
213;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-10-31;2447.1298828125
214;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-11-01;2417.6953125
215;hybas_1120641660;2024-10-27;2024-10-27 13:48:01.810524+00:00;2024-11-02;2385.704833984375
216;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-10-27;2580.8017578125
217;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-10-28;2525.544677734375
218;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-10-29;2472.05615234375
219;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-10-30;2454.023193359375
220;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-10-31;2444.061767578125
221;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-11-01;2409.249755859375
222;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-11-02;2377.9736328125
223;hybas_1120641660;2024-10-28;2024-10-28 13:48:15.072549+00:00;2024-11-03;2352.25341796875
224;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-10-28;2540.974609375
225;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-10-29;2472.3466796875
226;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-10-30;2461.939453125
227;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-10-31;2448.834228515625
228;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-11-01;2408.643798828125
229;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-11-02;2376.11328125
230;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-11-03;2346.0009765625
231;hybas_1120641660;2024-10-29;2024-10-29 14:02:04.773628+00:00;2024-11-04;2317.89208984375
232;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-10-29;2494.083251953125
233;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-10-30;2467.488037109375
234;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-10-31;2457.758056640625
235;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-11-01;2416.322265625
236;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-11-02;2381.10498046875
237;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-11-03;2349.616943359375
238;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-11-04;2320.183349609375
239;hybas_1120641660;2024-10-30;2024-10-30 13:50:22.261865+00:00;2024-11-05;2285.757080078125
240;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-10-30;2494.01611328125
241;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-10-31;2470.96240234375
242;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-01;2436.451904296875
243;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-02;2395.0771484375
244;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-03;2365.72705078125
245;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-04;2333.550048828125
246;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-05;2285.5673828125
247;hybas_1120641660;2024-10-31;2024-10-31 13:41:58.779449+00:00;2024-11-06;2237.101318359375
248;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-10-31;2478.560546875
249;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-01;2426.393310546875
250;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-02;2389.993408203125
251;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-03;2360.3486328125
252;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-04;2329.5322265625
253;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-05;2290.171875
254;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-06;2241.54931640625
255;hybas_1120641660;2024-11-01;2024-11-01 14:03:27.570750+00:00;2024-11-07;2190.173583984375
256;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-01;2438.667236328125
257;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-02;2390.718505859375
258;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-03;2362.8896484375
259;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-04;2327.82470703125
260;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-05;2295.322265625
261;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-06;2248.116455078125
262;hybas_1120641660;2024-11-02;2024-11-02 13:52:02.245697+00:00;2024-11-07;2195.4697265625
