,Observation,Start Date,End Date,StationName
381,1,1982-08-23 12:00:00,1982-09-06 12:00:00,Kayes
382,1,1985-08-16 12:00:00,1985-08-17 12:00:00,Kayes
383,1,1985-08-20 12:00:00,1985-09-19 12:00:00,Kayes
384,1,1986-09-02 12:00:00,1986-09-16 12:00:00,Kayes
385,1,1986-09-27 12:00:00,1986-10-01 12:00:00,Kayes
386,1,1988-08-28 12:00:00,1988-09-27 12:00:00,Kayes
387,1,1989-08-21 12:00:00,1989-09-01 12:00:00,Kayes
388,1,1989-09-10 12:00:00,1989-09-13 12:00:00,Kayes
389,1,1989-09-20 12:00:00,1989-09-25 12:00:00,Kayes
390,1,1991-08-25 12:00:00,1991-08-26 12:00:00,Kayes
391,1,1991-09-02 12:00:00,1991-09-07 12:00:00,Kayes
392,1,1991-10-04 12:00:00,1991-10-08 12:00:00,Kayes
393,1,1992-08-31 12:00:00,1992-09-20 12:00:00,Kayes
394,1,1993-09-02 12:00:00,1993-09-09 12:00:00,Kayes
395,1,1993-09-12 12:00:00,1993-09-20 12:00:00,Kayes
396,1,1994-08-10 12:00:00,1994-08-12 12:00:00,Kayes
397,1,1994-08-22 12:00:00,1994-09-24 12:00:00,Kayes
398,1,1994-11-10 12:00:00,1994-12-03 12:00:00,Kayes
399,1,1994-12-16 12:00:00,1995-01-05 12:00:00,Kayes
400,1,1995-08-16 12:00:00,1995-09-24 12:00:00,Kayes
401,1,1995-09-27 12:00:00,1995-10-01 12:00:00,Kayes
402,1,1996-08-30 12:00:00,1996-09-04 12:00:00,Kayes
403,1,1996-09-23 12:00:00,1996-09-27 12:00:00,Kayes
404,1,1997-08-30 12:00:00,1997-09-23 12:00:00,Kayes
405,1,1998-08-23 12:00:00,1998-08-24 12:00:00,Kayes
406,1,1998-08-28 12:00:00,1998-09-22 12:00:00,Kayes
407,1,1999-08-12 12:00:00,1999-10-31 12:00:00,Kayes
408,1,2000-09-03 12:00:00,2000-09-24 12:00:00,Kayes
409,1,2001-08-29 12:00:00,2001-09-10 12:00:00,Kayes
410,1,2001-09-13 12:00:00,2001-09-23 12:00:00,Kayes
411,1,2002-09-04 12:00:00,2002-09-27 12:00:00,Kayes
412,1,2003-08-08 12:00:00,2003-08-11 12:00:00,Kayes
413,1,2003-08-15 12:00:00,2003-10-12 12:00:00,Kayes
414,1,2005-08-28 12:00:00,2005-09-12 12:00:00,Kayes
415,1,2007-08-03 12:00:00,2007-08-04 12:00:00,Kayes
416,1,2007-08-08 12:00:00,2007-08-10 12:00:00,Kayes
417,1,2007-08-12 12:00:00,2007-08-20 12:00:00,Kayes
418,1,2007-08-23 12:00:00,2007-09-20 12:00:00,Kayes
419,1,2008-08-23 12:00:00,2008-09-02 12:00:00,Kayes
420,1,2008-09-04 12:00:00,2008-09-12 12:00:00,Kayes
421,1,2009-08-09 12:00:00,2009-08-10 12:00:00,Kayes
422,1,2009-08-19 12:00:00,2009-08-21 12:00:00,Kayes
423,1,2009-08-24 12:00:00,2009-08-27 12:00:00,Kayes
424,1,2009-09-04 12:00:00,2009-09-29 12:00:00,Kayes
425,1,2010-09-03 12:00:00,2010-09-27 12:00:00,Kayes
426,1,2011-08-22 12:00:00,2011-09-02 12:00:00,Kayes
427,1,2012-07-20 12:00:00,2012-07-28 12:00:00,Kayes
428,1,2012-08-10 12:00:00,2012-09-13 12:00:00,Kayes
429,1,2012-09-20 12:00:00,2012-10-10 12:00:00,Kayes
430,1,2013-08-12 12:00:00,2013-09-24 12:00:00,Kayes
431,1,2014-09-04 12:00:00,2014-09-11 12:00:00,Kayes
432,1,2015-08-09 12:00:00,2015-08-14 12:00:00,Kayes
433,1,2015-08-23 12:00:00,2015-09-17 12:00:00,Kayes
434,1,2016-08-18 12:00:00,2016-08-30 12:00:00,Kayes
435,1,2016-09-02 12:00:00,2016-10-11 12:00:00,Kayes
436,1,2018-08-09 12:00:00,2018-08-14 12:00:00,Kayes
437,1,2018-08-19 12:00:00,2018-09-28 12:00:00,Kayes
