,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
20,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1958-08-21 12:00:00,1958-08-22 12:00:00,Kayes
21,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1958-08-29 12:00:00,1958-09-02 12:00:00,Kayes
22,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1958-09-04 12:00:00,1958-09-06 12:00:00,Kayes
23,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1959-08-24 12:00:00,1959-08-25 12:00:00,Kayes
24,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1959-09-05 12:00:00,1959-09-09 12:00:00,Kayes
25,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1961-09-02 12:00:00,1961-09-17 12:00:00,Kayes
26,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1964-08-31 12:00:00,1964-09-09 12:00:00,Kayes
27,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1964-09-17 12:00:00,1964-09-26 12:00:00,Kayes
28,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1965-08-17 12:00:00,1965-08-20 12:00:00,Kayes
29,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1965-09-04 12:00:00,1965-09-13 12:00:00,Kayes
30,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1966-10-13 12:00:00,1966-10-15 12:00:00,Kayes
31,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1967-09-02 12:00:00,1967-09-05 12:00:00,Kayes
32,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1967-09-11 12:00:00,1967-09-21 12:00:00,Kayes
33,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1974-08-22 12:00:00,1974-08-27 12:00:00,Kayes
34,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1953-09-02 12:00:00,1953-09-22 12:00:00,Koulikoro
35,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1954-09-21 12:00:00,1954-09-22 12:00:00,Koulikoro
36,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1955-09-22 12:00:00,1955-10-14 12:00:00,Koulikoro
37,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1957-09-15 12:00:00,1957-10-26 12:00:00,Koulikoro
38,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1959-09-19 12:00:00,1959-10-04 12:00:00,Koulikoro
39,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1960-09-24 12:00:00,1960-10-04 12:00:00,Koulikoro
40,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1962-09-03 12:00:00,1962-10-11 12:00:00,Koulikoro
41,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1963-10-19 12:00:00,1963-10-28 12:00:00,Koulikoro
42,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1964-09-23 12:00:00,1964-10-11 12:00:00,Koulikoro
43,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1967-09-21 12:00:00,1967-10-27 12:00:00,Koulikoro
44,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1969-09-05 12:00:00,1969-09-25 12:00:00,Koulikoro
45,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1969-10-30 12:00:00,1969-11-06 12:00:00,Koulikoro
46,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1975-10-02 12:00:00,1975-10-11 12:00:00,Koulikoro
47,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,2001-09-13 12:00:00,2001-09-19 12:00:00,Koulikoro
48,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,2001-09-21 12:00:00,2001-09-24 12:00:00,Koulikoro
49,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1957-08-30 12:00:00,1957-10-27 12:00:00,Bougouni
50,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1958-09-08 12:00:00,1958-09-14 12:00:00,Bougouni
51,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1959-09-20 12:00:00,1959-09-30 12:00:00,Bougouni
52,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1961-08-31 12:00:00,1961-09-26 12:00:00,Bougouni
53,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1962-09-19 12:00:00,1962-09-29 12:00:00,Bougouni
54,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1964-09-01 12:00:00,1964-10-13 12:00:00,Bougouni
55,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1966-09-11 12:00:00,1966-10-17 12:00:00,Bougouni
56,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1967-09-02 12:00:00,1967-09-13 12:00:00,Bougouni
57,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1970-09-06 12:00:00,1970-10-03 12:00:00,Bougouni
58,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1981-09-16 12:00:00,1981-09-22 12:00:00,Bougouni
59,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,2012-09-21 12:00:00,2012-09-28 12:00:00,Bougouni
60,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,2018-09-13 12:00:00,2018-10-08 12:00:00,Bougouni
61,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1957-09-02 12:00:00,1957-10-26 12:00:00,Pankourou
62,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1958-08-18 12:00:00,1958-10-04 12:00:00,Pankourou
63,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1959-08-27 12:00:00,1959-10-16 12:00:00,Pankourou
64,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1960-09-08 12:00:00,1960-10-19 12:00:00,Pankourou
65,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1961-09-02 12:00:00,1961-09-28 12:00:00,Pankourou
66,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1962-09-08 12:00:00,1962-09-23 12:00:00,Pankourou
67,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1962-09-28 12:00:00,1962-09-30 12:00:00,Pankourou
68,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1964-08-27 12:00:00,1964-10-20 12:00:00,Pankourou
69,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1965-09-21 12:00:00,1965-10-09 12:00:00,Pankourou
70,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1966-09-19 12:00:00,1966-10-13 12:00:00,Pankourou
71,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1967-08-21 12:00:00,1967-10-19 12:00:00,Pankourou
72,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1969-09-03 12:00:00,1969-09-21 12:00:00,Pankourou
73,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1970-08-31 12:00:00,1970-10-07 12:00:00,Pankourou
74,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,2003-10-02 12:00:00,2003-10-05 12:00:00,Pankourou
75,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,2016-09-15 12:00:00,2016-09-24 12:00:00,Pankourou
76,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,2018-09-03 12:00:00,2018-09-11 12:00:00,Pankourou
77,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1952-10-04 12:00:00,1952-11-27 12:00:00,Sofara
78,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1953-09-15 12:00:00,1953-11-08 12:00:00,Sofara
79,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1954-09-16 12:00:00,1954-11-21 12:00:00,Sofara
80,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1955-09-15 12:00:00,1955-11-15 12:00:00,Sofara
81,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1957-09-25 12:00:00,1957-11-26 12:00:00,Sofara
82,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1958-09-18 12:00:00,1958-11-08 12:00:00,Sofara
83,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1959-10-05 12:00:00,1959-11-04 12:00:00,Sofara
84,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1960-10-14 12:00:00,1960-11-01 12:00:00,Sofara
85,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1961-09-21 12:00:00,1961-10-28 12:00:00,Sofara
86,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1962-10-18 12:00:00,1962-10-30 12:00:00,Sofara
87,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1964-09-12 12:00:00,1964-09-16 12:00:00,Sofara
88,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1964-09-20 12:00:00,1964-11-15 12:00:00,Sofara
89,Mali (le),ML,Mopti,ML05,DJENNE,,,ML0503,Djenne,0.376815850575,3.40351109101,2015-06-01,2021-12-20,0000/00/00,StationName_1,Sofara,1,1967-09-19 12:00:00,1967-11-15 12:00:00,Sofara
90,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1950-10-16 12:00:00,1950-11-21 12:00:00,Mopti
91,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1951-10-22 12:00:00,1951-12-17 12:00:00,Mopti
92,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1952-10-13 12:00:00,1952-12-03 12:00:00,Mopti
93,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1953-09-29 12:00:00,1953-11-21 12:00:00,Mopti
94,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1954-09-28 12:00:00,1954-12-09 12:00:00,Mopti
95,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1955-09-27 12:00:00,1955-11-29 12:00:00,Mopti
96,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1957-10-12 12:00:00,1957-12-07 12:00:00,Mopti
97,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1958-10-16 12:00:00,1958-11-18 12:00:00,Mopti
98,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1959-10-24 12:00:00,1959-10-31 12:00:00,Mopti
99,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1960-10-27 12:00:00,1960-11-04 12:00:00,Mopti
100,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1961-10-14 12:00:00,1961-11-02 12:00:00,Mopti
101,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1962-10-20 12:00:00,1962-11-19 12:00:00,Mopti
102,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1964-10-04 12:00:00,1964-11-20 12:00:00,Mopti
103,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1967-10-10 12:00:00,1967-11-30 12:00:00,Mopti
104,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1960-09-22 12:00:00,1960-10-05 12:00:00,Bamako
105,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1961-09-14 12:00:00,1961-09-19 12:00:00,Bamako
106,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1962-09-01 12:00:00,1962-10-15 12:00:00,Bamako
107,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1963-10-18 12:00:00,1963-10-28 12:00:00,Bamako
108,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1964-09-21 12:00:00,1964-10-10 12:00:00,Bamako
109,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1967-09-15 12:00:00,1967-10-26 12:00:00,Bamako
110,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1969-09-03 12:00:00,1969-09-25 12:00:00,Bamako
111,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1969-10-29 12:00:00,1969-11-06 12:00:00,Bamako
112,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1975-09-20 12:00:00,1975-09-21 12:00:00,Bamako
113,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1975-10-01 12:00:00,1975-10-11 12:00:00,Bamako
114,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,2001-09-11 12:00:00,2001-09-27 12:00:00,Bamako
115,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,2018-09-13 12:00:00,2018-09-18 12:00:00,Bamako
116,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1957-09-02 12:00:00,1957-10-26 12:00:00,Pankourou
