,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
11,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1957-09-09 12:00:00,1957-10-24 12:00:00,Bougouni
12,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1961-09-06 12:00:00,1961-09-21 12:00:00,Bougouni
13,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1964-09-13 12:00:00,1964-10-09 12:00:00,Bougouni
14,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1966-09-17 12:00:00,1966-10-07 12:00:00,Bougouni
15,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,1970-09-20 12:00:00,1970-09-26 12:00:00,Bougouni
16,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bougouni,1,2018-09-21 12:00:00,2018-09-30 12:00:00,Bougouni
17,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1957-09-25 12:00:00,1957-10-19 12:00:00,Pankourou
18,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1958-09-03 12:00:00,1958-09-17 12:00:00,Pankourou
19,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1960-09-27 12:00:00,1960-10-13 12:00:00,Pankourou
20,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1961-09-06 12:00:00,1961-09-23 12:00:00,Pankourou
21,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1964-09-02 12:00:00,1964-10-10 12:00:00,Pankourou
22,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1967-08-25 12:00:00,1967-10-05 12:00:00,Pankourou
23,Mali (le),ML,Sikasso,ML03,KOLONDIEBA,,,ML0303,,0.662086782128,4.99484264593,2015-06-01,2021-12-20,0000/00/00,StationName_1,Pankourou,1,1970-09-07 12:00:00,1970-10-01 12:00:00,Pankourou
24,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1953-10-29 12:00:00,1953-10-31 12:00:00,Mopti
25,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1954-11-01 12:00:00,1954-11-05 12:00:00,Mopti
26,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1955-11-01 12:00:00,1955-11-03 12:00:00,Mopti
27,Mali (le),ML,Mopti,ML05,MOPTI,,,ML0506,,0.611428844667,5.43831055159,2015-06-01,2021-12-20,0000/00/00,StationName_1,Mopti,1,1957-11-14 12:00:00,1957-11-15 12:00:00,Mopti
28,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1962-09-04 12:00:00,1962-09-07 12:00:00,Bamako
29,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1962-09-18 12:00:00,1962-10-02 12:00:00,Bamako
30,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1963-10-20 12:00:00,1963-10-25 12:00:00,Bamako
31,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1967-09-30 12:00:00,1967-10-23 12:00:00,Bamako
32,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,1969-09-06 12:00:00,1969-09-19 12:00:00,Bamako
33,Mali (le),ML,Bamako,ML09,BAMAKO,,,ML0901,,0.0204390347066,0.751733848452,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bamako,1,2001-09-13 12:00:00,2001-09-15 12:00:00,Bamako
34,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1957-09-25 12:00:00,1957-10-19 12:00:00,Pankourou
35,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1958-09-03 12:00:00,1958-09-17 12:00:00,Pankourou
36,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1960-09-27 12:00:00,1960-10-13 12:00:00,Pankourou
37,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1961-09-06 12:00:00,1961-09-23 12:00:00,Pankourou
38,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-09-02 12:00:00,1964-10-10 12:00:00,Pankourou
39,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-25 12:00:00,1967-10-05 12:00:00,Pankourou
40,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-09-07 12:00:00,1970-10-01 12:00:00,Pankourou
41,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1957-09-25 12:00:00,1957-10-19 12:00:00,Pankourou
42,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1958-09-03 12:00:00,1958-09-17 12:00:00,Pankourou
43,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1960-09-27 12:00:00,1960-10-13 12:00:00,Pankourou
44,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1961-09-06 12:00:00,1961-09-23 12:00:00,Pankourou
45,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-09-02 12:00:00,1964-10-10 12:00:00,Pankourou
46,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-25 12:00:00,1967-10-05 12:00:00,Pankourou
47,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-09-07 12:00:00,1970-10-01 12:00:00,Pankourou
48,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1950-09-14 12:00:00,1950-10-02 12:00:00,Douna
49,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1952-09-29 12:00:00,1952-11-06 12:00:00,Douna
50,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1953-09-07 12:00:00,1953-10-08 12:00:00,Douna
51,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1954-09-08 12:00:00,1954-10-14 12:00:00,Douna
52,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1958-09-10 12:00:00,1958-09-28 12:00:00,Douna
53,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1961-09-13 12:00:00,1961-10-03 12:00:00,Douna
54,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1964-09-07 12:00:00,1964-10-22 12:00:00,Douna
55,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1967-09-15 12:00:00,1967-10-03 12:00:00,Douna
56,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1967-09-27 12:00:00,1967-10-20 12:00:00,Banankoro
57,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-09-03 12:00:00,1969-09-13 12:00:00,Banankoro
58,Mali (le),ML,Koulikoro,ML02,KANGABA,,,ML0203,,0.398151589355,3.67964381907,2015-06-01,2021-12-20,0000/00/00,StationName_3,Banankoro,1,1969-10-27 12:00:00,1969-11-02 12:00:00,Banankoro
59,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1962-09-04 12:00:00,1962-09-07 12:00:00,Bamako
60,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1962-09-18 12:00:00,1962-10-02 12:00:00,Bamako
61,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1963-10-20 12:00:00,1963-10-25 12:00:00,Bamako
62,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1967-09-30 12:00:00,1967-10-23 12:00:00,Bamako
63,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,1969-09-06 12:00:00,1969-09-19 12:00:00,Bamako
64,Mali (le),ML,Koulikoro,ML02,KATI,,,ML0204,,1.39683590166,7.7028093969,2015-06-01,2021-12-20,0000/00/00,StationName_3,Bamako,1,2001-09-13 12:00:00,2001-09-15 12:00:00,Bamako
65,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1950-09-14 12:00:00,1950-10-02 12:00:00,Douna
66,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1952-09-29 12:00:00,1952-11-06 12:00:00,Douna
67,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1953-09-07 12:00:00,1953-10-08 12:00:00,Douna
68,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1954-09-08 12:00:00,1954-10-14 12:00:00,Douna
69,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1958-09-10 12:00:00,1958-09-28 12:00:00,Douna
70,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1961-09-13 12:00:00,1961-10-03 12:00:00,Douna
71,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1964-09-07 12:00:00,1964-10-22 12:00:00,Douna
72,Mali (le),ML,Ségou,ML04,SEGOU,,,ML0406,Segou,1.31804654522,6.34259661011,2015-06-01,2021-12-20,0000/00/00,StationName_4,Douna,1,1967-09-15 12:00:00,1967-10-03 12:00:00,Douna
