,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
583,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-08-10 12:00:00,1964-11-09 12:00:00,Pankourou
584,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1965-08-16 12:00:00,1965-11-07 12:00:00,Pankourou
585,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1966-09-04 12:00:00,1966-11-07 12:00:00,Pankourou
586,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-12 12:00:00,1967-10-31 12:00:00,Pankourou
587,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1968-08-18 12:00:00,1968-10-18 12:00:00,Pankourou
588,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1969-08-16 12:00:00,1969-11-05 12:00:00,Pankourou
589,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-08-16 12:00:00,1970-10-17 12:00:00,Pankourou
590,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1971-08-24 12:00:00,1971-10-06 12:00:00,Pankourou
591,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1974-08-20 12:00:00,1974-08-25 12:00:00,Pankourou
592,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1974-08-29 12:00:00,1974-08-30 12:00:00,Pankourou
593,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1975-09-08 12:00:00,1975-10-16 12:00:00,Pankourou
594,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1979-09-09 12:00:00,1979-09-25 12:00:00,Pankourou
595,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1980-09-09 12:00:00,1980-09-19 12:00:00,Pankourou
596,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1981-08-07 12:00:00,1981-08-19 12:00:00,Pankourou
597,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1981-08-29 12:00:00,1981-09-28 12:00:00,Pankourou
598,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1988-08-29 12:00:00,1988-08-31 12:00:00,Pankourou
599,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1988-09-10 12:00:00,1988-09-20 12:00:00,Pankourou
600,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1994-08-18 12:00:00,1994-08-23 12:00:00,Pankourou
601,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1994-09-12 12:00:00,1994-11-11 12:00:00,Pankourou
602,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1998-08-17 12:00:00,1998-09-19 12:00:00,Pankourou
603,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1998-09-22 12:00:00,1998-10-19 12:00:00,Pankourou
604,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-08-15 12:00:00,1999-10-04 12:00:00,Pankourou
605,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-10-07 12:00:00,1999-10-17 12:00:00,Pankourou
606,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-10-20 12:00:00,1999-10-23 12:00:00,Pankourou
607,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2000-08-21 12:00:00,2000-09-16 12:00:00,Pankourou
608,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-09-01 12:00:00,2003-09-08 12:00:00,Pankourou
609,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-09-11 12:00:00,2003-09-28 12:00:00,Pankourou
610,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-10-02 12:00:00,2003-10-20 12:00:00,Pankourou
611,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2006-09-25 12:00:00,2006-09-29 12:00:00,Pankourou
612,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2007-08-28 12:00:00,2007-10-13 12:00:00,Pankourou
613,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2008-10-04 12:00:00,2008-10-05 12:00:00,Pankourou
614,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2009-09-03 12:00:00,2009-10-09 12:00:00,Pankourou
615,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2010-09-10 12:00:00,2010-10-20 12:00:00,Pankourou
616,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2012-08-25 12:00:00,2012-08-30 12:00:00,Pankourou
617,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2012-09-02 12:00:00,2012-10-28 12:00:00,Pankourou
618,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2013-09-11 12:00:00,2013-09-26 12:00:00,Pankourou
619,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2014-08-26 12:00:00,2014-09-16 12:00:00,Pankourou
620,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2015-08-30 12:00:00,2015-09-28 12:00:00,Pankourou
621,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2016-08-02 12:00:00,2016-10-18 12:00:00,Pankourou
622,Mali (le),ML,Sikasso,ML03,BOUGOUNI,,,ML0301,,1.64567197944,9.88488984559,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2018-08-07 12:00:00,2018-09-11 12:00:00,Pankourou
623,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1956-08-23 12:00:00,1956-10-21 12:00:00,Pankourou
624,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1957-08-07 12:00:00,1957-11-11 12:00:00,Pankourou
625,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1958-08-06 12:00:00,1958-10-26 12:00:00,Pankourou
626,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1959-08-19 12:00:00,1959-10-25 12:00:00,Pankourou
627,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1960-08-13 12:00:00,1960-11-02 12:00:00,Pankourou
628,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1961-08-11 12:00:00,1961-10-14 12:00:00,Pankourou
629,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1962-08-27 12:00:00,1962-10-24 12:00:00,Pankourou
630,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1963-08-30 12:00:00,1963-11-05 12:00:00,Pankourou
631,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1964-08-10 12:00:00,1964-11-09 12:00:00,Pankourou
632,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1965-08-16 12:00:00,1965-11-07 12:00:00,Pankourou
633,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1966-09-04 12:00:00,1966-11-07 12:00:00,Pankourou
634,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1967-08-12 12:00:00,1967-10-31 12:00:00,Pankourou
635,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1968-08-18 12:00:00,1968-10-18 12:00:00,Pankourou
636,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1969-08-16 12:00:00,1969-11-05 12:00:00,Pankourou
637,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1970-08-16 12:00:00,1970-10-17 12:00:00,Pankourou
638,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1971-08-24 12:00:00,1971-10-06 12:00:00,Pankourou
639,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1974-08-20 12:00:00,1974-08-25 12:00:00,Pankourou
640,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1974-08-29 12:00:00,1974-08-30 12:00:00,Pankourou
641,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1975-09-08 12:00:00,1975-10-16 12:00:00,Pankourou
642,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1979-09-09 12:00:00,1979-09-25 12:00:00,Pankourou
643,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1980-09-09 12:00:00,1980-09-19 12:00:00,Pankourou
644,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1981-08-07 12:00:00,1981-08-19 12:00:00,Pankourou
645,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1981-08-29 12:00:00,1981-09-28 12:00:00,Pankourou
646,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1988-08-29 12:00:00,1988-08-31 12:00:00,Pankourou
647,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1988-09-10 12:00:00,1988-09-20 12:00:00,Pankourou
648,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1994-08-18 12:00:00,1994-08-23 12:00:00,Pankourou
649,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1994-09-12 12:00:00,1994-11-11 12:00:00,Pankourou
650,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1998-08-17 12:00:00,1998-09-19 12:00:00,Pankourou
651,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1998-09-22 12:00:00,1998-10-19 12:00:00,Pankourou
652,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-08-15 12:00:00,1999-10-04 12:00:00,Pankourou
653,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-10-07 12:00:00,1999-10-17 12:00:00,Pankourou
654,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,1999-10-20 12:00:00,1999-10-23 12:00:00,Pankourou
655,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2000-08-21 12:00:00,2000-09-16 12:00:00,Pankourou
656,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-09-01 12:00:00,2003-09-08 12:00:00,Pankourou
657,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-09-11 12:00:00,2003-09-28 12:00:00,Pankourou
658,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2003-10-02 12:00:00,2003-10-20 12:00:00,Pankourou
659,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2006-09-25 12:00:00,2006-09-29 12:00:00,Pankourou
660,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2007-08-28 12:00:00,2007-10-13 12:00:00,Pankourou
661,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2008-10-04 12:00:00,2008-10-05 12:00:00,Pankourou
662,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2009-09-03 12:00:00,2009-10-09 12:00:00,Pankourou
663,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2010-09-10 12:00:00,2010-10-20 12:00:00,Pankourou
664,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2012-08-25 12:00:00,2012-08-30 12:00:00,Pankourou
665,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2012-09-02 12:00:00,2012-10-28 12:00:00,Pankourou
666,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2013-09-11 12:00:00,2013-09-26 12:00:00,Pankourou
667,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2014-08-26 12:00:00,2014-09-16 12:00:00,Pankourou
668,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2015-08-30 12:00:00,2015-09-28 12:00:00,Pankourou
669,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2016-08-02 12:00:00,2016-10-18 12:00:00,Pankourou
670,Mali (le),ML,Sikasso,ML03,SIKASSO,,,ML0305,,1.28752224868,6.38803761798,2015-06-01,2021-12-20,0000/00/00,StationName_2,Pankourou,1,2018-08-07 12:00:00,2018-09-11 12:00:00,Pankourou
671,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1950-08-20 12:00:00,1950-11-16 12:00:00,Douna
672,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1951-08-22 12:00:00,1951-12-07 12:00:00,Douna
673,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1952-08-31 12:00:00,1952-11-25 12:00:00,Douna
674,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1953-08-07 12:00:00,1953-11-10 12:00:00,Douna
675,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1954-08-11 12:00:00,1954-11-29 12:00:00,Douna
676,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1955-08-03 12:00:00,1955-11-16 12:00:00,Douna
677,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1956-08-25 12:00:00,1956-11-02 12:00:00,Douna
678,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1957-08-13 12:00:00,1957-11-22 12:00:00,Douna
679,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1958-08-15 12:00:00,1958-11-06 12:00:00,Douna
680,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1959-08-23 12:00:00,1959-11-03 12:00:00,Douna
681,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1960-08-24 12:00:00,1960-11-05 12:00:00,Douna
682,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1961-08-13 12:00:00,1961-10-28 12:00:00,Douna
683,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1962-09-01 12:00:00,1962-11-06 12:00:00,Douna
684,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1963-09-01 12:00:00,1963-11-11 12:00:00,Douna
685,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1964-08-13 12:00:00,1964-11-12 12:00:00,Douna
686,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1965-08-23 12:00:00,1965-11-05 12:00:00,Douna
687,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1966-09-04 12:00:00,1966-11-13 12:00:00,Douna
688,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1967-08-19 12:00:00,1967-11-16 12:00:00,Douna
689,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1968-08-27 12:00:00,1968-10-22 12:00:00,Douna
690,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1969-08-21 12:00:00,1969-11-05 12:00:00,Douna
691,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1970-08-25 12:00:00,1970-10-27 12:00:00,Douna
692,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1971-08-29 12:00:00,1971-10-14 12:00:00,Douna
693,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1974-08-22 12:00:00,1974-10-01 12:00:00,Douna
694,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1975-09-07 12:00:00,1975-10-22 12:00:00,Douna
695,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1979-09-12 12:00:00,1979-09-30 12:00:00,Douna
696,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1980-09-17 12:00:00,1980-09-19 12:00:00,Douna
697,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1981-09-07 12:00:00,1981-10-04 12:00:00,Douna
698,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1994-08-21 12:00:00,1994-09-04 12:00:00,Douna
699,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1994-09-16 12:00:00,1994-11-09 12:00:00,Douna
700,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1999-08-14 12:00:00,1999-09-30 12:00:00,Douna
701,Mali (le),ML,Ségou,ML04,BLA,,,ML0402,,0.503866876696,3.99695513298,2015-06-01,2021-12-20,0000/00/00,StationName_2,Douna,1,1999-10-03 12:00:00,1999-10-26 12:00:00,Douna
