,Observation,Start Date,End Date,StationName
66,1,2012-09-19 12:00:00,2012-10-05 12:00:00,Bougouni
67,1,2013-09-12 12:00:00,2013-09-23 12:00:00,Bougouni
68,1,2018-09-08 12:00:00,2018-10-14 12:00:00,Bougouni
69,1,1981-09-10 12:00:00,1981-09-17 12:00:00,Pankourou
70,1,1994-09-22 12:00:00,1994-09-28 12:00:00,Pankourou
71,1,1994-10-25 12:00:00,1994-10-28 12:00:00,Pankourou
72,1,1998-09-09 12:00:00,1998-09-19 12:00:00,Pankourou
73,1,1998-09-22 12:00:00,1998-10-12 12:00:00,Pankourou
74,1,1999-08-23 12:00:00,1999-09-30 12:00:00,Pankourou
75,1,2003-09-12 12:00:00,2003-09-28 12:00:00,Pankourou
76,1,2003-10-02 12:00:00,2003-10-14 12:00:00,Pankourou
77,1,2007-09-07 12:00:00,2007-10-05 12:00:00,Pankourou
78,1,2010-09-13 12:00:00,2010-10-08 12:00:00,Pankourou
79,1,2012-09-18 12:00:00,2012-10-19 12:00:00,Pankourou
80,1,2016-08-25 12:00:00,2016-10-06 12:00:00,Pankourou
81,1,2018-08-20 12:00:00,2018-09-11 12:00:00,Pankourou
82,1,1980-09-07 12:00:00,1980-09-10 12:00:00,Dibiya
83,1,1991-10-04 12:00:00,1991-10-05 12:00:00,Dibiya
84,1,1994-09-03 12:00:00,1994-09-12 12:00:00,Dibiya
85,1,1995-08-25 12:00:00,1995-08-28 12:00:00,Dibiya
86,1,1996-08-30 12:00:00,1996-09-01 12:00:00,Dibiya
87,1,1998-08-31 12:00:00,1998-09-04 12:00:00,Dibiya
88,1,1998-10-01 12:00:00,1998-10-03 12:00:00,Dibiya
89,1,2000-09-04 12:00:00,2000-09-10 12:00:00,Dibiya
90,1,2000-09-15 12:00:00,2000-09-16 12:00:00,Dibiya
91,1,2001-08-29 12:00:00,2001-09-02 12:00:00,Dibiya
92,1,2000-09-08 12:00:00,2000-09-09 12:00:00,Kayes
93,1,2001-09-01 12:00:00,2001-09-02 12:00:00,Kayes
94,1,2007-08-31 12:00:00,2007-09-06 12:00:00,Kayes
95,1,2012-08-26 12:00:00,2012-08-29 12:00:00,Kayes
