,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2,ADM2ALT1FR,ADM2ALT2FR,ADM2_PCODE,ADM2_REF,Shape_Area,Shape_Leng,date,validOn,validTo,StationName_Type,StationName_Merged,Observation,Start Date,End Date,StationName
32,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,1994-09-19 12:00:00,1994-09-21 12:00:00,Dibiya
33,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,1995-08-24 12:00:00,1995-09-07 12:00:00,Dibiya
34,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,1996-08-30 12:00:00,1996-09-02 12:00:00,Dibiya
35,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,1998-08-28 12:00:00,1998-09-08 12:00:00,Dibiya
36,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,1998-10-01 12:00:00,1998-10-07 12:00:00,Dibiya
37,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,2000-09-03 12:00:00,2000-09-10 12:00:00,Dibiya
38,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,2000-09-14 12:00:00,2000-09-19 12:00:00,Dibiya
39,Mali (le),ML,Kayes,ML01,BAFOULABE,,,ML0101,,1.65474148825,6.70820680221,2015-06-01,2021-12-20,0000/00/00,StationName_1,Dibiya,1,2001-08-28 12:00:00,2001-09-03 12:00:00,Dibiya
40,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1950-08-20 12:00:00,1950-08-23 12:00:00,Kayes
41,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1950-08-31 12:00:00,1950-09-02 12:00:00,Kayes
42,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1950-09-06 12:00:00,1950-10-06 12:00:00,Kayes
43,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1951-10-02 12:00:00,1951-10-10 12:00:00,Kayes
44,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1952-09-09 12:00:00,1952-09-11 12:00:00,Kayes
45,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1952-09-28 12:00:00,1952-10-07 12:00:00,Kayes
46,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1953-09-04 12:00:00,1953-09-08 12:00:00,Kayes
47,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1953-09-12 12:00:00,1953-09-16 12:00:00,Kayes
48,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1954-08-02 12:00:00,1954-09-15 12:00:00,Kayes
49,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1954-09-26 12:00:00,1954-09-29 12:00:00,Kayes
50,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1955-08-02 12:00:00,1955-08-09 12:00:00,Kayes
51,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1955-08-19 12:00:00,1955-10-07 12:00:00,Kayes
52,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1956-08-20 12:00:00,1956-09-27 12:00:00,Kayes
53,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1956-10-08 12:00:00,1956-10-11 12:00:00,Kayes
54,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1957-08-15 12:00:00,1957-09-26 12:00:00,Kayes
55,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1957-10-03 12:00:00,1957-10-13 12:00:00,Kayes
56,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1958-08-09 12:00:00,1958-08-22 12:00:00,Kayes
57,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1958-08-29 12:00:00,1958-09-17 12:00:00,Kayes
58,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1959-08-19 12:00:00,1959-09-14 12:00:00,Kayes
59,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1960-09-18 12:00:00,1960-09-20 12:00:00,Kayes
60,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1961-08-05 12:00:00,1961-08-07 12:00:00,Kayes
61,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1961-08-13 12:00:00,1961-08-16 12:00:00,Kayes
62,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1961-08-19 12:00:00,1961-08-21 12:00:00,Kayes
63,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1961-08-25 12:00:00,1961-09-25 12:00:00,Kayes
64,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1962-08-24 12:00:00,1962-09-06 12:00:00,Kayes
65,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1962-09-17 12:00:00,1962-09-22 12:00:00,Kayes
66,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1963-09-06 12:00:00,1963-09-09 12:00:00,Kayes
67,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1964-08-27 12:00:00,1964-10-03 12:00:00,Kayes
68,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1965-08-15 12:00:00,1965-09-29 12:00:00,Kayes
69,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1966-09-18 12:00:00,1966-09-24 12:00:00,Kayes
70,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1966-10-03 12:00:00,1966-10-19 12:00:00,Kayes
71,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1967-08-06 12:00:00,1967-08-08 12:00:00,Kayes
72,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1967-08-25 12:00:00,1967-10-08 12:00:00,Kayes
73,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1968-09-15 12:00:00,1968-09-16 12:00:00,Kayes
74,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1969-09-03 12:00:00,1969-09-18 12:00:00,Kayes
75,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1969-09-21 12:00:00,1969-09-22 12:00:00,Kayes
76,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1970-08-22 12:00:00,1970-08-23 12:00:00,Kayes
77,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1970-09-05 12:00:00,1970-09-08 12:00:00,Kayes
78,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1971-08-22 12:00:00,1971-09-01 12:00:00,Kayes
79,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1971-09-11 12:00:00,1971-09-12 12:00:00,Kayes
80,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1974-08-20 12:00:00,1974-09-04 12:00:00,Kayes
81,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1975-09-02 12:00:00,1975-09-08 12:00:00,Kayes
82,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1988-09-09 12:00:00,1988-09-14 12:00:00,Kayes
83,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1994-08-30 12:00:00,1994-08-31 12:00:00,Kayes
84,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1994-09-05 12:00:00,1994-09-06 12:00:00,Kayes
85,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1994-09-11 12:00:00,1994-09-12 12:00:00,Kayes
86,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1995-08-26 12:00:00,1995-08-29 12:00:00,Kayes
87,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1995-08-31 12:00:00,1995-09-01 12:00:00,Kayes
88,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1995-09-03 12:00:00,1995-09-04 12:00:00,Kayes
89,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1998-09-08 12:00:00,1998-09-09 12:00:00,Kayes
90,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1999-08-18 12:00:00,1999-08-19 12:00:00,Kayes
91,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,1999-08-27 12:00:00,1999-08-30 12:00:00,Kayes
92,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2000-09-06 12:00:00,2000-09-12 12:00:00,Kayes
93,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2001-08-31 12:00:00,2001-09-03 12:00:00,Kayes
94,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2003-09-21 12:00:00,2003-09-25 12:00:00,Kayes
95,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2007-08-31 12:00:00,2007-09-08 12:00:00,Kayes
96,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2012-08-26 12:00:00,2012-08-30 12:00:00,Kayes
97,Mali (le),ML,Kayes,ML01,KAYES,,,ML0103,,1.8994359414,7.24338178237,2015-06-01,2021-12-20,0000/00/00,StationName_1,Kayes,1,2013-09-07 12:00:00,2013-09-08 12:00:00,Kayes
98,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1979-08-15 12:00:00,1979-08-18 12:00:00,Bafing Makana
99,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1982-08-16 12:00:00,1982-08-17 12:00:00,Bafing Makana
100,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1986-07-15 12:00:00,1986-07-18 12:00:00,Bafing Makana
101,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1986-10-23 12:00:00,1986-10-26 12:00:00,Bafing Makana
102,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1988-10-18 12:00:00,1988-10-21 12:00:00,Bafing Makana
103,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1993-10-08 12:00:00,1993-10-10 12:00:00,Bafing Makana
104,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,1999-11-26 12:00:00,1999-11-28 12:00:00,Bafing Makana
105,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2001-10-27 12:00:00,2001-10-28 12:00:00,Bafing Makana
106,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2002-11-03 12:00:00,2002-11-04 12:00:00,Bafing Makana
107,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2004-10-25 12:00:00,2004-10-28 12:00:00,Bafing Makana
108,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2004-11-14 12:00:00,2004-11-15 12:00:00,Bafing Makana
109,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2007-11-03 12:00:00,2007-11-06 12:00:00,Bafing Makana
110,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2013-07-25 12:00:00,2013-07-26 12:00:00,Bafing Makana
111,Mali (le),ML,Kayes,ML01,KITA,,,ML0105,,2.98197578259,10.8398326528,2015-06-01,2021-12-20,0000/00/00,StationName_1,Bafing Makana,1,2017-07-08 12:00:00,2017-07-09 12:00:00,Bafing Makana
112,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1950-09-14 12:00:00,1950-10-25 12:00:00,Koulikoro
113,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1951-08-22 12:00:00,1951-08-24 12:00:00,Koulikoro
114,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1951-09-09 12:00:00,1951-11-22 12:00:00,Koulikoro
115,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1952-09-13 12:00:00,1952-10-25 12:00:00,Koulikoro
116,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1953-08-22 12:00:00,1953-10-18 12:00:00,Koulikoro
117,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1954-08-27 12:00:00,1954-10-13 12:00:00,Koulikoro
118,Mali (le),ML,Koulikoro,ML02,KOULIKORO,,,ML0206,,0.49658888081,4.08735739761,2015-06-01,2021-12-20,0000/00/00,StationName_1,Koulikoro,1,1954-10-24 12:00:00,1954-10-27 12:00:00,Koulikoro
