,Observation,Start Date,End Date,StationName
152,1,2007-11-09 12:00:00,2007-12-30 12:00:00,Ansongo
153,1,2008-10-29 12:00:00,2009-02-05 12:00:00,Ansongo
154,1,2009-11-20 12:00:00,2010-02-06 12:00:00,Ansongo
155,1,2010-11-03 12:00:00,2011-02-27 12:00:00,Ansongo
156,1,2012-10-28 12:00:00,2012-10-29 12:00:00,Ansongo
157,1,2012-11-01 12:00:00,2013-02-20 12:00:00,Ansongo
158,1,2013-10-01 12:00:00,2013-10-20 12:00:00,Ansongo
159,1,2013-11-16 12:00:00,2013-11-18 12:00:00,Ansongo
160,1,2013-11-24 12:00:00,2014-02-03 12:00:00,Ansongo
161,1,2014-11-28 12:00:00,2014-12-29 12:00:00,Ansongo
162,1,2015-11-28 12:00:00,2016-02-20 12:00:00,Ansongo
163,1,2016-10-12 12:00:00,2017-02-12 12:00:00,Ansongo
164,1,2017-11-04 12:00:00,2017-12-28 12:00:00,Ansongo
165,1,2018-10-19 12:00:00,2018-12-30 12:00:00,Ansongo
166,1,1980-09-07 12:00:00,1980-10-16 12:00:00,Sofara
167,1,1981-08-23 12:00:00,1981-10-30 12:00:00,Sofara
168,1,1988-09-02 12:00:00,1988-10-17 12:00:00,Sofara
169,1,1989-09-04 12:00:00,1989-10-07 12:00:00,Sofara
170,1,1991-09-05 12:00:00,1991-10-01 12:00:00,Sofara
171,1,1992-09-23 12:00:00,1992-10-02 12:00:00,Sofara
172,1,1994-08-20 12:00:00,1994-12-09 12:00:00,Sofara
173,1,1995-09-04 12:00:00,1995-10-31 12:00:00,Sofara
174,1,1996-09-14 12:00:00,1996-10-21 12:00:00,Sofara
175,1,1997-09-08 12:00:00,1997-10-06 12:00:00,Sofara
176,1,1998-08-21 12:00:00,1998-08-30 12:00:00,Sofara
177,1,1998-11-02 12:00:00,1998-11-15 12:00:00,Sofara
178,1,1999-08-12 12:00:00,1999-11-24 12:00:00,Sofara
179,1,2000-08-22 12:00:00,2000-09-27 12:00:00,Sofara
180,1,2001-08-26 12:00:00,2001-10-29 12:00:00,Sofara
181,1,2003-08-15 12:00:00,2003-11-13 12:00:00,Sofara
182,1,2005-09-09 12:00:00,2005-09-18 12:00:00,Sofara
183,1,2006-09-09 12:00:00,2006-10-30 12:00:00,Sofara
184,1,2006-11-03 12:00:00,2006-11-13 12:00:00,Sofara
185,1,2007-08-21 12:00:00,2007-11-12 12:00:00,Sofara
186,1,2008-08-23 12:00:00,2008-11-09 12:00:00,Sofara
187,1,2010-09-01 12:00:00,2010-12-05 12:00:00,Sofara
188,1,2011-09-25 12:00:00,2011-10-18 12:00:00,Sofara
189,1,2011-10-30 12:00:00,2011-11-12 12:00:00,Sofara
190,1,2011-12-16 12:00:00,2011-12-19 12:00:00,Sofara
191,1,2012-08-12 12:00:00,2012-11-29 12:00:00,Sofara
192,1,2013-08-27 12:00:00,2013-11-04 12:00:00,Sofara
193,1,2014-08-23 12:00:00,2014-11-01 12:00:00,Sofara
194,1,2015-08-31 12:00:00,2015-11-18 12:00:00,Sofara
195,1,2016-07-28 12:00:00,2016-11-10 12:00:00,Sofara
196,1,2017-08-10 12:00:00,2017-09-28 12:00:00,Sofara
197,1,2017-10-06 12:00:00,2017-10-17 12:00:00,Sofara
198,1,2018-08-06 12:00:00,2018-11-25 12:00:00,Sofara
199,1,1980-09-06 12:00:00,1980-10-06 12:00:00,Douna
200,1,1981-08-21 12:00:00,1981-10-09 12:00:00,Douna
201,1,1988-09-01 12:00:00,1988-10-11 12:00:00,Douna
202,1,1989-09-02 12:00:00,1989-09-28 12:00:00,Douna
203,1,1991-09-05 12:00:00,1991-09-14 12:00:00,Douna
204,1,1994-08-19 12:00:00,1994-11-21 12:00:00,Douna
205,1,1995-09-29 12:00:00,1995-10-09 12:00:00,Douna
206,1,1997-09-08 12:00:00,1997-09-23 12:00:00,Douna
207,1,1999-08-11 12:00:00,1999-09-30 12:00:00,Douna
208,1,1999-10-03 12:00:00,1999-11-05 12:00:00,Douna
209,1,2000-08-21 12:00:00,2000-09-18 12:00:00,Douna
210,1,2000-09-21 12:00:00,2000-10-18 12:00:00,Douna
211,1,2001-08-30 12:00:00,2001-10-08 12:00:00,Douna
212,1,2003-08-16 12:00:00,2003-08-21 12:00:00,Douna
213,1,2003-08-27 12:00:00,2003-10-27 12:00:00,Douna
214,1,2006-08-27 12:00:00,2006-10-23 12:00:00,Douna
215,1,2007-07-28 12:00:00,2007-11-18 12:00:00,Douna
216,1,2008-08-14 12:00:00,2008-11-18 12:00:00,Douna
217,1,2009-08-20 12:00:00,2009-11-24 12:00:00,Douna
218,1,2010-08-11 12:00:00,2010-12-04 12:00:00,Douna
219,1,2011-08-23 12:00:00,2011-11-18 12:00:00,Douna
220,1,2012-08-08 12:00:00,2012-11-27 12:00:00,Douna
221,1,2013-08-18 12:00:00,2013-11-11 12:00:00,Douna
222,1,2014-08-11 12:00:00,2014-11-09 12:00:00,Douna
223,1,2015-08-18 12:00:00,2015-08-30 12:00:00,Douna
